"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-01-29 00:00","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,187,212,175,350,207,573,313
"2025-01-29 00:15","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,573,313
"2025-01-29 00:30","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 00:45","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 01:00","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 01:15","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 01:30","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 01:45","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 02:00","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 02:15","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 02:30","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 02:45","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 03:00","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 03:15","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 03:30","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 03:45","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 04:00","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,313
"2025-01-29 04:15","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,312
"2025-01-29 04:30","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,312
"2025-01-29 04:45","ges",659,"ges",363,"ges","ges","ges",702,"ges",161,170,212,175,350,207,574,312
