"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-04-10 00:00","ges",649,"ges",352,"ges","ges","ges",685,"ges",161,168,261,137,337,199,563,317
"2025-04-10 00:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,563,317
"2025-04-10 00:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,566,317
"2025-04-10 00:45","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,567,317
"2025-04-10 01:00","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,567,317
"2025-04-10 01:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,567,317
"2025-04-10 01:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 01:45","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 02:00","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 02:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 02:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 02:45","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 03:00","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 03:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 03:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 03:45","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 04:00","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 04:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 04:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 04:45","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 05:00","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 05:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 05:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,318
"2025-04-10 05:45","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,314
"2025-04-10 06:00","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,568,311
"2025-04-10 06:05","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,567,310
"2025-04-10 06:10","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,566,307
"2025-04-10 06:15","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,566,307
"2025-04-10 06:20","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,566,304
"2025-04-10 06:25","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,563,301
"2025-04-10 06:30","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,560,300
"2025-04-10 06:35","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,559,294
"2025-04-10 06:40","ges",649,"ges",352,"ges","ges","ges",684,"ges",161,168,261,138,337,199,558,288
"2025-04-10 06:45","ges",650,"ges",341,"ges",150,"ges",672,245,161,168,260,118,336,187,555,284
"2025-04-10 06:50","ges",650,"ges",340,60,150,"ges",670,245,161,168,258,119,335,186,553,278
"2025-04-10 06:55","ges",649,173,339,60,150,350,668,245,161,168,259,119,338,185,551,278
"2025-04-10 07:00","ges",645,173,339,60,150,350,664,245,161,168,259,119,339,182,549,269
"2025-04-10 07:05","ges",644,172,338,60,150,350,663,244,161,168,258,119,338,183,547,265
"2025-04-10 07:10","ges",642,171,335,60,150,350,659,245,161,168,257,120,334,184,547,256
