"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(191)","(350)","(212)"
"2026-04-04 00:00","ges",631,"ges",362,"ges","ges","ges",676,"ges",162,170,207,205,364,204,500,339,176,215,212
"2026-04-04 00:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 00:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 00:45","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 01:00","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 01:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 01:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,338,176,215,212
"2026-04-04 01:45","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,338,176,215,212
"2026-04-04 02:00","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,338,176,215,212
"2026-04-04 02:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,338,176,215,212
"2026-04-04 02:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,338,176,215,212
"2026-04-04 02:45","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 03:00","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 03:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 03:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 03:45","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 04:00","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 04:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 04:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 04:45","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 05:00","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 05:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 05:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 05:45","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:00","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:05","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:10","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:15","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:20","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:25","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:30","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:35","ges",632,"ges",364,"ges","ges","ges",676,"ges",162,170,209,205,364,204,500,339,176,215,212
"2026-04-04 06:40","ges",629,"ges",362,"ges","ges","ges",693,"ges",162,170,209,211,358,199,500,339,176,215,212
