Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2022-06-14 00:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 00:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 00:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 00:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 01:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 01:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 01:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 01:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 02:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 02:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 02:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 02:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 03:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 03:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 03:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 03:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 04:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 04:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 04:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 04:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 05:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 05:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 05:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 05:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:05,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:10,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:15,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:20,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:25,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:30,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:35,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:40,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:45,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:50,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 06:55,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 07:00,662,0,363,0,0,0,700,0,0,161,238,164,409,251,566,288
2022-06-14 07:05,656,180,343,55,438,390,680,0,0,161,239,167,379,234,471,257
2022-06-14 07:10,653,178,342,55,438,390,675,250,0,161,239,165,374,231,469,253
2022-06-14 07:15,650,179,345,55,438,390,670,249,0,161,240,166,374,229,468,253
2022-06-14 07:20,648,179,343,55,438,390,669,249,0,161,239,167,375,225,467,251
2022-06-14 07:25,645,179,340,55,438,390,664,249,0,159,239,166,369,225,465,248
2022-06-14 07:30,646,177,337,55,438,390,663,249,0,159,237,165,369,225,465,246
2022-06-14 07:35,641,172,333,55,438,390,654,249,0,157,237,162,363,226,464,244
2022-06-14 07:40,637,171,333,55,439,388,649,249,0,157,235,161,360,226,462,242
2022-06-14 07:45,628,167,332,55,438,388,639,249,150,153,235,158,355,228,458,240
2022-06-14 07:50,625,166,330,53,437,386,635,251,150,151,236,154,347,227,454,239
2022-06-14 07:55,622,165,323,53,437,386,627,251,150,148,235,150,345,226,451,235
2022-06-14 08:00,613,162,322,53,436,385,623,250,150,147,232,149,340,222,449,238
