Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2024-06-06 00:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 00:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 00:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 00:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 01:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 01:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 01:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 01:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 02:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 02:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 02:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 02:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 03:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 03:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 03:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 03:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 04:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 04:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 04:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 04:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 05:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 05:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 05:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 05:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:05,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:10,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:15,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:20,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:25,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:30,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:35,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:40,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:45,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:50,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 06:55,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 07:00,0,648,0,334,0,0,0,750,0,0,0,227,177,318,227,570,295
2024-06-06 07:05,0,642,182,336,47,0,360,497,249,0,0,224,152,308,223,575,257
2024-06-06 07:10,0,643,182,333,48,0,360,499,249,0,0,225,151,307,222,574,252
2024-06-06 07:15,0,639,181,331,57,0,360,499,247,0,0,222,154,306,217,571,250
2024-06-06 07:20,0,638,180,330,55,0,360,498,247,0,0,220,154,304,214,568,248
2024-06-06 07:25,0,632,180,329,55,0,360,497,246,0,0,219,154,302,211,569,245
2024-06-06 07:30,0,629,180,328,55,0,360,495,245,0,0,216,149,300,210,566,244
2024-06-06 07:35,0,626,177,327,55,0,360,491,245,0,0,216,147,299,210,567,243
2024-06-06 07:40,0,627,177,324,55,0,360,484,245,150,0,213,147,298,212,565,243
2024-06-06 07:45,0,622,170,324,55,0,360,480,245,150,0,207,149,293,210,562,240
2024-06-06 07:50,0,618,168,322,56,0,360,478,243,150,0,206,146,290,210,558,238
2024-06-06 07:55,0,611,168,321,57,0,360,480,242,150,0,206,146,292,208,550,238
2024-06-06 08:00,0,605,162,316,58,0,360,478,241,150,0,207,145,284,206,543,239
2024-06-06 08:05,0,597,159,309,59,0,360,476,239,150,0,209,143,282,203,538,235
2024-06-06 08:10,0,593,158,302,59,0,360,474,239,150,0,208,141,281,205,536,235
2024-06-06 08:15,0,591,156,303,60,0,360,472,239,150,0,204,144,273,201,535,233
2024-06-06 08:20,0,586,157,301,60,0,360,472,238,150,0,201,142,270,199,529,230
2024-06-06 08:25,0,586,155,297,60,0,360,472,237,149,0,203,140,269,195,527,232
2024-06-06 08:30,0,580,151,297,63,0,360,472,236,145,0,200,138,271,190,523,231
2024-06-06 08:35,0,579,149,295,63,0,360,473,236,141,0,196,137,273,184,521,233
2024-06-06 08:40,0,577,153,288,63,0,360,470,237,139,0,195,137,265,183,519,229
2024-06-06 08:45,0,569,149,286,62,0,360,466,235,137,0,196,136,263,180,512,231
2024-06-06 08:50,0,563,141,281,62,200,360,455,235,134,0,192,138,256,179,510,230
2024-06-06 08:55,0,563,137,274,63,200,360,451,231,134,0,190,136,251,178,509,227
2024-06-06 09:00,0,554,129,267,61,200,360,445,228,122,0,188,137,255,178,508,226
2024-06-06 09:05,0,546,124,262,62,200,360,440,228,121,0,188,133,253,177,505,222
2024-06-06 09:10,0,538,122,259,61,200,360,436,226,112,0,190,128,253,177,503,220
2024-06-06 09:15,0,539,118,258,61,200,360,434,223,109,0,192,132,252,177,503,218
2024-06-06 09:20,0,537,113,258,61,200,360,429,222,105,0,190,134,250,178,503,218
2024-06-06 09:25,0,529,112,246,61,200,360,426,220,102,0,186,135,246,176,504,217
2024-06-06 09:30,0,526,109,239,60,200,360,422,218,102,0,180,132,240,174,503,215
2024-06-06 09:35,0,521,104,229,60,200,360,422,215,89,0,177,135,236,174,502,217
2024-06-06 09:40,0,516,99,219,59,200,360,420,212,80,0,168,138,232,169,501,216
2024-06-06 09:45,0,511,91,210,57,200,360,420,210,72,0,164,135,228,168,500,215
2024-06-06 09:50,0,506,81,199,55,200,360,412,208,65,0,151,140,229,163,498,214
2024-06-06 09:55,0,504,74,184,57,200,360,408,205,64,0,151,137,225,161,495,213
2024-06-06 10:00,0,500,67,175,56,200,360,397,205,59,0,144,139,226,156,496,213
2024-06-06 10:05,0,497,59,167,56,200,360,391,204,56,0,136,138,225,157,496,213
2024-06-06 10:10,0,494,51,155,56,200,360,388,203,43,0,132,137,221,162,494,213
