Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-05-10 00:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 00:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 00:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 00:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 01:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 01:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 01:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 01:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 02:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 02:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 02:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 02:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 03:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 03:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 03:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 03:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 04:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 04:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 04:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 04:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 05:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 05:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 05:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 05:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:05,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:10,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:15,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:20,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:25,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:30,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:35,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:40,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:45,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:50,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 06:55,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 07:00,0,653,120,341,0,0,0,679,0,150,156,238,144,346,186,452,354
2023-05-10 07:05,0,634,175,329,60,416,0,657,206,0,156,253,118,336,187,482,311
2023-05-10 07:10,0,634,174,329,60,150,0,652,204,0,156,253,116,335,186,482,310
2023-05-10 07:15,0,633,171,326,59,150,0,644,203,0,156,255,114,337,190,479,301
2023-05-10 07:20,0,630,170,323,59,150,0,642,201,0,155,252,114,333,189,479,300
2023-05-10 07:25,0,631,169,321,59,150,326,635,200,0,155,251,113,332,187,480,296
2023-05-10 07:30,0,625,166,319,59,150,326,632,200,0,154,250,113,331,184,479,291
2023-05-10 07:35,0,621,166,320,59,150,326,630,200,0,153,250,114,327,184,477,291
2023-05-10 07:40,0,615,164,319,59,150,326,622,200,0,151,246,112,323,185,474,287
2023-05-10 07:45,0,613,161,317,60,150,325,619,198,0,152,242,112,320,185,470,285
2023-05-10 07:50,0,607,159,313,61,151,322,615,195,0,151,237,108,316,187,469,283
2023-05-10 07:55,0,601,157,309,61,153,320,604,192,150,150,235,110,311,187,467,279
2023-05-10 08:00,0,596,154,306,61,153,318,598,189,150,150,236,109,309,186,463,279
2023-05-10 08:05,0,589,150,308,61,153,316,595,188,150,149,231,108,310,184,459,278
2023-05-10 08:10,0,582,151,301,61,155,310,587,186,150,149,232,110,307,184,455,277
2023-05-10 08:15,0,579,150,297,61,156,307,581,185,150,149,231,112,305,188,453,275
2023-05-10 08:20,0,568,141,295,60,157,301,572,186,147,148,229,108,300,184,444,267
2023-05-10 08:25,0,562,141,294,60,157,298,564,186,147,144,228,108,296,179,443,265
2023-05-10 08:30,0,558,141,292,60,157,287,552,187,146,141,226,109,294,179,437,263
2023-05-10 08:35,0,560,137,288,60,157,281,547,186,142,139,227,104,295,173,436,263
2023-05-10 08:40,0,550,134,285,59,157,272,540,186,133,136,228,103,290,168,434,261
2023-05-10 08:45,0,546,133,278,59,158,257,532,187,125,135,226,102,287,162,430,261
2023-05-10 08:50,0,537,132,266,59,159,252,528,185,121,134,224,103,277,162,429,262
2023-05-10 08:55,0,532,130,262,59,160,243,520,179,117,133,221,104,274,161,427,262
2023-05-10 09:00,0,521,125,255,58,161,230,503,172,108,132,219,107,267,160,423,260
2023-05-10 09:05,0,513,118,246,58,162,220,488,167,101,127,214,108,261,159,418,260
2023-05-10 09:10,0,509,114,245,55,162,215,478,168,91,127,212,108,259,155,415,260
2023-05-10 09:15,0,508,106,241,53,163,203,468,167,84,124,210,101,253,153,417,257
2023-05-10 09:20,0,499,100,238,51,165,189,453,163,74,118,206,99,247,151,416,260
2023-05-10 09:25,0,496,94,232,51,165,179,445,162,69,117,202,96,244,145,416,259
2023-05-10 09:30,0,489,84,222,52,167,167,431,161,60,117,185,94,235,139,416,258
2023-05-10 09:35,0,476,81,210,52,168,155,419,162,54,115,182,94,229,137,417,258
2023-05-10 09:40,0,473,77,202,52,169,151,411,159,52,113,179,93,229,133,418,257
2023-05-10 09:45,0,472,71,189,51,170,129,399,153,43,104,173,93,225,127,418,258
2023-05-10 09:50,0,468,64,178,49,171,119,379,140,33,100,163,93,213,124,415,260
2023-05-10 09:55,0,461,62,166,49,173,110,367,139,31,97,162,93,209,125,416,259
2023-05-10 10:00,0,455,54,150,49,174,97,349,130,19,90,157,87,207,122,414,259
2023-05-10 10:05,0,446,41,140,48,175,82,331,119,1,87,153,87,206,118,414,261
2023-05-10 10:10,0,443,39,132,48,175,74,322,119,0,86,151,88,205,119,412,260
2023-05-10 10:15,0,434,18,120,48,175,62,306,110,0,82,143,89,194,118,414,258
2023-05-10 10:20,0,433,0,115,48,175,56,295,106,0,82,142,88,192,117,413,257
2023-05-10 10:25,0,430,0,101,50,176,113,278,98,0,82,133,89,182,108,412,259
2023-05-10 10:30,0,425,0,94,49,176,108,260,93,1,82,130,93,186,108,412,259
2023-05-10 10:35,0,427,0,79,49,177,100,242,92,0,84,121,92,180,109,413,260
2023-05-10 10:40,0,418,0,69,49,177,98,233,87,0,84,111,91,177,109,412,262
2023-05-10 10:45,0,414,0,62,48,178,88,225,87,0,79,104,90,176,108,410,265
2023-05-10 10:50,0,414,0,48,48,101,75,215,85,0,74,102,90,173,104,411,264
2023-05-10 10:55,0,405,0,42,48,102,64,204,86,0,75,94,90,164,106,412,261
2023-05-10 11:00,0,402,0,37,48,103,56,182,83,0,70,89,90,156,102,413,261
2023-05-10 11:05,0,394,0,35,49,103,48,171,78,0,67,87,91,157,99,413,262
2023-05-10 11:10,0,391,0,30,49,103,44,163,77,0,68,82,96,150,95,414,263
2023-05-10 11:15,0,389,0,20,48,103,34,149,77,0,64,83,94,143,94,411,265
2023-05-10 11:20,0,387,0,14,49,105,29,154,78,0,65,80,97,140,89,410,264
2023-05-10 11:25,0,381,0,16,49,106,24,145,78,0,60,75,94,141,87,407,262
2023-05-10 11:30,0,375,0,14,49,106,22,142,75,0,57,75,90,141,91,409,262
2023-05-10 11:35,0,367,0,19,48,109,12,139,73,0,56,70,92,147,88,411,262
2023-05-10 11:40,0,363,0,15,47,111,7,140,76,0,56,67,89,142,88,412,260
2023-05-10 11:45,0,360,0,17,47,112,18,136,77,0,53,69,89,137,81,410,260
2023-05-10 11:50,0,361,0,16,44,112,8,126,77,0,51,68,90,135,75,408,261
