Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-09-29 00:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 00:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 00:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 00:45,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 01:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 01:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 01:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 01:45,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 02:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 02:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 02:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 02:45,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 03:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 03:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 03:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 03:45,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 04:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 04:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 04:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 04:45,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 05:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 05:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 05:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 05:45,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:00,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:05,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:10,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:15,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:20,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:25,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:30,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
2023-09-29 06:35,0,655,127,353,0,0,0,750,0,150,164,238,153,386,227,549,221
