Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2019-12-03 00:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 00:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 00:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 00:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 01:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 01:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 01:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 01:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 02:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 02:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 02:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 02:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 03:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 03:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 03:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 03:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 04:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 04:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 04:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 04:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 05:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 05:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 05:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 05:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:05,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:10,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:15,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:20,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:25,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:30,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:35,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:40,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:45,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:50,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 06:55,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 07:00,642,0,356,0,0,0,706,244,150,152,222,168,400,247,374,159
2019-12-03 07:05,638,191,346,63,100,450,685,237,0,152,226,121,371,226,531,140
2019-12-03 07:10,635,191,344,63,100,450,682,237,0,159,224,119,366,225,529,133
2019-12-03 07:15,633,191,344,63,100,450,678,237,0,159,224,119,359,225,525,127
2019-12-03 07:20,631,190,342,63,100,450,673,237,0,159,223,115,353,223,523,125
2019-12-03 07:25,631,191,341,63,100,450,668,236,0,158,222,110,350,219,525,124
2019-12-03 07:30,626,190,340,63,100,450,663,235,0,158,219,109,345,218,521,119
2019-12-03 07:35,622,189,340,63,101,449,657,234,0,158,220,106,341,213,518,117
2019-12-03 07:40,614,187,338,63,101,447,650,233,0,158,216,105,339,208,512,115
2019-12-03 07:45,612,183,338,63,101,447,645,233,0,158,214,103,335,205,509,114
2019-12-03 07:50,608,183,337,63,0,447,641,232,150,157,211,101,334,205,504,109
2019-12-03 07:55,602,179,336,63,101,445,635,232,150,156,211,100,322,205,503,107
2019-12-03 08:00,592,180,331,63,101,443,630,230,150,156,207,96,313,201,502,102
