Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2021-10-26 00:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 00:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 00:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 00:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 01:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 01:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 01:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 01:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 02:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 02:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 02:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 02:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 03:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 03:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 03:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 03:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 04:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 04:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 04:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 04:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 05:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 05:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 05:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 05:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:05,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:10,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:15,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:20,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:25,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:30,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:35,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:40,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:45,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:50,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 06:55,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 07:00,663,0,361,0,0,0,677,0,150,141,225,170,390,247,552,290
2021-10-26 07:05,652,185,341,0,0,0,664,242,0,141,222,149,383,224,573,256
2021-10-26 07:10,651,186,339,0,0,0,657,241,0,141,221,148,376,224,572,250
2021-10-26 07:15,651,186,339,0,0,0,652,241,0,141,220,143,373,220,572,250
2021-10-26 07:20,647,185,339,0,0,0,650,240,0,139,220,141,373,215,571,247
2021-10-26 07:25,643,184,338,0,0,0,648,242,0,139,220,141,368,212,569,244
2021-10-26 07:30,639,185,336,0,0,0,642,242,0,138,220,144,366,211,567,237
2021-10-26 07:35,637,184,334,0,0,0,637,240,0,137,219,145,362,212,565,235
2021-10-26 07:40,626,180,330,0,0,0,627,239,0,136,219,144,358,209,563,234
2021-10-26 07:45,622,181,330,0,0,0,627,237,0,136,218,141,351,204,560,233
2021-10-26 07:50,620,179,329,0,0,0,621,237,150,135,217,141,349,202,558,234
2021-10-26 07:55,614,170,327,0,0,0,613,234,150,133,217,138,345,200,558,230
2021-10-26 08:00,612,166,325,0,0,0,603,232,150,132,220,137,340,195,554,227
2021-10-26 08:05,609,163,322,0,0,0,600,228,150,132,219,135,338,196,550,222
2021-10-26 08:10,601,160,316,0,0,0,590,225,150,129,215,132,337,191,547,219
2021-10-26 08:15,599,155,315,0,0,0,578,223,150,128,212,131,332,189,544,216
2021-10-26 08:20,591,154,312,0,0,0,566,222,150,127,209,132,325,186,539,216
2021-10-26 08:25,583,153,312,0,0,0,552,219,150,125,206,128,314,182,538,216
2021-10-26 08:30,576,151,309,0,0,0,544,217,150,124,202,120,311,180,535,217
2021-10-26 08:35,571,147,306,0,0,0,533,213,146,120,199,121,308,179,531,216
2021-10-26 08:40,560,146,299,0,0,0,529,206,136,118,198,113,302,181,522,216
2021-10-26 08:45,558,144,293,0,0,0,522,204,134,118,190,112,289,176,519,215
2021-10-26 08:50,550,143,288,0,0,0,512,201,132,118,188,110,283,173,517,213
2021-10-26 08:55,543,141,284,0,0,0,496,193,129,115,187,108,278,170,513,211
2021-10-26 09:00,537,138,282,0,0,0,481,186,119,114,185,107,271,166,510,204
2021-10-26 09:05,530,132,279,0,0,0,470,183,108,112,180,104,266,162,510,203
2021-10-26 09:10,515,126,270,0,0,0,453,183,106,110,177,98,263,154,509,199
2021-10-26 09:15,513,123,263,0,0,0,444,178,104,108,169,99,255,150,505,199
2021-10-26 09:20,512,120,255,0,0,0,438,174,102,106,165,97,244,146,502,196
2021-10-26 09:25,504,118,250,0,0,0,431,162,95,106,157,97,241,141,502,195
2021-10-26 09:30,491,115,248,0,0,0,430,158,91,104,157,96,229,132,498,195
2021-10-26 09:35,480,110,239,0,0,0,420,151,86,101,152,98,221,131,497,195
2021-10-26 09:40,467,103,239,0,0,0,417,148,84,99,143,96,218,129,494,195
2021-10-26 09:45,461,96,229,0,0,0,407,137,80,97,144,96,210,135,494,196
2021-10-26 09:50,454,92,224,0,0,0,404,135,74,97,137,96,204,133,493,197
2021-10-26 09:55,445,82,215,0,0,0,394,131,67,90,130,96,196,135,492,200
2021-10-26 10:00,440,72,203,0,0,0,380,134,58,84,121,94,188,132,490,200
2021-10-26 10:05,432,70,192,0,0,0,377,127,54,80,116,91,187,133,491,201
2021-10-26 10:10,423,66,183,0,0,0,373,123,52,79,111,93,187,132,493,200
2021-10-26 10:15,417,66,165,0,0,0,355,117,45,77,93,91,171,129,492,200
2021-10-26 10:20,407,62,160,0,0,0,348,111,44,73,85,90,170,124,492,198
2021-10-26 10:25,398,55,157,0,0,0,332,108,43,72,85,87,170,126,492,196
2021-10-26 10:30,394,50,153,0,0,0,324,106,42,68,84,85,166,125,491,195
2021-10-26 10:35,380,49,146,0,0,0,315,106,42,63,77,84,156,118,490,196
2021-10-26 10:40,373,43,141,0,0,0,314,103,38,58,83,87,155,117,490,195
2021-10-26 10:45,372,37,128,0,0,0,301,100,38,58,79,84,155,116,488,193
2021-10-26 10:50,369,37,122,0,0,0,297,96,33,59,76,80,158,115,487,191
2021-10-26 10:55,355,39,113,0,0,0,291,90,27,59,68,79,153,111,486,192
2021-10-26 11:00,348,29,107,0,0,0,279,91,24,57,60,78,151,110,486,192
2021-10-26 11:05,342,27,101,0,0,0,275,90,24,53,61,79,150,108,484,192
2021-10-26 11:10,330,25,97,0,0,0,267,93,17,53,57,80,151,104,486,190
2021-10-26 11:15,327,25,94,0,0,0,263,95,10,54,59,83,151,101,489,187
2021-10-26 11:20,327,23,85,0,0,0,254,95,10,48,53,81,154,98,486,187
2021-10-26 11:25,325,18,86,0,0,0,243,94,10,45,49,82,154,99,486,185
2021-10-26 11:30,326,18,72,0,0,0,239,93,7,45,50,79,151,98,489,186
2021-10-26 11:35,321,24,70,0,0,0,238,88,8,46,55,73,145,98,489,186
2021-10-26 11:40,323,30,58,0,0,0,238,86,4,46,58,80,143,101,486,181
2021-10-26 11:45,328,27,59,0,0,0,237,85,6,43,54,76,140,102,486,181
2021-10-26 11:50,328,28,63,0,0,0,237,85,0,43,56,71,143,103,486,179
2021-10-26 11:55,326,32,61,0,0,0,233,88,0,42,58,71,142,103,488,179
2021-10-26 12:00,332,29,57,0,0,0,225,88,0,45,62,73,142,103,488,179
2021-10-26 12:05,331,30,56,0,0,0,217,86,0,47,66,76,143,103,485,180
2021-10-26 12:10,329,30,55,0,0,0,212,87,1,46,69,75,145,105,484,179
2021-10-26 12:15,331,34,54,0,0,0,216,87,0,49,89,80,145,108,484,178
