"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-03-24 00:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,184,415,234,572,315
"2025-03-24 00:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,572,315
"2025-03-24 00:30","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,572,315
"2025-03-24 00:45","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,572,315
"2025-03-24 01:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,572,315
"2025-03-24 01:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,572,315
"2025-03-24 01:30","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 01:45","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 02:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 02:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 02:30","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 02:45","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 03:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 03:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 03:30","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 03:45","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 04:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 04:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 04:30","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 04:45","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 05:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 05:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,315
"2025-03-24 05:30","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,573,314
"2025-03-24 05:45","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,571,311
"2025-03-24 06:00","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,571,311
"2025-03-24 06:05","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,571,307
"2025-03-24 06:10","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,571,306
"2025-03-24 06:15","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,571,302
"2025-03-24 06:20","ges",654,"ges",354,"ges","ges","ges",701,"ges",163,170,264,185,415,234,571,299
"2025-03-24 06:25","ges",654,"ges",345,"ges","ges","ges",696,243,163,170,"kei","kei","kei","kei",569,290
"2025-03-24 06:30","ges",655,"ges",346,"ges","ges","ges",695,243,163,170,263,163,415,227,568,288
"2025-03-24 06:35","ges",654,"ges",346,"ges","ges","ges",694,243,163,170,263,162,415,229,568,285
"2025-03-24 06:40","ges",652,"ges",344,"ges","ges","ges",692,242,163,170,263,161,414,227,568,278
"2025-03-24 06:45","ges",650,"ges",343,"ges","ges","ges",691,242,163,170,264,158,413,226,568,275
"2025-03-24 06:50","ges",650,"ges",341,"ges","ges","ges",690,242,163,170,264,157,412,224,568,271
"2025-03-24 06:55","ges",649,180,339,"ges","ges","ges",687,242,163,170,265,157,415,224,565,266
"2025-03-24 07:00","ges",646,180,337,"ges","ges","ges",686,241,163,170,267,157,411,221,564,259
"2025-03-24 07:05","ges",647,179,339,"ges","ges","ges",684,241,163,170,267,156,409,220,561,256
"2025-03-24 07:10","ges",645,179,339,"ges","ges","ges",684,241,163,170,267,153,408,220,559,256
"2025-03-24 07:15","ges",645,179,336,"ges","ges","ges",680,242,163,169,267,150,406,217,559,254
"2025-03-24 07:20","ges",639,179,334,"ges","ges","ges",678,242,163,168,262,150,402,216,555,253
"2025-03-24 07:25","ges",635,178,330,"ges","ges","ges",675,242,163,168,260,149,402,214,555,250
"2025-03-24 07:30","ges",631,176,327,"ges","ges","ges",672,241,163,167,258,149,398,214,550,250
"2025-03-24 07:35","ges",630,175,325,"ges","ges","ges",667,241,163,165,257,151,396,215,545,248
"2025-03-24 07:40","ges",625,172,320,"ges","ges","ges",664,241,163,165,256,152,397,212,541,248
"2025-03-24 07:45","ges",622,172,319,"ges","ges","ges",660,241,163,165,254,151,395,210,540,247
"2025-03-24 07:50","ges",613,168,315,"ges","ges","ges",653,238,162,163,250,154,391,209,534,244
"2025-03-24 07:55","ges",610,164,313,"ges","ges","ges",641,235,160,161,248,151,383,208,533,242
"2025-03-24 08:00","ges",605,159,307,"ges","ges","ges",639,231,159,159,247,153,380,208,530,240
"2025-03-24 08:05","ges",601,157,305,"ges","ges","ges",632,227,155,157,244,148,372,208,530,238
"2025-03-24 08:10","ges",599,157,302,"ges","ges","ges",626,226,149,155,242,149,367,207,528,236
"2025-03-24 08:15","ges",594,152,301,"ges","ges","ges",616,225,144,154,242,147,362,207,521,234
"2025-03-24 08:20","ges",588,149,297,"ges","ges","ges",616,224,141,151,240,144,356,204,516,232
"2025-03-24 08:25","ges",579,149,294,"ges","ges","ges",609,218,135,148,236,141,350,203,509,227
"2025-03-24 08:30","ges",579,145,289,"ges","ges","ges",607,214,133,146,230,140,347,198,507,227
"2025-03-24 08:35","ges",574,142,288,"ges","ges","ges",598,210,130,144,223,137,338,195,504,226
"2025-03-24 08:40","ges",572,136,276,"ges","ges","ges",583,210,127,140,221,136,336,191,501,224
"2025-03-24 08:45","ges",571,133,272,"ges","ges","ges",578,205,125,140,218,131,329,185,500,223
"2025-03-24 08:50","ges",562,122,269,"ges","ges","ges",569,201,123,138,218,129,326,184,498,222
"2025-03-24 08:55","ges",552,114,261,"ges","ges","ges",559,199,121,136,211,126,324,184,500,223
"2025-03-24 09:00","ges",543,112,254,"ges","ges","ges",551,195,118,132,206,124,324,183,501,222
"2025-03-24 09:05","ges",535,108,247,"ges","ges","ges",545,189,117,131,198,123,318,181,496,220
"2025-03-24 09:10","ges",533,103,239,"ges","ges","ges",540,188,117,131,196,118,311,181,497,216
"2025-03-24 09:15","ges",525,106,234,"ges","ges","ges",528,185,113,130,188,114,306,177,497,215
"2025-03-24 09:20","ges",526,107,228,"ges","ges","ges",526,183,112,128,182,112,301,177,497,215
"2025-03-24 09:25","ges",518,105,222,"ges","ges","ges",510,179,110,126,181,112,294,176,498,212
"2025-03-24 09:30","ges",514,96,218,"ges","ges","ges",499,176,108,124,179,110,292,175,495,214
"2025-03-24 09:35","ges",512,96,215,"ges","ges","ges",487,175,105,123,173,110,293,174,497,216
"2025-03-24 09:40","ges",507,93,209,"ges","ges","ges",483,172,98,124,168,108,290,164,496,220
"2025-03-24 09:45","ges",496,88,194,"ges","ges","ges",473,169,89,121,163,107,284,165,493,221
"2025-03-24 09:50","ges",496,83,192,"ges","ges","ges",467,165,86,118,165,105,281,161,493,221
"2025-03-24 09:55","ges",491,77,183,"ges","ges","ges",455,159,79,113,158,104,275,165,494,221
