"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(429)","(269)","(590)","(372)","(103)","(250)","(212)"
"2026-04-25 00:00","ges",735,"ges",338,"ges","bes","ges",679,"ges",162,170,224,157,195,269,500,346,97,235,179
"2026-04-25 00:15","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,347,98,238,179
"2026-04-25 00:30","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,345,98,238,179
"2026-04-25 00:45","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,347,98,238,179
"2026-04-25 01:00","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,347,98,238,179
"2026-04-25 01:15","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,349,98,238,179
"2026-04-25 01:30","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,348,98,238,179
"2026-04-25 01:45","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,348,98,238,179
"2026-04-25 02:00","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,348,98,238,179
"2026-04-25 02:15","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,348,98,238,179
"2026-04-25 02:30","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,348,98,238,179
"2026-04-25 02:45","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,348,98,238,179
"2026-04-25 03:00","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,349,98,238,179
"2026-04-25 03:15","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,349,98,238,179
"2026-04-25 03:30","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,350,98,238,179
"2026-04-25 03:45","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,350,98,238,179
"2026-04-25 04:00","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,350,98,238,179
"2026-04-25 04:15","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,350,98,238,179
"2026-04-25 04:30","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,350,98,238,179
"2026-04-25 04:45","ges",735,"ges",343,"ges","bes","ges",679,"ges",162,170,224,158,197,269,500,352,98,238,179
