"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(204)","(350)"
"2025-08-10 00:00","ges",652,"ges",328,"ges","bes","ges",673,"ges",165,177,215,173,278,192,489,197,202,306
"2025-08-10 00:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,489,196,202,306
"2025-08-10 00:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,494,195,202,306
"2025-08-10 00:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,496,194,202,306
"2025-08-10 01:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,496,193,202,306
"2025-08-10 01:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,506,194,202,306
"2025-08-10 01:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,528,194,202,306
"2025-08-10 01:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,543,194,202,306
"2025-08-10 02:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,547,194,202,306
"2025-08-10 02:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,547,194,202,306
"2025-08-10 02:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,548,195,202,306
"2025-08-10 02:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,549,196,202,306
"2025-08-10 03:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,550,196,202,306
"2025-08-10 03:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,550,196,202,306
"2025-08-10 03:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,551,196,202,306
"2025-08-10 03:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,554,197,202,306
"2025-08-10 04:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,555,202,202,306
"2025-08-10 04:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,555,202,202,306
"2025-08-10 04:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,558,202,202,306
"2025-08-10 04:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,558,205,202,306
"2025-08-10 05:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,558,205,202,306
"2025-08-10 05:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,558,205,202,306
"2025-08-10 05:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 05:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:05","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:10","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:20","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:25","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:35","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:40","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:50","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 06:55","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:05","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:10","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:20","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:25","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:35","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:40","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:50","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 07:55","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,560,206,202,306
"2025-08-10 08:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:05","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:10","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:15","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:20","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:25","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:30","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:35","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:40","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:45","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:50","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 08:55","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,559,206,202,306
"2025-08-10 09:00","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,558,206,202,306
"2025-08-10 09:05","ges",653,"ges",330,"ges","bes","ges",673,"ges",165,177,215,175,277,192,558,206,202,306
"2025-08-10 09:10","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",558,206,"kei","kei"
"2025-08-10 09:15","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",558,206,"kei","kei"
"2025-08-10 09:20","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",557,206,"kei","kei"
"2025-08-10 09:25","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",557,206,"kei","kei"
"2025-08-10 09:30","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",557,206,"kei","kei"
"2025-08-10 09:35","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",557,206,"kei","kei"
"2025-08-10 09:40","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",556,206,"kei","kei"
"2025-08-10 09:45","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",555,206,"kei","kei"
"2025-08-10 09:50","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",177,"kei","kei","kei","kei",554,206,"kei","kei"
