Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2024-08-10 00:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 00:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 00:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 00:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 01:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 01:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 01:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 01:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 02:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 02:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 02:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 02:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 03:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 03:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 03:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 03:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 04:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 04:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 04:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 04:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 05:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 05:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 05:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 05:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:05,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:10,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:15,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:20,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:25,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:30,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:35,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:40,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:45,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:50,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 06:55,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 07:00,0,641,0,352,0,0,0,750,0,0,169,215,193,325,194,432,283
2024-08-10 07:05,0,653,167,344,55,0,354,750,212,0,169,220,193,321,187,585,290
2024-08-10 07:10,0,650,168,343,55,250,354,671,212,0,169,219,193,321,187,585,289
