"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(201)","(350)"
"2025-08-16 00:00","ges",646,"ges",289,"ges","ges","ges",675,"ges",158,174,204,176,311,180,500,179,196,300
"2025-08-16 00:15","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,503,177,196,302
"2025-08-16 00:30","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,506,178,196,302
"2025-08-16 00:45","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,511,175,196,302
"2025-08-16 01:00","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,522,174,196,302
"2025-08-16 01:15","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,527,175,196,302
"2025-08-16 01:30","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,538,176,196,302
"2025-08-16 01:45","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,551,176,196,302
"2025-08-16 02:00","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,552,175,196,302
"2025-08-16 02:15","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,552,176,196,302
"2025-08-16 02:30","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,553,179,196,302
"2025-08-16 02:45","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,555,180,196,302
"2025-08-16 03:00","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,554,181,196,302
"2025-08-16 03:15","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,555,182,196,302
"2025-08-16 03:30","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,556,183,196,302
"2025-08-16 03:45","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,558,184,196,302
"2025-08-16 04:00","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,558,188,196,302
"2025-08-16 04:15","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,559,188,196,302
"2025-08-16 04:30","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,559,192,196,302
"2025-08-16 04:45","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,559,195,196,302
"2025-08-16 05:00","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,561,195,196,302
"2025-08-16 05:15","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,562,197,196,302
"2025-08-16 05:30","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,563,198,196,302
"2025-08-16 05:45","ges",649,"ges",295,"ges","ges","ges",684,"ges",158,174,204,178,312,181,563,198,196,302
"2025-08-16 06:00","ges",649,"ges",295,51,"ges","ges",684,234,158,174,204,178,312,181,563,199,196,302
"2025-08-16 06:05","ges",649,"ges",295,51,"ges","ges",684,234,158,174,204,178,312,181,563,199,196,302
"2025-08-16 06:10","ges",649,"ges",295,51,"ges",350,684,233,158,174,204,178,312,181,563,199,196,302
"2025-08-16 06:15","ges",649,"ges",295,52,"ges",350,684,233,158,174,204,178,312,181,563,199,196,302
"2025-08-16 06:20","ges",649,"ges",295,53,250,350,684,231,158,174,204,178,312,181,563,200,196,302
"2025-08-16 06:25","ges",649,"ges",295,53,250,350,684,230,158,174,204,178,312,181,563,200,196,302
"2025-08-16 06:30","ges",649,"ges",295,53,250,350,684,227,158,174,204,178,312,181,563,200,196,302
"2025-08-16 06:35","ges",649,"ges",295,53,250,350,684,225,158,174,204,178,312,181,563,200,196,302
"2025-08-16 06:40","ges",649,"ges",295,53,250,350,684,225,158,174,204,178,312,181,563,202,196,302
"2025-08-16 06:45","ges",649,"ges",295,53,250,350,684,225,158,174,204,178,312,181,563,202,196,302
"2025-08-16 06:50","ges",649,"ges",295,53,250,350,684,224,158,174,204,178,312,181,563,202,196,302
"2025-08-16 06:55","ges",649,"ges",295,53,250,350,684,220,158,174,204,178,312,181,563,202,196,302
"2025-08-16 07:00","ges",654,170,347,53,250,350,"kei",215,161,174,207,197,319,179,563,202,198,302
"2025-08-16 07:05","ges",653,170,347,54,250,350,685,209,161,174,207,197,319,179,563,202,198,302
"2025-08-16 07:10","ges",655,170,348,54,250,350,684,201,161,174,207,197,319,178,563,202,196,302
