"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(228)","(460)","(320)","(590)","(500)","(103)","(350)","(212)"
"2026-09-24 00:00","ges",649,"ges",351,"kei","ges","ges",701,"ges",164,170,202,11,212,165,500,415,"ges","ges",212
"2026-09-24 00:15","ges",649,"ges",351,"kei","ges","ges",700,"ges",164,170,202,12,213,165,500,415,"ges","ges",212
"2026-09-24 00:30","ges",649,"ges",351,"kei","ges","ges",701,"ges",164,170,203,13,212,166,500,415,"ges","ges",212
"2026-09-24 00:45","ges",649,"ges",352,"kei","ges","ges",701,"ges",164,170,203,13,212,166,500,415,"ges","ges",212
"2026-09-24 01:00","ges",649,"ges",353,"kei","ges","ges",701,"ges",164,170,203,9,212,167,500,415,"ges","ges",212
"2026-09-24 01:15","ges",649,"ges",353,"kei","ges","ges",701,"ges",164,170,203,10,214,167,500,415,"ges","ges",212
"2026-09-24 01:30","ges",649,"ges",353,"kei","ges","ges",701,"ges",164,170,203,10,214,167,500,415,"ges","ges",212
"2026-09-24 01:45","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,10,215,167,500,415,"ges","ges",212
"2026-09-24 02:00","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,10,215,167,500,415,"ges","ges",212
"2026-09-24 02:15","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,10,215,167,500,415,"ges","ges",212
"2026-09-24 02:30","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,10,215,167,500,415,"ges","ges",212
"2026-09-24 02:45","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,10,215,167,500,415,"ges","ges",212
"2026-09-24 03:00","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,10,215,168,500,415,"ges","ges",212
"2026-09-24 03:15","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,214,168,500,415,"ges","ges",212
"2026-09-24 03:30","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,215,167,500,415,"ges","ges",212
"2026-09-24 03:45","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,215,168,500,415,"ges","ges",212
"2026-09-24 04:00","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,12,215,168,500,415,"ges","ges",212
"2026-09-24 04:15","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,12,216,168,500,415,"ges","ges",212
"2026-09-24 04:30","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,216,168,500,415,"ges","ges",212
"2026-09-24 04:45","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,216,169,500,415,"ges","ges",212
"2026-09-24 05:00","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,216,169,500,415,"ges","ges",212
"2026-09-24 05:15","ges",649,"ges",354,"kei","ges","ges",701,"ges",164,170,203,11,216,169,500,414,"ges","ges",212
"2026-09-24 05:30","ges",648,"ges",354,"kei","ges","ges",700,"ges",164,170,203,10,216,168,500,410,"ges","ges",212
"2026-09-24 05:45","ges",649,"ges",354,"kei","ges","ges",700,"ges",164,170,203,7,215,167,500,411,102,300,212
"2026-09-24 06:00","ges",649,"ges",353,"kei","ges","ges",700,"ges",164,170,203,7,214,165,500,408,102,299,212
"2026-09-24 06:05","ges",648,"ges",353,"kei","ges","ges",700,246,164,170,203,6,214,164,500,407,102,299,212
"2026-09-24 06:10","ges",649,"ges",353,"kei","ges","ges",700,246,164,170,203,4,215,164,500,406,102,299,212
"2026-09-24 06:15","ges",648,"ges",351,"kei","ges","ges",700,244,164,170,203,2,216,163,500,407,102,298,212
"2026-09-24 06:20","ges",645,"ges",350,"kei","ges","ges",700,240,164,170,203,"bes",216,161,500,403,102,298,212
"2026-09-24 06:25","ges",645,"ges",350,"kei","ges","ges",699,237,164,170,203,"bes",215,159,500,400,101,298,212
"2026-09-24 06:30","ges",645,"ges",349,"kei","ges","ges",697,236,164,170,203,"bes",214,157,500,397,101,298,212
"2026-09-24 06:35","ges",644,"ges",348,"kei","ges","ges",696,235,164,170,204,"bes",213,156,500,390,101,298,212
"2026-09-24 06:40","ges",644,"ges",346,"kei","ges","ges",694,235,164,170,204,"bes",213,156,500,384,100,300,212
"2026-09-24 06:45","ges",644,"ges",343,"kei","ges","ges",696,234,164,170,204,"bes",212,155,500,381,100,300,212
"2026-09-24 06:50","ges",643,"ges",341,"kei","ges","ges",695,232,164,170,204,"bes",212,151,500,379,100,300,212
"2026-09-24 06:55","ges",643,184,338,"kei","ges","ges",692,231,164,170,203,"bes",212,152,500,375,100,299,212
"2026-09-24 07:00","ges",641,184,339,"kei","ges","ges",692,228,164,170,203,"bes",212,152,500,373,100,298,212
"2026-09-24 07:05","ges",640,183,339,"kei","ges",150,688,227,164,170,203,"bes",210,153,500,370,100,298,212
"2026-09-24 07:10","ges",640,183,338,"kei","ges",150,688,226,164,170,203,"bes",209,154,500,365,101,298,212
"2026-09-24 07:15","ges",637,183,336,"kei","ges",150,684,222,164,170,204,"bes",208,154,500,360,100,298,212
"2026-09-24 07:20","ges",634,183,337,"kei","ges",150,685,221,164,170,204,"bes",208,152,500,354,99,297,212
"2026-09-24 07:25","ges",628,182,336,"kei","ges",150,683,219,164,170,202,"bes",205,153,500,352,99,297,212
"2026-09-24 07:30","ges",626,180,335,"kei","ges",150,678,217,164,170,200,"bes",204,153,500,348,98,296,212
"2026-09-24 07:35","ges",622,180,333,"kei","ges",150,676,216,164,170,199,"bes",203,152,500,347,97,293,212
"2026-09-24 07:40","ges",617,178,332,"kei","ges",150,673,214,164,170,195,"bes",200,153,500,346,93,291,212
"2026-09-24 07:45","ges",614,171,331,"kei","ges",150,662,211,163,170,193,"bes",202,153,500,345,89,286,212
"2026-09-24 07:50","ges",609,169,331,"kei","ges",150,658,211,161,170,194,"bes",199,148,500,345,82,281,212
"2026-09-24 07:55","ges",604,167,329,"kei","ges",150,653,205,160,170,192,"bes",198,146,500,345,76,276,212
"2026-09-24 08:00","ges",601,163,323,"kei","ges",150,648,204,160,170,190,"bes",196,146,500,346,76,271,212
"2026-09-24 08:05","ges",600,163,319,"kei","ges",150,642,202,156,170,191,"bes",196,138,500,344,74,271,211
"2026-09-24 08:10","ges",599,156,313,"kei","ges",150,634,200,153,170,184,1,193,137,500,345,73,272,207
"2026-09-24 08:15","ges",596,150,312,"kei","ges",150,627,197,152,170,183,"bes",190,137,500,340,71,269,205
"2026-09-24 08:20","ges",594,151,308,"kei","ges",150,618,196,151,170,188,"bes",189,136,498,338,72,268,205
"2026-09-24 08:25","ges",587,145,303,"kei","ges",150,613,193,149,170,190,"bes",187,134,489,335,67,266,201
"2026-09-24 08:30","ges",587,144,300,"kei","ges",150,606,190,144,170,192,"bes",188,135,486,334,65,264,189
"2026-09-24 08:35","ges",577,144,298,"kei","ges",150,602,187,142,170,193,"bes",185,132,484,332,64,262,185
"2026-09-24 08:40","ges",572,140,290,"kei","ges",150,596,187,137,170,193,1,180,131,480,330,63,257,181
"2026-09-24 08:45","ges",567,137,282,"kei","ges",150,584,178,134,170,191,5,177,130,479,331,59,253,180
"2026-09-24 08:50","ges",560,130,282,"kei","ges",150,572,177,134,170,187,3,173,131,474,333,54,252,178
"2026-09-24 08:55","ges",555,129,279,"kei","ges",150,560,174,132,170,185,"bes",164,129,469,333,51,250,176
"2026-09-24 09:00","ges",550,127,276,"kei","ges",150,548,170,130,170,178,1,155,131,468,327,50,251,168
"2026-09-24 09:05","ges",549,124,269,"kei","ges",150,532,164,124,170,171,"bes",153,130,464,325,48,251,162
"2026-09-24 09:10","ges",545,120,267,"kei","ges",150,517,160,123,170,171,2,147,131,460,318,45,252,160
"2026-09-24 09:15","ges",538,120,262,"kei","ges",150,507,157,116,170,167,2,148,132,456,314,44,250,155
"2026-09-24 09:20","ges",537,120,253,"kei","ges",150,497,154,110,170,162,"bes",154,131,455,311,42,248,150
"2026-09-24 09:25","ges",533,121,251,"kei","ges",150,493,151,108,170,160,"bes",152,129,454,311,45,246,148
"2026-09-24 09:30","ges",525,121,247,"kei","ges",150,485,150,102,170,161,"bes",144,131,452,308,48,246,146
"2026-09-24 09:35","ges",516,121,244,"kei","ges",150,483,146,92,170,158,"bes",135,130,449,307,48,245,145
"2026-09-24 09:40","ges",511,119,236,"kei","ges",150,480,146,86,170,158,"bes",127,131,446,306,43,244,145
"2026-09-24 09:45","ges",507,112,230,"kei","ges",150,472,143,81,170,152,"ges",118,132,442,307,42,241,144
"2026-09-24 09:50","ges",500,112,219,"kei","ges",150,468,141,73,170,146,1,111,129,442,305,45,237,141
"2026-09-24 09:55","ges",497,105,211,"kei","ges",150,460,139,66,170,129,1,104,128,441,307,46,235,140
"2026-09-24 10:00","ges",491,100,195,"kei","ges",150,442,137,59,170,127,1,96,126,439,308,43,234,138
"2026-09-24 10:05","ges",484,99,189,"kei","ges",150,437,133,55,170,125,"bes",97,126,437,307,46,233,138
"2026-09-24 10:10","ges",482,93,174,"kei","ges",150,431,132,50,170,124,1,99,123,435,305,45,227,136
"2026-09-24 10:15","ges",480,89,173,"kei","ges",150,424,130,46,170,115,"bes",97,123,434,305,51,223,136
