"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-04-17 00:00","ges",650,"ges",343,"ges","ges","ges",686,"ges",162,185,263,173,368,234,574,322
"2025-04-17 00:15","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,575,322
"2025-04-17 00:30","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,575,321
"2025-04-17 00:45","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,575,321
"2025-04-17 01:00","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 01:15","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 01:30","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 01:45","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 02:00","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 02:15","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 02:30","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,321
"2025-04-17 02:45","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 03:00","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 03:15","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 03:30","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 03:45","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 04:00","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 04:15","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 04:30","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 04:45","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
"2025-04-17 05:00","ges",650,"ges",343,"ges","ges","ges",687,"ges",162,185,264,173,368,234,576,322
