Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-07-11 00:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 00:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 00:45,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 01:00,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 01:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 01:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 01:45,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 02:00,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 02:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 02:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 02:45,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 03:00,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 03:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 03:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 03:45,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 04:00,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 04:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 04:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 04:45,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 05:00,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 05:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 05:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 05:45,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:00,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:05,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:10,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:15,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:20,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:25,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
2020-07-11 06:30,655,0,344,0,0,0,691,0,150,157,228,222,401,272,561,219
