Datum und Uhrzeit,,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2022-12-06 04:30,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 04:45,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 05:00,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 05:15,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 05:30,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 05:45,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:00,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:05,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:10,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:15,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:20,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:25,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:30,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:35,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:40,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:45,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:50,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 06:55,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 07:00,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-06 07:05,0,659,171,338,47,154,430,0,237,0,159,256,94,343,212,582,294
2022-12-06 07:10,0,655,171,339,47,154,430,0,235,0,158,256,95,340,209,582,290
2022-12-06 07:15,0,651,169,338,47,154,430,0,235,0,158,256,92,339,208,582,289
2022-12-06 07:20,0,648,169,338,47,154,430,0,234,0,158,255,94,339,205,581,287
2022-12-06 07:25,0,646,168,338,47,154,430,1,234,0,158,253,92,337,205,579,285
2022-12-06 07:30,0,643,169,336,47,154,429,0,234,0,159,251,95,332,204,574,283
2022-12-06 07:35,0,640,169,334,47,154,428,0,234,0,159,249,97,334,203,571,282
2022-12-06 07:40,0,635,164,331,47,154,428,0,234,0,157,250,96,327,202,567,280
2022-12-06 07:45,0,631,162,330,47,154,428,0,232,0,156,251,93,325,201,565,275
2022-12-06 07:50,0,621,156,327,47,154,427,0,232,150,154,247,92,322,200,562,270
2022-12-06 07:55,0,615,150,321,47,154,427,0,230,150,150,244,93,322,197,558,270
2022-12-06 08:00,0,613,147,318,47,155,425,1,230,150,146,242,93,323,196,554,269
2022-12-06 08:05,0,609,143,313,47,155,424,0,227,150,146,240,94,319,196,551,266
2022-12-06 08:10,0,607,143,313,45,155,423,0,224,150,146,240,93,322,197,549,265
2022-12-06 08:15,0,599,141,304,45,155,420,0,222,150,144,237,91,318,197,546,264
2022-12-06 08:20,0,595,137,300,45,155,417,0,221,150,144,228,89,314,195,541,262
2022-12-06 08:25,0,594,134,294,45,155,412,564,223,150,143,223,88,310,192,535,260
2022-12-06 08:30,0,588,130,292,44,155,407,558,220,149,142,218,85,302,192,535,257
2022-12-06 08:35,0,584,128,293,44,155,404,548,219,148,141,217,81,297,192,533,254
2022-12-06 08:40,0,577,124,291,44,155,393,535,218,142,138,216,77,290,186,531,253
2022-12-06 08:45,0,569,122,287,43,156,385,528,217,138,135,213,74,293,184,528,249
2022-12-06 08:50,0,564,118,282,43,156,374,521,217,132,136,207,76,282,182,527,250
2022-12-06 08:55,0,558,115,274,43,156,367,509,217,125,135,206,78,270,180,522,246
2022-12-06 09:00,0,553,113,270,42,156,360,500,218,123,133,207,70,267,177,518,243
2022-12-06 09:05,0,549,107,264,43,156,351,485,215,120,130,205,67,264,173,515,241
2022-12-06 09:10,0,550,100,262,43,156,344,480,213,117,131,203,65,261,168,513,240
2022-12-06 09:15,0,542,98,253,43,156,337,477,212,115,124,198,65,255,161,512,236
2022-12-06 09:20,0,540,96,246,43,157,329,471,210,113,121,194,62,250,157,511,234
2022-12-06 09:25,0,530,91,241,42,157,325,462,204,103,115,191,64,240,152,513,233
2022-12-06 09:30,0,521,80,235,43,157,320,455,199,97,112,193,66,233,149,511,233
2022-12-06 09:35,0,516,76,226,43,157,318,449,195,97,112,189,65,232,151,512,233
2022-12-06 09:40,0,513,75,217,43,160,313,446,194,93,109,185,63,224,152,510,233
2022-12-06 09:45,0,508,68,205,43,160,319,439,191,90,110,181,62,216,148,510,231
2022-12-06 09:50,0,498,59,191,42,161,312,420,191,82,105,171,56,207,149,512,230
2022-12-06 09:55,0,493,53,180,39,162,301,401,187,75,97,160,59,197,149,510,231
2022-12-06 10:00,0,481,49,174,40,163,289,396,183,58,86,152,57,189,148,510,232
2022-12-06 10:05,0,478,40,170,39,164,278,391,180,53,83,152,56,189,150,510,230
2022-12-06 10:10,0,468,40,163,39,157,270,376,181,49,75,145,56,179,151,509,231
2022-12-06 10:15,0,459,27,144,39,158,261,355,178,39,69,139,56,177,149,509,231
2022-12-06 10:20,0,452,0,129,38,152,254,345,176,29,62,125,58,176,142,509,231
2022-12-06 10:25,0,446,0,120,36,150,250,336,174,26,58,123,56,173,143,508,231
2022-12-06 10:30,0,443,0,106,35,148,238,333,172,20,57,117,58,175,142,509,232
2022-12-06 10:35,0,437,0,92,34,146,228,312,168,18,47,107,56,165,140,510,231
2022-12-06 10:40,0,426,0,78,34,144,223,303,168,17,48,108,57,161,136,511,231
2022-12-06 10:45,0,420,0,69,34,142,214,302,160,11,45,105,58,156,138,509,230
2022-12-06 10:50,0,413,0,59,29,140,218,292,153,9,41,99,57,151,135,509,232
2022-12-06 10:55,0,404,0,49,29,139,206,280,150,1,35,95,49,144,133,508,231
2022-12-06 11:00,0,394,0,30,25,140,194,262,149,0,34,90,48,144,128,505,227
2022-12-06 11:05,0,379,0,19,25,137,177,241,145,0,31,91,48,136,126,506,228
2022-12-06 11:10,0,376,1,13,25,136,188,234,144,0,30,87,46,137,126,504,227
2022-12-06 11:15,0,374,1,9,23,132,181,227,146,0,29,77,47,137,127,503,230
2022-12-06 11:20,0,371,0,3,23,131,173,220,149,0,24,75,50,135,126,501,231
2022-12-06 11:25,0,359,1,0,21,131,151,212,149,0,25,67,52,137,125,501,230
2022-12-06 11:30,0,348,0,0,21,130,148,202,151,0,23,64,57,133,127,502,229
2022-12-06 11:35,0,336,0,0,18,123,139,182,147,0,19,51,55,133,125,502,229
2022-12-06 11:40,0,334,0,0,19,118,128,168,145,0,23,55,53,130,124,501,231
2022-12-06 11:45,0,333,0,3,20,59,121,156,142,0,22,47,58,129,126,503,231
2022-12-06 11:50,0,321,0,0,19,47,114,140,141,1,19,40,60,129,127,501,230
2022-12-06 11:55,0,310,0,0,19,42,101,134,140,3,19,36,55,129,126,501,231
2022-12-06 12:00,0,300,0,0,17,29,87,128,142,6,20,40,53,126,127,499,231
2022-12-06 12:05,0,292,0,0,17,27,76,118,145,1,22,36,49,127,126,501,231
2022-12-06 12:10,0,287,0,1,17,23,65,116,149,0,19,26,46,129,129,500,232
2022-12-06 12:15,0,280,0,0,17,22,61,108,148,0,19,22,43,131,129,501,234
2022-12-06 12:20,0,263,0,3,18,15,104,103,149,0,11,25,43,130,131,500,237
2022-12-06 12:25,0,257,2,7,18,12,103,106,149,2,13,26,39,129,131,500,238
2022-12-06 12:30,0,255,0,8,19,11,93,102,149,0,7,34,39,126,131,501,239
2022-12-06 12:35,0,257,0,11,20,11,89,98,148,3,5,38,39,126,133,500,239
2022-12-06 12:40,0,265,0,9,17,9,94,97,149,8,6,38,37,131,134,500,237
2022-12-06 12:45,0,269,17,12,16,5,91,99,144,15,1,39,38,133,133,502,237
2022-12-06 12:50,0,264,21,10,14,4,87,94,142,18,4,37,42,131,127,502,235
2022-12-06 12:55,0,271,17,7,13,5,82,95,140,16,3,37,41,132,128,506,232
2022-12-06 13:00,0,268,19,4,13,6,76,95,137,13,6,43,41,124,127,507,228
2022-12-06 13:05,0,267,19,4,12,10,72,96,140,7,8,41,45,124,126,509,230
2022-12-06 13:10,0,269,15,4,10,7,63,90,144,10,7,35,46,119,122,509,229
2022-12-06 13:15,0,274,10,7,11,6,61,84,144,13,8,43,43,119,122,511,229
2022-12-06 13:20,0,274,11,14,9,3,74,91,144,21,8,38,45,120,124,513,230
2022-12-06 13:25,0,276,11,17,11,1,68,89,146,20,7,39,46,118,122,513,230
2022-12-06 13:30,0,276,11,21,11,3,60,87,146,21,7,40,44,124,119,513,230
2022-12-06 13:35,0,271,6,27,9,3,55,93,148,22,8,44,42,127,120,516,231
2022-12-06 13:40,0,274,7,26,6,4,51,91,148,18,8,45,45,126,117,517,230
2022-12-06 13:45,0,280,5,27,6,4,47,94,147,16,6,48,48,124,117,518,228
2022-12-06 13:50,0,278,8,29,7,7,41,86,145,14,2,46,49,128,121,519,229
2022-12-06 13:55,0,283,7,28,6,5,35,78,143,17,0,55,47,130,123,517,230
2022-12-06 14:00,0,289,5,26,4,5,25,70,142,15,2,53,45,130,117,520,231
2022-12-06 14:05,0,289,2,27,4,5,21,71,142,13,2,52,45,127,115,520,234
2022-12-06 14:10,0,291,1,25,3,7,13,81,139,14,0,45,50,122,116,521,235
2022-12-06 14:15,0,296,0,29,4,6,79,86,138,13,2,50,46,123,113,520,236
2022-12-06 14:20,0,301,4,26,4,5,71,87,139,13,3,52,48,124,114,521,236
2022-12-06 14:25,0,308,8,26,4,7,63,91,138,13,5,55,51,126,115,521,238
2022-12-06 14:30,0,315,4,26,3,14,58,94,139,8,6,50,55,127,114,518,238
2022-12-06 14:35,0,314,2,28,3,17,54,103,142,11,4,60,51,130,117,519,240
2022-12-06 14:40,0,320,4,35,3,18,53,104,140,2,0,51,50,122,113,519,239
2022-12-06 14:45,0,323,11,33,3,22,47,106,141,2,3,49,56,120,114,517,242
2022-12-06 14:50,0,324,5,37,6,18,40,104,143,6,2,51,57,128,113,517,247
2022-12-06 14:55,0,331,3,30,6,19,33,98,143,6,3,54,56,133,111,516,248
2022-12-06 15:00,0,332,2,25,7,21,31,110,143,7,7,57,64,132,113,515,250
2022-12-06 15:05,0,330,0,28,7,24,27,112,145,2,10,56,62,132,114,514,249
2022-12-06 15:10,0,334,0,30,8,28,24,112,147,7,15,54,64,136,116,514,252
2022-12-06 15:15,0,333,0,24,7,27,22,119,148,6,16,57,67,138,120,518,253
2022-12-06 15:20,0,331,2,20,8,27,17,117,149,6,18,59,66,132,121,516,254
2022-12-06 15:25,0,332,0,26,6,27,53,118,146,6,18,56,68,136,118,515,254
2022-12-06 15:30,0,335,1,29,5,29,48,131,145,12,17,54,67,135,116,515,259
2022-12-06 15:35,0,332,5,30,6,31,47,139,142,10,18,55,67,135,115,515,263
2022-12-06 15:40,0,339,4,35,8,36,45,138,146,16,24,55,67,136,116,512,265
2022-12-06 15:45,0,340,3,27,7,38,42,144,141,20,25,58,69,136,117,511,267
2022-12-06 15:50,0,348,0,28,6,36,32,152,139,21,26,55,70,135,117,511,269
2022-12-06 15:55,0,352,0,32,4,38,28,155,138,21,28,55,65,140,117,515,270
2022-12-06 16:00,0,348,1,28,2,39,22,150,142,19,28,55,65,141,117,515,273
2022-12-06 16:05,0,346,0,34,2,39,15,138,145,26,31,58,66,147,120,511,278
2022-12-06 16:10,0,347,1,35,2,41,14,139,150,28,30,53,65,146,121,508,278
2022-12-06 16:15,0,353,2,44,2,42,8,155,150,27,38,61,69,151,124,508,282
2022-12-06 16:20,0,349,0,44,2,44,0,156,149,27,42,64,65,155,125,509,284
2022-12-06 16:25,0,347,0,42,2,48,0,160,149,18,46,64,61,159,128,509,285
2022-12-06 16:30,0,352,8,38,3,50,0,164,149,20,47,62,59,156,127,510,287
2022-12-06 16:35,0,361,7,34,3,53,98,170,150,18,50,65,57,150,123,515,287
2022-12-06 16:40,0,363,11,32,5,54,97,170,149,22,58,66,54,153,127,516,291
2022-12-06 16:45,0,369,14,39,6,55,91,178,150,24,60,59,57,157,128,518,292
2022-12-06 16:50,0,370,21,40,6,51,85,178,151,21,60,66,56,151,127,520,292
2022-12-06 16:55,0,375,13,41,6,53,85,184,153,20,59,63,60,151,127,522,292
2022-12-06 17:00,0,379,15,38,6,60,79,185,154,23,68,71,55,153,131,525,294
2022-12-06 17:05,0,380,12,42,4,62,77,190,154,30,68,71,52,158,129,526,296
2022-12-06 17:10,0,382,11,37,5,0,76,193,152,33,68,67,55,166,131,529,297
2022-12-06 17:15,0,392,12,37,8,62,72,199,149,39,67,59,49,172,139,528,297
2022-12-06 17:20,0,392,17,37,8,63,70,200,152,38,63,54,49,179,140,528,299
2022-12-06 17:25,0,407,23,29,8,0,65,205,154,33,60,58,51,187,143,531,301
2022-12-06 17:30,0,412,22,33,8,0,61,202,154,32,63,55,53,184,147,531,304
2022-12-06 17:35,0,418,27,37,9,75,52,206,153,31,64,51,53,184,153,533,307
2022-12-06 17:40,0,421,29,42,8,79,46,207,156,37,64,51,51,184,157,534,309
2022-12-06 17:45,0,431,36,42,9,80,42,212,156,38,66,49,58,188,161,538,309
2022-12-06 17:50,0,432,34,41,9,71,35,218,152,33,66,58,56,190,161,542,310
2022-12-06 17:55,0,431,33,45,7,74,33,217,155,33,69,56,61,194,163,544,310
2022-12-06 18:00,0,430,30,46,8,72,27,219,154,31,74,60,61,205,164,546,310
2022-12-06 18:05,0,431,34,47,3,81,22,233,157,28,78,58,60,212,161,545,312
2022-12-06 18:10,0,427,39,51,5,0,17,242,160,33,81,57,58,208,163,550,312
2022-12-06 18:15,0,428,41,54,3,90,16,247,160,30,84,62,57,210,162,554,313
2022-12-06 18:20,0,430,40,63,7,92,11,263,165,31,92,58,55,223,163,555,316
2022-12-06 18:25,0,429,47,68,6,96,8,262,162,31,93,62,56,229,167,557,317
2022-12-06 18:30,0,430,46,72,5,101,7,268,166,33,95,59,60,238,167,560,318
2022-12-06 18:35,0,431,44,77,5,105,4,281,165,33,96,58,63,239,167,561,318
2022-12-06 18:40,0,433,37,81,4,112,149,302,171,39,101,60,67,242,165,564,320
2022-12-06 18:45,0,436,40,83,4,0,147,317,173,41,102,68,68,242,167,565,320
2022-12-06 18:50,0,432,44,94,4,117,145,325,175,48,105,76,74,243,167,565,320
2022-12-06 18:55,0,439,39,93,6,118,145,331,175,48,107,84,69,246,167,567,320
2022-12-06 19:00,0,436,35,98,7,121,143,331,174,50,107,92,69,251,167,567,317
2022-12-06 19:05,0,416,40,105,7,128,140,348,174,53,109,95,66,258,165,568,318
2022-12-06 19:10,0,401,38,103,8,130,140,356,178,53,111,101,69,260,166,568,318
2022-12-06 19:15,0,387,36,107,8,136,134,360,180,60,113,110,67,264,169,564,319
2022-12-06 19:20,0,381,35,108,9,140,131,374,181,58,117,114,65,265,171,563,319
2022-12-06 19:25,0,383,39,114,9,144,129,387,179,65,123,120,64,265,176,562,319
2022-12-06 19:30,0,387,38,122,9,146,128,398,181,69,126,124,68,268,177,563,319
2022-12-06 19:35,0,394,40,129,9,151,127,407,184,74,128,131,66,268,179,561,319
2022-12-06 19:40,0,395,41,135,9,157,126,424,187,82,129,134,66,273,180,561,319
2022-12-06 19:45,0,399,43,144,10,160,125,434,188,88,130,136,65,273,182,561,319
2022-12-06 19:50,0,404,46,152,12,160,124,444,191,90,136,143,66,273,182,561,319
2022-12-06 19:55,0,412,52,157,16,160,124,455,191,97,141,151,68,278,183,560,320
2022-12-06 20:00,0,413,55,161,17,161,124,473,197,103,142,163,68,282,186,559,319
2022-12-06 20:05,0,417,58,167,20,163,124,487,199,108,143,168,72,284,189,557,319
2022-12-06 20:10,0,422,58,174,21,167,124,501,200,113,144,173,74,286,190,555,317
2022-12-06 20:15,0,424,63,187,22,167,124,513,203,122,146,180,71,288,190,554,317
2022-12-06 20:20,0,433,73,205,22,169,124,532,203,126,151,193,75,288,193,553,317
2022-12-06 20:25,0,438,81,216,18,175,124,542,205,129,154,198,76,290,193,551,317
2022-12-06 20:30,0,441,84,219,18,176,124,552,208,131,154,200,76,293,195,550,317
2022-12-06 20:35,0,451,85,228,19,180,124,561,0,135,154,208,77,295,195,551,317
2022-12-06 20:40,0,455,87,239,22,0,124,570,0,137,154,209,76,296,195,551,317
2022-12-06 20:45,0,456,91,241,24,0,124,580,0,139,154,212,78,298,195,551,317
2022-12-06 20:50,0,459,91,245,24,0,124,585,0,140,154,216,79,299,195,552,317
2022-12-06 20:55,0,463,95,250,26,0,124,587,0,141,154,217,82,299,197,552,317
2022-12-06 21:00,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:05,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:10,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:15,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:20,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:25,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:30,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:35,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:40,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:45,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:50,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 21:55,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:00,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:05,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:10,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:15,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:20,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:25,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:30,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:35,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:40,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:45,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:50,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 22:55,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 23:00,0,467,97,256,25,0,123,594,0,144,154,218,84,305,198,554,318
2022-12-06 23:05,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:10,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:15,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:20,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:25,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:30,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:35,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:40,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:45,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:50,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
2022-12-06 23:55,0,655,0,355,0,0,0,677,0,150,153,257,97,331,211,579,326
