"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(197)","(350)"
"2025-07-12 00:00","ges",658,"ges",324,"ges","ges","ges",669,"ges",161,173,207,178,340,224,488,198,188,278
"2025-07-12 00:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,487,199,188,275
"2025-07-12 00:30","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,490,199,188,275
"2025-07-12 00:45","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,495,199,188,275
"2025-07-12 01:00","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,498,199,188,275
"2025-07-12 01:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,503,198,188,275
"2025-07-12 01:30","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,514,197,188,275
"2025-07-12 01:45","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,533,197,188,275
"2025-07-12 02:00","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,537,197,188,275
"2025-07-12 02:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,538,197,188,275
"2025-07-12 02:30","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,539,197,188,275
"2025-07-12 02:45","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,540,198,188,275
"2025-07-12 03:00","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,545,199,188,275
"2025-07-12 03:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,545,200,188,275
"2025-07-12 03:30","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,545,201,188,275
"2025-07-12 03:45","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,545,202,188,275
"2025-07-12 04:00","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,545,202,188,275
"2025-07-12 04:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,202,188,275
"2025-07-12 04:30","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,202,188,275
"2025-07-12 04:45","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,203,188,275
"2025-07-12 05:00","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,203,188,275
"2025-07-12 05:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,203,188,275
"2025-07-12 05:30","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,204,188,275
"2025-07-12 05:45","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,546,205,188,275
"2025-07-12 06:00","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,548,207,188,275
"2025-07-12 06:05","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:10","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:15","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:20","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:25","ges",660,"ges",327,"ges","ges","ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:30","ges",660,"ges",327,"ges",150,"ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:35","ges",660,"ges",327,"ges",150,"ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:40","ges",660,"ges",327,"ges",150,"ges",672,"ges",161,173,209,180,340,224,549,207,188,275
"2025-07-12 06:45","ges",659,"ges",344,"ges",150,"ges",672,"ges",161,173,215,192,340,220,549,207,202,300
"2025-07-12 06:50","ges",659,"ges",344,60,150,"ges",672,"ges",161,173,215,190,340,220,550,207,200,299
"2025-07-12 06:55","ges",660,143,344,60,150,"ges",671,"ges",161,173,215,190,339,220,550,207,200,299
"2025-07-12 07:00","ges",660,160,343,60,150,50,664,214,161,173,215,190,339,220,550,207,200,299
"2025-07-12 07:05","ges",659,160,343,60,150,50,663,199,161,173,215,190,338,220,550,207,196,299
