Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-08-13 00:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 00:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 00:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 00:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 01:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 01:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 01:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 01:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 02:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 02:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 02:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 02:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 03:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 03:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 03:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 03:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 04:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 04:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 04:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 04:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 05:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 05:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 05:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 05:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:05,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:10,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:15,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:20,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:25,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:30,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:35,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:40,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:45,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:50,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 06:55,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 07:00,0,618,0,314,0,0,0,697,0,0,146,196,51,330,166,373,201
2023-08-13 07:05,0,0,0,358,0,0,0,0,0,0,146,0,50,253,184,574,218
2023-08-13 07:10,0,0,0,358,0,0,0,0,0,0,146,0,50,254,184,574,218
2023-08-13 07:15,0,0,0,358,0,0,0,0,0,0,146,0,50,254,183,574,218
2023-08-13 07:20,0,0,0,358,0,0,0,0,0,0,146,0,49,255,183,574,218
2023-08-13 07:25,0,0,0,358,0,0,0,0,0,0,146,0,49,255,183,574,218
2023-08-13 07:30,0,0,0,358,0,0,0,0,0,0,146,0,49,255,183,574,218
2023-08-13 07:35,0,0,0,358,0,0,0,0,0,0,146,0,49,255,183,574,218
2023-08-13 07:40,0,0,0,358,0,0,0,0,0,0,146,0,49,255,183,574,218
2023-08-13 07:45,0,0,0,358,0,0,0,0,0,0,146,0,49,255,183,573,218
2023-08-13 07:50,0,0,0,358,0,0,0,0,0,0,146,0,48,255,183,573,218
2023-08-13 07:55,0,0,0,358,0,0,0,0,0,0,146,0,48,255,183,573,218
2023-08-13 08:00,0,0,0,358,0,0,0,0,0,0,146,0,48,256,183,573,218
2023-08-13 08:05,0,0,0,358,0,0,0,0,0,0,146,0,47,256,183,573,218
2023-08-13 08:10,0,0,0,359,0,0,0,0,0,0,146,0,46,256,183,573,218
2023-08-13 08:15,0,0,0,359,0,0,0,0,0,0,146,201,47,259,184,573,218
2023-08-13 08:20,0,0,0,359,0,0,0,0,0,0,146,201,47,258,185,573,218
2023-08-13 08:25,0,0,0,359,0,0,0,0,0,0,146,201,48,260,185,573,218
2023-08-13 08:30,0,0,0,359,0,0,0,0,0,0,146,201,49,262,185,573,218
2023-08-13 08:35,0,0,0,359,0,0,0,0,0,0,146,202,48,262,185,573,218
2023-08-13 08:40,0,0,0,359,0,0,0,696,0,0,146,201,48,262,188,573,218
2023-08-13 08:45,0,631,0,359,0,0,0,696,0,0,146,201,47,263,188,573,218
2023-08-13 08:50,0,631,0,360,0,0,0,696,0,0,146,201,47,262,190,574,218
2023-08-13 08:55,0,631,0,360,0,0,0,696,0,0,146,201,47,262,189,574,218
2023-08-13 09:00,0,631,0,360,0,0,0,696,0,0,146,198,47,262,189,574,218
2023-08-13 09:05,0,630,0,360,0,0,0,696,0,0,146,196,47,261,190,574,218
2023-08-13 09:10,0,630,0,360,0,0,0,696,0,0,146,196,47,260,190,574,218
2023-08-13 09:15,0,627,0,360,0,0,0,696,0,0,146,195,47,261,190,574,218
2023-08-13 09:20,0,625,0,360,0,0,0,696,0,0,146,191,47,263,190,575,218
2023-08-13 09:25,0,625,0,359,0,0,0,697,0,0,146,191,47,262,189,575,218
2023-08-13 09:30,0,627,0,359,0,0,0,697,0,0,146,191,47,262,188,575,218
2023-08-13 09:35,0,627,0,358,0,0,0,696,0,0,146,190,46,262,187,575,217
2023-08-13 09:40,0,627,0,358,0,0,0,696,0,0,146,190,46,263,187,575,217
2023-08-13 09:45,0,624,0,358,0,0,0,694,0,0,146,192,45,262,187,575,217
2023-08-13 09:50,0,622,0,358,0,0,0,694,0,0,146,193,43,260,188,574,217
2023-08-13 09:55,0,619,0,358,0,0,0,694,0,0,146,191,44,260,187,572,217
2023-08-13 10:00,0,619,0,358,0,0,0,693,0,150,146,193,44,259,185,572,217
2023-08-13 10:05,0,620,0,357,0,200,0,691,0,150,146,192,44,261,184,571,217
2023-08-13 10:10,0,618,0,357,0,200,0,690,0,150,146,191,47,261,181,571,217
2023-08-13 10:15,0,614,0,355,0,200,0,688,0,150,146,187,48,263,179,570,217
2023-08-13 10:20,0,613,0,355,0,200,0,688,0,150,145,188,49,264,181,569,217
2023-08-13 10:25,0,612,0,352,0,200,0,688,0,150,143,188,50,266,179,565,217
2023-08-13 10:30,0,611,0,352,0,200,0,688,0,150,143,184,53,267,180,565,217
2023-08-13 10:35,0,609,0,352,0,200,0,689,0,150,143,183,55,270,181,562,217
2023-08-13 10:40,0,608,0,351,0,200,0,686,0,150,143,178,56,270,185,560,217
2023-08-13 10:45,0,608,0,351,0,200,0,686,0,150,143,182,57,272,189,552,217
2023-08-13 10:50,0,608,0,349,0,200,0,685,0,150,143,182,60,272,192,550,217
2023-08-13 10:55,0,607,0,349,0,200,0,680,0,150,143,180,58,279,193,541,217
2023-08-13 11:00,0,605,0,349,0,200,0,679,0,149,143,181,58,280,194,532,217
2023-08-13 11:05,0,603,0,348,0,200,0,677,0,149,143,183,59,284,197,530,217
2023-08-13 11:10,0,602,0,348,0,200,0,677,0,149,143,182,62,291,200,528,217
2023-08-13 11:15,0,602,0,347,0,200,0,678,0,149,143,186,65,294,203,524,216
2023-08-13 11:20,0,600,0,342,0,200,0,679,0,148,143,189,64,295,205,521,216
2023-08-13 11:25,0,601,0,338,0,200,0,677,0,148,143,189,66,299,204,515,216
2023-08-13 11:30,0,603,0,338,0,200,0,679,0,147,143,189,64,300,206,512,217
2023-08-13 11:35,0,602,0,338,0,200,0,672,0,147,143,192,62,303,205,514,216
2023-08-13 11:40,0,602,0,338,0,200,0,670,0,146,143,193,63,303,205,513,216
2023-08-13 11:45,0,599,0,337,0,200,0,667,0,145,143,198,67,301,205,507,215
2023-08-13 11:50,0,599,0,338,0,200,0,666,0,143,143,199,68,300,206,505,215
2023-08-13 11:55,0,597,0,339,0,200,0,665,0,143,143,200,73,301,206,501,215
2023-08-13 12:00,0,594,0,340,0,200,0,665,0,142,143,199,74,302,204,502,216
2023-08-13 12:05,0,593,0,340,0,200,0,662,0,140,143,200,74,301,204,502,216
2023-08-13 12:10,0,593,0,339,0,200,0,659,0,140,143,202,74,302,206,501,216
2023-08-13 12:15,0,591,0,338,0,200,0,658,0,138,143,206,75,301,206,503,216
2023-08-13 12:20,0,590,0,336,0,200,0,652,0,135,143,208,76,300,211,501,216
2023-08-13 12:25,0,590,0,337,0,200,0,647,0,135,143,210,73,301,212,503,214
2023-08-13 12:30,0,588,0,336,0,200,0,645,0,136,143,214,72,297,209,503,214
2023-08-13 12:35,0,589,0,334,0,200,0,645,0,138,143,222,73,297,208,499,213
2023-08-13 12:40,0,588,0,332,0,200,0,645,0,137,143,225,70,302,206,497,213
2023-08-13 12:45,0,583,0,332,0,200,0,645,0,133,143,228,73,302,206,494,214
2023-08-13 12:50,0,584,0,329,0,200,0,642,0,130,143,231,72,305,207,500,214
2023-08-13 12:55,0,584,0,333,0,200,0,641,0,129,143,233,73,305,206,506,213
2023-08-13 13:00,0,581,0,331,0,200,0,638,0,129,143,231,69,303,207,507,214
2023-08-13 13:05,0,586,0,329,0,200,0,633,0,129,143,227,68,301,203,507,214
2023-08-13 13:10,0,590,0,330,0,200,0,633,0,128,143,229,70,300,203,508,214
2023-08-13 13:15,0,591,0,329,0,200,0,632,0,128,143,230,69,298,200,510,214
2023-08-13 13:20,0,592,0,330,0,200,0,633,0,128,143,234,68,301,199,509,214
2023-08-13 13:25,0,592,0,330,0,200,0,630,0,128,143,236,69,302,199,511,215
2023-08-13 13:30,0,595,0,331,0,200,0,627,0,125,143,234,72,301,203,509,214
2023-08-13 13:35,0,591,0,332,0,200,0,626,0,126,143,232,70,298,200,509,215
2023-08-13 13:40,0,590,0,332,0,200,0,624,0,128,143,232,70,299,195,508,215
2023-08-13 13:45,0,589,0,332,0,200,0,618,0,130,143,233,69,296,193,508,215
2023-08-13 13:50,0,591,0,330,0,200,0,616,0,130,143,233,69,295,191,507,215
2023-08-13 13:55,0,586,0,329,0,200,0,613,0,129,143,236,69,296,189,507,215
2023-08-13 14:00,0,588,0,329,0,200,0,611,0,128,143,237,67,296,187,510,214
2023-08-13 14:05,0,584,0,329,0,200,0,611,0,127,143,236,68,295,185,514,216
2023-08-13 14:10,0,582,0,329,0,200,0,609,0,127,143,236,67,294,186,510,216
2023-08-13 14:15,0,581,0,329,0,200,0,608,0,126,143,232,74,293,185,510,215
2023-08-13 14:20,0,577,0,330,0,200,0,608,0,128,143,231,73,292,188,508,215
2023-08-13 14:25,0,578,0,332,0,200,0,607,0,127,143,234,73,296,188,507,215
2023-08-13 14:30,0,574,0,329,0,200,0,608,0,128,143,236,71,297,189,504,215
2023-08-13 14:35,0,573,0,327,0,200,0,608,0,127,143,237,70,299,189,500,215
2023-08-13 14:40,0,567,0,328,0,200,0,613,0,130,143,236,68,296,192,497,215
2023-08-13 14:45,0,568,0,329,0,200,0,612,0,133,143,233,72,299,196,494,215
2023-08-13 14:50,0,573,0,327,0,200,0,612,0,132,143,231,74,299,196,493,215
2023-08-13 14:55,0,569,0,326,0,200,0,613,0,132,143,229,76,301,200,488,215
2023-08-13 15:00,0,568,0,328,0,200,0,613,0,129,143,228,74,300,199,482,215
2023-08-13 15:05,0,566,0,327,0,200,0,616,0,133,143,232,80,298,203,480,214
2023-08-13 15:10,0,566,0,327,0,200,0,613,0,136,143,228,83,295,202,483,214
2023-08-13 15:15,0,570,0,328,0,200,0,618,0,135,143,232,83,295,202,483,214
2023-08-13 15:20,0,572,0,331,0,200,0,619,0,135,143,232,83,295,201,484,214
2023-08-13 15:25,0,569,0,333,0,200,0,618,0,136,143,234,86,296,203,481,215
2023-08-13 15:30,0,571,0,331,0,200,0,621,0,135,143,235,86,299,206,479,214
2023-08-13 15:35,0,570,0,330,0,200,0,626,0,132,143,235,86,301,204,478,215
2023-08-13 15:40,0,570,0,330,0,200,0,628,0,130,143,234,89,300,203,479,215
2023-08-13 15:45,0,568,0,329,0,200,0,630,0,130,143,231,89,301,204,481,215
2023-08-13 15:50,0,566,0,326,0,200,0,626,0,129,143,228,92,301,202,480,215
2023-08-13 15:55,0,570,0,326,0,200,0,627,0,130,143,230,90,296,201,479,216
2023-08-13 16:00,0,571,0,326,0,200,0,622,0,129,143,231,89,296,201,475,216
2023-08-13 16:05,0,573,0,325,0,200,0,621,0,128,143,231,89,297,203,474,216
2023-08-13 16:10,0,575,0,322,0,200,0,620,0,129,143,227,85,299,203,472,216
2023-08-13 16:15,0,577,0,322,0,200,0,620,0,128,143,226,80,299,201,472,214
2023-08-13 16:20,0,580,0,325,0,200,0,619,0,127,143,226,83,301,202,472,215
2023-08-13 16:25,0,578,0,324,0,200,0,620,0,128,143,227,82,302,209,471,214
2023-08-13 16:30,0,584,0,326,0,200,0,620,0,129,143,230,78,304,213,471,214
2023-08-13 16:35,0,589,0,328,0,200,0,620,0,132,143,229,76,304,215,467,214
2023-08-13 16:40,0,591,0,331,0,200,0,624,0,132,143,230,77,304,214,461,214
2023-08-13 16:45,0,586,0,334,0,200,0,624,0,134,143,229,76,308,218,457,215
