"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(206)","(350)"
"2025-08-25 00:00","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,220,380,239,590,213,206,309
"2025-08-25 00:15","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 00:30","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 00:45","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 01:00","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 01:15","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 01:30","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 01:45","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 02:00","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 02:15","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 02:30","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
"2025-08-25 02:45","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,212,206,309
"2025-08-25 03:00","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,212,206,309
"2025-08-25 03:15","ges",656,"ges",355,"ges","ges","ges",680,238,164,169,243,222,382,239,590,213,206,309
