"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-06-28 00:00","ges",648,"ges",332,"kei","kei","ges",668,"ges",156,170,246,113,257,185,448,368,"ges",268,212
"2026-06-28 00:15","ges",650,"ges",335,"kei","kei","ges",668,"ges",157,170,246,115,258,187,453,365,"ges",281,212
"2026-06-28 00:30","ges",650,"ges",336,"kei","kei","ges",669,"ges",157,170,247,118,260,187,458,365,"ges",288,212
"2026-06-28 00:45","ges",650,"ges",341,"kei","kei","ges",669,"ges",157,170,248,114,260,185,484,361,"ges",294,212
"2026-06-28 01:00","ges",650,"ges",342,"kei","kei","ges",669,"ges",158,170,248,113,260,186,499,361,"ges",292,212
"2026-06-28 01:15","ges",651,"ges",344,"kei","kei","ges",669,"ges",158,170,248,116,260,186,500,362,"ges",296,212
"2026-06-28 01:30","ges",651,"ges",346,"kei","kei","ges",670,"ges",158,170,248,117,260,186,500,363,"ges",296,212
"2026-06-28 01:45","ges",651,"ges",346,"kei","kei","ges",669,"ges",158,170,248,119,260,187,500,363,"ges",298,212
"2026-06-28 02:00","ges",650,"ges",346,"kei","kei","ges",668,"ges",158,170,248,122,261,186,500,362,"ges",299,212
"2026-06-28 02:15","ges",650,"ges",346,"kei","kei","ges",668,"ges",158,170,248,126,261,186,500,366,"ges","ges",212
"2026-06-28 02:30","ges",650,"ges",346,"kei","kei","ges",668,"ges",158,170,248,128,261,188,500,366,"ges","ges",212
"2026-06-28 02:45","ges",651,"ges",346,"kei","kei","ges",668,"ges",158,170,248,127,262,187,500,366,"ges","ges",212
"2026-06-28 03:00","ges",651,"ges",346,"kei","kei","ges",668,"ges",158,170,248,119,262,187,500,367,"ges","ges",212
"2026-06-28 03:15","ges",651,"ges",347,"kei","kei","ges",668,"ges",158,170,248,119,262,187,500,368,"ges","ges",212
"2026-06-28 03:30","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,248,119,262,189,500,368,"ges","ges",212
"2026-06-28 03:45","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,248,119,262,189,500,369,"ges","ges",212
"2026-06-28 04:00","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,248,119,262,188,500,369,"ges","ges",212
"2026-06-28 04:15","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,248,118,262,188,500,370,"ges","ges",212
"2026-06-28 04:30","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,248,118,262,188,500,372,"ges","ges",212
"2026-06-28 04:45","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,249,118,262,188,500,372,"ges","ges",212
"2026-06-28 05:00","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,249,118,262,188,500,372,"ges","ges",212
"2026-06-28 05:15","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,249,118,262,189,500,372,"ges","ges",212
"2026-06-28 05:30","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,249,119,262,189,500,372,"ges","ges",212
"2026-06-28 05:45","ges",651,"ges",348,"kei","kei","ges",668,"ges",158,170,249,119,261,189,500,372,"ges","ges",212
"2026-06-28 06:00","ges",650,"ges",348,"kei","kei","ges",668,"ges",158,170,249,118,261,188,500,372,"ges","ges",212
"2026-06-28 06:05","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,118,261,188,500,372,"ges","ges",212
"2026-06-28 06:10","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,118,262,188,500,372,"ges","ges",212
"2026-06-28 06:15","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,117,262,188,500,372,"ges","ges",212
"2026-06-28 06:20","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,117,262,188,500,372,"ges","ges",212
"2026-06-28 06:25","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,117,262,188,500,372,"ges","ges",212
"2026-06-28 06:30","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,117,262,188,500,372,"ges","ges",212
"2026-06-28 06:35","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,117,262,188,500,372,"ges","ges",212
"2026-06-28 06:40","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,117,262,186,500,372,"ges","ges",212
"2026-06-28 06:45","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,116,262,186,500,372,"ges","ges",212
"2026-06-28 06:50","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,116,262,185,500,372,"ges","ges",212
"2026-06-28 06:55","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,116,262,185,500,372,"ges","ges",212
"2026-06-28 07:00","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,116,262,185,500,372,"ges","ges",212
"2026-06-28 07:05","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,116,262,187,500,372,"ges","ges",212
"2026-06-28 07:10","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,116,262,187,500,372,"ges","ges",212
"2026-06-28 07:15","ges",651,"ges",348,"kei","kei","ges",667,"ges",158,170,249,115,263,186,500,372,"ges","ges",212
"2026-06-28 07:20","ges",650,"ges",347,"kei","kei","ges",667,"ges",158,170,249,115,263,186,500,372,"ges","ges",212
"2026-06-28 07:25","ges",650,"ges",346,"kei","kei","ges",667,"ges",158,170,249,115,263,186,500,372,"ges","ges",212
"2026-06-28 07:30","ges",650,"ges",346,"kei","kei","ges",667,"ges",158,170,249,114,262,185,500,372,"ges","ges",212
"2026-06-28 07:35","ges",650,"ges",345,"kei","kei","ges",667,"ges",158,170,249,114,263,185,500,372,"ges","ges",212
"2026-06-28 07:40","ges",650,"ges",344,"kei","kei","ges",667,"ges",158,170,249,113,264,184,500,372,"ges","ges",212
"2026-06-28 07:45","ges",651,"ges",344,"kei","kei","ges",667,"ges",158,170,249,114,264,185,500,372,"ges","ges",212
"2026-06-28 07:50","ges",651,"ges",344,"kei","kei","ges",667,"ges",158,170,249,116,265,186,500,372,103,300,212
"2026-06-28 07:55","ges",651,"ges",344,"kei","kei","ges",667,"ges",158,170,249,116,267,186,500,372,103,300,212
"2026-06-28 08:00","ges",651,"ges",344,"kei","kei","ges",667,"ges",158,170,249,116,266,186,500,372,103,300,212
"2026-06-28 08:05","ges",651,"ges",344,"kei","kei","ges",667,"ges",158,170,249,117,267,187,500,372,103,301,212
"2026-06-28 08:10","ges",651,"ges",344,"kei","kei","ges",667,"ges",158,170,249,119,268,187,500,372,103,301,212
"2026-06-28 08:15","ges",651,"ges",344,"kei","kei","ges",668,"ges",158,170,249,120,268,188,500,372,103,301,212
"2026-06-28 08:20","ges",651,"ges",344,"kei","kei","ges",668,"ges",158,170,249,121,268,189,500,372,103,301,212
"2026-06-28 08:25","ges",651,"ges",344,"kei","kei","ges",668,"ges",158,170,249,121,269,188,500,372,103,301,212
"2026-06-28 08:30","ges",651,"ges",344,"kei","kei","ges",669,"ges",158,170,249,120,272,190,500,372,103,301,212
"2026-06-28 08:35","ges",651,"ges",344,"kei","kei","ges",669,"ges",158,170,249,119,274,190,500,372,103,301,212
"2026-06-28 08:40","ges",651,"ges",344,"kei","kei","ges",669,"ges",158,170,249,118,274,190,500,372,103,301,212
"2026-06-28 08:45","ges",651,"ges",345,"kei","kei","ges",669,"ges",158,170,249,118,275,190,500,372,102,300,212
"2026-06-28 08:50","ges",651,"ges",345,"kei","kei","ges",669,"ges",158,170,249,118,278,192,500,372,102,300,212
"2026-06-28 08:55","ges",651,"ges",345,"kei","kei","ges",669,"ges",158,170,249,118,279,192,500,372,101,301,212
"2026-06-28 09:00","ges",648,"ges",344,"kei","kei","ges",670,"ges",158,170,250,118,282,194,500,372,101,302,212
"2026-06-28 09:05","ges",649,"ges",344,"kei","kei","ges",667,"ges",158,170,250,118,284,194,500,372,101,302,212
"2026-06-28 09:10","ges",650,"ges",343,"kei","kei","ges",668,"ges",158,170,250,118,284,193,500,372,101,302,212
"2026-06-28 09:15","ges",652,"ges",342,"kei","kei","ges",668,"ges",158,170,250,119,285,194,500,372,100,301,212
"2026-06-28 09:20","ges",652,"ges",342,"kei","kei","ges",668,"ges",158,170,251,120,284,195,500,372,100,302,212
"2026-06-28 09:25","ges",652,"ges",343,"kei","kei","ges",669,"ges",158,170,252,122,287,196,500,372,100,303,212
"2026-06-28 09:30","ges",650,"ges",342,"kei","kei","ges",672,"ges",158,170,255,124,289,197,500,372,100,303,212
"2026-06-28 09:35","ges",650,"ges",340,"kei","kei","ges",681,"ges",158,170,255,125,295,198,500,372,99,304,212
"2026-06-28 09:40","ges",649,"ges",339,"kei","kei","ges",679,"ges",158,170,256,124,295,198,500,372,99,304,212
"2026-06-28 09:45","ges",648,"ges",338,"kei","kei","ges",678,"ges",158,170,257,127,294,201,500,372,99,304,212
"2026-06-28 09:50","ges",647,"ges",339,"kei","kei","ges",678,"ges",158,170,257,128,293,202,500,372,99,303,212
"2026-06-28 09:55","ges",646,"ges",335,"kei","kei","ges",677,"ges",157,170,258,127,297,203,500,372,98,302,212
"2026-06-28 10:00","ges",646,"ges",333,"kei","kei","ges",675,"ges",157,170,258,128,297,203,500,372,96,301,212
"2026-06-28 10:05","ges",647,"ges",330,"kei","kei","ges",674,"ges",157,170,258,127,303,203,500,372,96,300,212
"2026-06-28 10:10","ges",647,"ges",330,"kei","kei","ges",674,"ges",158,170,258,127,302,206,500,372,96,300,212
"2026-06-28 10:15","ges",649,"ges",330,"kei","kei","ges",675,"ges",157,170,258,131,308,210,500,372,97,299,212
"2026-06-28 10:20","ges",649,"ges",331,"kei","kei","ges",672,"ges",155,170,258,132,312,211,500,372,97,299,212
"2026-06-28 10:25","ges",649,"ges",330,"kei","kei","ges",672,"ges",155,170,258,132,312,215,500,372,99,299,212
"2026-06-28 10:30","ges",648,"ges",329,"kei","kei","ges",669,"ges",154,170,259,132,316,214,500,372,94,298,212
