Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2024-07-04 00:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 00:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 00:30,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 00:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 01:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 01:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 01:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 02:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 02:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 02:30,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 02:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 03:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 03:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 03:30,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 03:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 04:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 04:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 04:30,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 04:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 05:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 05:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 05:30,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 05:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:05,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:10,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:15,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:20,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:25,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:30,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:35,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:40,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:45,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:50,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 06:55,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 07:00,0,639,0,353,0,150,0,729,0,150,173,231,196,399,212,572,297
2024-07-04 07:05,0,638,185,347,56,150,260,498,244,0,173,227,174,361,200,574,260
2024-07-04 07:10,0,638,185,346,55,150,260,498,243,0,173,228,174,358,197,571,258
2024-07-04 07:15,0,636,184,344,55,0,260,496,243,0,173,229,172,357,196,570,254
2024-07-04 07:20,0,637,183,343,56,150,260,497,242,0,170,229,171,357,193,566,251
2024-07-04 07:25,0,634,183,343,56,150,260,496,242,0,170,227,173,359,193,565,249
2024-07-04 07:30,0,628,181,340,56,150,260,492,242,0,170,224,173,355,192,564,247
2024-07-04 07:35,0,624,180,339,56,0,260,491,242,0,170,225,176,353,191,561,247
2024-07-04 07:40,0,623,178,339,56,150,260,488,242,0,168,220,176,351,191,560,251
2024-07-04 07:45,0,616,172,339,56,150,260,487,242,0,168,217,178,347,189,555,249
2024-07-04 07:50,0,608,169,334,56,150,260,484,238,150,166,218,177,345,190,552,249
2024-07-04 07:55,0,605,166,332,56,150,260,480,238,150,166,220,175,345,188,550,248
2024-07-04 08:00,0,599,166,331,56,150,260,480,235,150,163,217,173,341,187,547,247
2024-07-04 08:05,0,595,162,329,56,150,260,480,233,150,163,214,169,334,188,542,246
2024-07-04 08:10,0,586,160,321,55,150,260,479,232,150,163,209,167,334,186,539,242
2024-07-04 08:15,0,581,157,320,55,150,260,477,232,150,162,207,162,328,187,533,236
2024-07-04 08:20,0,581,155,318,55,150,260,474,233,150,161,206,162,325,186,533,234
2024-07-04 08:25,0,582,149,313,55,150,260,472,231,150,161,202,163,326,185,528,232
2024-07-04 08:30,0,580,149,311,55,150,260,469,231,144,159,198,158,323,184,520,230
2024-07-04 08:35,0,578,146,301,55,150,260,464,231,142,159,193,156,321,183,515,233
2024-07-04 08:40,0,569,143,294,56,150,260,459,229,142,158,195,153,327,181,508,233
2024-07-04 08:45,0,560,137,286,55,150,260,454,227,140,157,194,154,328,177,503,229
2024-07-04 08:50,0,554,134,284,51,150,260,449,224,134,155,193,160,323,173,498,226
2024-07-04 08:55,0,554,132,279,51,150,260,445,223,131,154,194,159,321,169,495,224
2024-07-04 09:00,0,545,123,273,50,150,260,440,221,124,151,186,157,319,166,491,222
2024-07-04 09:05,0,541,118,268,49,150,260,439,220,118,147,179,161,317,166,490,221
2024-07-04 09:10,0,538,114,261,47,150,260,436,218,109,146,177,163,313,164,488,219
2024-07-04 09:15,0,530,107,251,46,150,260,434,214,103,144,172,161,304,163,484,219
2024-07-04 09:20,0,529,107,249,45,150,260,432,213,102,143,172,163,298,162,484,219
2024-07-04 09:25,0,525,104,241,44,150,260,433,213,97,133,174,160,295,161,485,219
2024-07-04 09:30,0,517,104,238,43,150,260,432,209,93,132,169,163,290,159,485,218
2024-07-04 09:35,0,519,101,230,43,150,260,422,208,89,126,164,163,286,157,482,217
2024-07-04 09:40,0,519,98,224,42,150,260,416,208,87,126,159,161,282,156,481,218
2024-07-04 09:45,0,507,91,209,42,150,260,413,206,75,119,159,160,282,155,481,219
2024-07-04 09:50,0,506,87,198,41,150,260,407,206,63,118,153,160,266,156,480,218
2024-07-04 09:55,0,503,82,192,40,150,260,406,206,55,117,154,158,265,157,480,219
2024-07-04 10:00,0,484,78,185,43,150,260,406,194,44,107,142,154,257,151,480,217
2024-07-04 10:05,0,481,74,177,43,150,260,397,190,35,107,136,154,258,152,480,216
2024-07-04 10:10,0,481,71,166,43,150,260,389,186,32,99,130,155,260,153,480,216
2024-07-04 10:15,0,483,67,156,42,150,260,388,183,19,98,124,154,256,150,482,216
2024-07-04 10:20,0,479,58,138,42,150,260,385,180,13,93,117,155,244,144,481,216
2024-07-04 10:25,0,478,50,130,42,150,260,381,178,6,89,115,155,242,142,479,217
2024-07-04 10:30,0,477,49,126,43,150,260,383,178,0,88,109,156,235,142,479,214
2024-07-04 10:35,0,474,47,118,45,150,260,384,179,0,84,105,155,222,143,480,216
2024-07-04 10:40,0,467,40,105,44,150,260,381,175,0,81,100,156,223,148,476,217
2024-07-04 10:45,0,467,35,93,43,150,260,376,171,0,75,100,156,226,152,471,217
2024-07-04 10:50,0,464,26,90,43,150,260,375,170,0,73,97,155,222,153,470,217
2024-07-04 10:55,0,462,15,84,43,150,260,376,171,0,70,97,156,218,150,470,218
2024-07-04 11:00,0,456,14,86,42,150,260,379,169,0,67,98,156,214,149,470,216
2024-07-04 11:05,0,457,0,79,42,150,260,375,168,0,66,92,157,212,150,470,215
2024-07-04 11:10,0,459,0,76,41,150,260,375,169,0,64,86,155,209,151,472,212
2024-07-04 11:15,0,447,1,78,43,150,260,379,167,0,62,87,156,212,153,468,206
2024-07-04 11:20,0,452,0,73,43,150,260,377,170,0,60,86,156,208,158,468,205
2024-07-04 11:25,0,451,0,70,42,150,260,380,166,0,58,89,156,210,158,468,203
2024-07-04 11:30,0,442,0,77,42,150,260,384,166,0,58,81,156,210,153,471,202
2024-07-04 11:35,0,436,4,75,41,150,260,388,166,0,53,79,158,208,155,471,204
2024-07-04 11:40,0,432,5,72,40,150,260,384,165,0,51,73,160,210,155,467,205
2024-07-04 11:45,0,428,9,68,38,150,260,387,165,0,47,71,159,213,155,466,204
2024-07-04 11:50,0,424,4,60,39,150,260,390,165,0,49,68,160,217,153,468,203
2024-07-04 11:55,0,421,3,63,38,150,260,389,168,0,50,62,158,218,155,469,202
2024-07-04 12:00,0,415,0,65,39,150,260,398,170,0,50,54,155,225,154,465,202
2024-07-04 12:05,0,416,0,67,39,150,260,404,172,0,50,64,153,226,153,465,205
2024-07-04 12:10,0,416,0,65,40,150,260,409,169,0,47,65,150,227,154,463,205
2024-07-04 12:15,0,416,0,66,38,150,260,411,171,0,50,70,150,231,150,465,207
2024-07-04 12:20,0,420,0,66,38,150,260,412,172,0,52,68,144,233,154,466,208
2024-07-04 12:25,0,421,0,68,36,150,260,412,171,0,51,68,144,233,151,467,209
2024-07-04 12:30,0,413,0,71,36,150,260,414,175,0,53,71,145,234,153,468,208
2024-07-04 12:35,0,413,5,69,36,150,260,412,175,0,52,71,145,235,153,469,208
2024-07-04 12:40,0,416,6,76,36,150,260,413,176,3,53,70,144,234,151,469,207
2024-07-04 12:45,0,415,11,83,34,150,260,425,177,2,51,73,146,232,153,470,207
2024-07-04 12:50,0,415,14,84,34,150,260,427,175,0,51,76,147,230,153,471,206
2024-07-04 12:55,0,407,18,82,33,150,260,438,173,0,56,90,147,222,157,472,206
2024-07-04 13:00,0,410,18,88,32,150,260,438,171,0,57,93,148,224,159,476,207
2024-07-04 13:05,0,409,18,96,30,150,260,445,170,3,55,95,145,226,156,476,209
2024-07-04 13:10,0,411,16,94,30,150,260,452,170,0,54,96,138,228,156,479,208
2024-07-04 13:15,0,415,17,95,32,150,260,460,172,2,54,101,136,225,158,480,211
2024-07-04 13:20,0,419,20,96,31,150,260,462,175,0,50,100,137,223,160,481,211
2024-07-04 13:25,0,423,28,99,32,150,260,466,175,0,55,101,137,225,162,484,213
2024-07-04 13:30,0,424,25,104,32,150,260,479,172,0,53,104,137,222,159,485,209
2024-07-04 13:35,0,427,27,102,30,150,260,486,173,6,57,106,137,224,168,485,213
2024-07-04 13:40,0,428,26,111,31,150,260,494,174,6,56,106,137,223,168,486,213
2024-07-04 13:45,0,435,24,110,30,150,260,505,174,0,56,106,138,228,169,487,211
