"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(206)","(350)"
"2025-08-09 00:00","ges",653,"ges",334,"ges","ges","ges",672,"ges",160,174,206,172,304,196,483,202,206,312
"2025-08-09 00:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,488,202,206,312
"2025-08-09 00:30","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,504,202,206,312
"2025-08-09 00:45","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,511,202,206,312
"2025-08-09 01:00","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,513,201,206,312
"2025-08-09 01:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,515,199,206,312
"2025-08-09 01:30","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,531,198,206,312
"2025-08-09 01:45","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,542,199,206,312
"2025-08-09 02:00","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,543,200,206,312
"2025-08-09 02:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,201,206,312
"2025-08-09 02:30","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,200,206,312
"2025-08-09 02:45","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,202,206,312
"2025-08-09 03:00","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,201,206,312
"2025-08-09 03:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,200,206,312
"2025-08-09 03:30","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,200,206,312
"2025-08-09 03:45","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,200,206,312
"2025-08-09 04:00","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,200,206,312
"2025-08-09 04:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,200,206,312
"2025-08-09 04:30","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,200,206,312
"2025-08-09 04:45","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,546,201,206,312
"2025-08-09 05:00","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,546,201,206,312
"2025-08-09 05:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,546,201,206,312
"2025-08-09 05:30","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,201,206,312
"2025-08-09 05:45","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,201,206,312
"2025-08-09 06:00","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,545,201,206,312
"2025-08-09 06:05","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,201,206,312
"2025-08-09 06:10","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,201,206,312
"2025-08-09 06:15","ges",654,"ges",336,"ges","ges","ges",674,"ges",160,174,207,169,304,196,544,201,206,312
