"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(200)","(350)"
"2025-07-11 00:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,561,212,194,295
"2025-07-11 00:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,562,212,194,295
"2025-07-11 00:30","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,565,212,194,295
"2025-07-11 00:45","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,565,212,194,295
"2025-07-11 01:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,565,212,194,295
"2025-07-11 01:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,565,212,194,295
"2025-07-11 01:30","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,566,211,194,295
"2025-07-11 01:45","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,574,212,194,295
"2025-07-11 02:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 02:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 02:30","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 02:45","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 03:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 03:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 03:30","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 03:45","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 04:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 04:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 04:30","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,213,194,295
"2025-07-11 04:45","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,213,194,295
"2025-07-11 05:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 05:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,214,194,295
"2025-07-11 05:30","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,212,194,295
"2025-07-11 05:45","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,211,194,295
"2025-07-11 06:00","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,575,207,194,295
"2025-07-11 06:05","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,574,205,194,295
"2025-07-11 06:10","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,574,205,194,295
"2025-07-11 06:15","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,572,204,194,295
"2025-07-11 06:20","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,572,199,194,295
"2025-07-11 06:25","ges",651,"ges",345,"ges","ges","ges",679,"ges",162,175,232,204,349,223,572,197,194,295
"2025-07-11 06:30","ges",651,"ges",345,"ges",150,"ges",679,"ges",162,175,232,204,349,223,572,194,194,295
"2025-07-11 06:35","ges",651,"ges",345,"ges",150,"ges",679,"ges",162,175,232,204,349,223,571,192,194,295
"2025-07-11 06:40","ges",648,"ges",346,"ges",150,"ges",676,"ges",162,175,225,190,348,219,570,187,192,293
"2025-07-11 06:45","ges",647,"ges",346,62,150,"ges",674,"ges",162,175,220,188,349,218,568,187,192,294
"2025-07-11 06:50","ges",645,"ges",345,62,150,"ges",674,247,162,175,218,188,349,218,566,182,192,294
"2025-07-11 06:55","ges",645,164,343,62,150,"ges",672,247,162,175,218,187,347,217,562,180,192,295
"2025-07-11 07:00","ges",644,165,343,62,150,350,670,247,162,175,217,188,347,217,562,180,192,294
"2025-07-11 07:05","ges",644,165,342,62,150,350,669,247,162,175,216,189,345,217,559,175,190,295
"2025-07-11 07:10","ges",643,165,339,63,150,350,669,246,162,175,214,186,341,217,556,175,190,295
"2025-07-11 07:15","ges",639,170,340,63,150,350,669,247,162,175,213,187,335,218,552,172,190,294
"2025-07-11 07:20","ges",640,169,339,63,150,350,668,248,162,175,211,188,334,217,551,170,190,294
"2025-07-11 07:25","ges",639,166,335,63,150,350,665,248,162,175,213,188,331,216,549,168,186,294
"2025-07-11 07:30","ges",636,163,330,63,150,350,662,249,162,175,211,188,328,217,546,168,184,292
"2025-07-11 07:35","ges",634,158,330,63,150,350,655,249,162,175,209,187,324,215,543,168,178,291
"2025-07-11 07:40","ges",627,158,326,63,150,350,649,249,162,170,208,186,323,218,542,169,172,288
"2025-07-11 07:45","ges",621,150,326,63,150,350,644,248,162,170,205,185,322,218,540,168,164,283
"2025-07-11 07:50","ges",616,147,324,63,150,350,641,248,162,168,201,186,320,214,538,168,164,283
"2025-07-11 07:55","ges",614,135,320,63,150,350,637,248,162,166,198,183,316,211,536,169,160,282
"2025-07-11 08:00","ges",609,131,316,63,150,350,631,248,161,165,192,180,312,209,531,165,152,280
"2025-07-11 08:05","ges",606,127,311,63,150,350,629,246,157,164,193,178,310,205,528,163,134,278
"2025-07-11 08:10","ges",606,127,309,63,150,350,628,246,155,163,189,173,308,202,526,162,134,278
"2025-07-11 08:15","ges",603,124,304,63,150,350,621,245,154,163,189,171,304,203,522,160,136,277
"2025-07-11 08:20","ges",599,124,304,63,150,350,617,245,152,161,184,169,300,200,522,159,134,276
"2025-07-11 08:25","ges",595,120,305,63,150,350,607,244,151,159,175,166,298,195,519,160,130,276
