"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(203)","(350)"
"2025-07-26 00:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,185,165,308,187,509,205,200,304
"2025-07-26 00:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,512,205,200,305
"2025-07-26 00:30","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,516,207,200,305
"2025-07-26 00:45","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,521,207,200,305
"2025-07-26 01:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,527,206,200,305
"2025-07-26 01:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,537,206,200,305
"2025-07-26 01:30","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,553,206,200,305
"2025-07-26 01:45","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,564,206,200,305
"2025-07-26 02:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,565,206,200,305
"2025-07-26 02:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,566,206,200,305
"2025-07-26 02:30","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,566,207,200,305
"2025-07-26 02:45","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,566,207,200,305
"2025-07-26 03:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,567,207,200,305
"2025-07-26 03:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,567,207,200,305
"2025-07-26 03:30","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 03:45","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 04:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 04:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 04:30","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,569,207,200,305
"2025-07-26 04:45","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,569,207,200,305
"2025-07-26 05:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,569,207,200,305
"2025-07-26 05:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,569,207,200,305
"2025-07-26 05:30","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,569,207,200,305
"2025-07-26 05:45","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:00","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:05","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:10","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:15","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:20","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:25","ges",656,"ges",327,"ges","ges","ges",692,"ges",162,177,187,165,307,187,568,207,200,305
"2025-07-26 06:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 06:35","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 06:40","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 06:45","ges","kei","ges","kei",63,"ges","ges","kei",220,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 06:50","ges","kei","ges","kei",63,"ges","ges","kei",220,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 06:55","ges","kei",181,"kei",63,"ges",350,"kei",219,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 07:00","ges","kei",170,"kei",63,"ges",350,"kei",218,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 07:05","ges","kei",172,"kei",63,"ges",350,"kei",217,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 07:10","ges","kei",172,"kei",63,"ges",350,"kei",214,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 07:15","ges","kei",171,"kei",63,"ges",350,"kei",214,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 07:20","ges","kei",171,"kei",63,"ges",350,"kei",210,"kei",177,"kei","kei","kei","kei",568,207,"kei","kei"
"2025-07-26 07:25","ges","kei",171,"kei",63,"ges",350,"kei",210,"kei",177,"kei","kei","kei","kei",568,208,"kei","kei"
"2025-07-26 07:30","ges","kei",170,"kei",63,"ges",350,"kei",209,"kei",170,"kei","kei","kei","kei",568,208,"kei","kei"
"2025-07-26 07:35","ges","kei",167,"kei",63,"ges",350,"kei",209,"kei",170,"kei","kei","kei","kei",568,208,"kei","kei"
"2025-07-26 07:40","ges","kei",166,"kei",63,"ges",350,"kei",209,"kei",170,"kei","kei","kei","kei",568,208,"kei","kei"
"2025-07-26 07:45","ges","kei",165,"kei",63,"ges",350,"kei",209,"kei",169,"kei","kei","kei","kei",568,208,"kei","kei"
"2025-07-26 07:50","ges","kei",163,"kei",63,"ges",350,"kei",209,"kei",168,"kei","kei","kei","kei",568,208,"kei","kei"
"2025-07-26 07:55","ges","kei",163,"kei",63,"ges",350,"kei",208,"kei",168,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:00","ges","kei",162,"kei",63,"ges",350,"kei",208,"kei",168,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:05",400,"kei",163,"kei",63,"ges",350,"kei",207,"kei",167,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:10",400,"kei",163,"kei",63,"ges",350,"kei",206,"kei",166,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:15",400,"kei",163,"kei",63,"ges",350,"kei",204,"kei",166,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:20",400,"kei",161,"kei",63,"ges",350,"kei",204,"kei",166,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:25",400,"kei",162,"kei",63,"ges",350,"kei",204,"kei",164,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:30",400,"kei",163,"kei",63,"ges",350,"kei",203,"kei",164,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:35",400,"kei",164,"kei",63,"ges",350,"kei",203,"kei",164,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:40",400,"kei",163,"kei",63,"ges",350,"kei",201,"kei",165,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:45",400,"kei",161,"kei",63,"ges",350,"kei",198,"kei",163,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:50",400,"kei",160,"kei",63,"ges",350,"kei",195,"kei",161,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 08:55",400,"kei",158,"kei",63,"ges",350,"kei",194,"kei",159,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 09:00",400,"kei",154,"kei",63,"ges",350,"kei",192,"kei",155,"kei","kei","kei","kei",569,208,"kei","kei"
"2025-07-26 09:05",400,"kei",150,"kei",63,"ges",350,"kei",189,"kei",150,"kei","kei","kei","kei",569,208,"kei","kei"
