"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(206)","(350)"
"2025-07-28 00:00","ges",671,"ges",361,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 00:15","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 00:30","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 00:45","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 01:00","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 01:15","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 01:30","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,206,206,307
"2025-07-28 01:45","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,206,206,307
"2025-07-28 02:00","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,576,207,206,307
"2025-07-28 02:15","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 02:30","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 02:45","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 03:00","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 03:15","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 03:30","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 03:45","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 04:00","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 04:15","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
"2025-07-28 04:30","ges",672,"ges",362,"ges","ges","ges",682,"ges",163,170,248,186,383,228,578,207,206,307
