Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-06-08 00:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 00:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 00:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 00:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 01:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 01:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 01:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 01:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 02:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 02:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 02:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 02:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 03:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 03:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 03:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 03:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 04:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 04:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 04:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 04:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 05:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 05:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 05:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 05:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:05,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:10,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:15,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:20,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:25,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:30,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:35,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:40,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:45,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:50,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 06:55,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 07:00,0,0,354,0,0,0,0,0,150,152,275,236,429,292,590,219
2020-06-08 07:05,656,191,348,63,450,449,89,255,0,152,274,215,411,281,583,186
2020-06-08 07:10,651,190,346,63,450,449,83,254,0,161,273,216,409,280,581,184
2020-06-08 07:15,648,190,345,63,450,448,75,253,0,161,273,216,405,277,577,182
2020-06-08 07:20,644,189,344,63,450,448,72,252,0,161,272,215,404,273,577,179
2020-06-08 07:25,638,186,344,63,450,448,65,252,0,161,271,213,392,269,575,176
2020-06-08 07:30,633,185,340,63,450,448,70,252,0,159,270,211,389,266,571,172
2020-06-08 07:35,630,185,338,63,450,447,61,251,0,159,269,209,385,262,571,171
2020-06-08 07:40,626,183,338,63,450,447,60,251,0,155,266,208,383,261,568,167
2020-06-08 07:45,625,181,335,63,450,447,54,250,0,155,266,207,379,259,565,166
2020-06-08 07:50,620,181,329,63,450,446,47,250,150,154,260,206,375,257,564,162
2020-06-08 07:55,618,179,329,63,450,443,33,249,150,154,255,205,365,256,564,159
2020-06-08 08:00,610,175,323,63,450,441,23,248,150,153,250,204,360,247,561,158
2020-06-08 08:05,600,171,318,63,450,441,17,248,150,153,249,204,353,247,556,153
2020-06-08 08:10,595,169,315,63,450,438,13,248,150,152,245,205,350,246,555,153
2020-06-08 08:15,590,166,313,63,450,436,11,245,150,151,246,197,343,247,552,149
2020-06-08 08:20,582,166,313,63,450,430,19,244,149,150,246,196,341,245,543,148
2020-06-08 08:25,580,165,310,63,450,426,12,242,147,146,243,197,331,244,540,146
2020-06-08 08:30,571,162,308,63,450,422,6,240,143,145,240,189,324,244,539,143
2020-06-08 08:35,567,163,305,63,450,416,6,240,140,142,239,189,317,244,536,140
2020-06-08 08:40,567,163,296,63,450,410,0,240,136,142,232,180,314,246,533,142
2020-06-08 08:45,565,161,292,63,450,404,4,238,132,142,232,180,306,243,531,141
2020-06-08 08:50,556,158,283,63,450,397,0,238,126,140,224,176,302,242,528,144
2020-06-08 08:55,552,154,277,63,450,393,0,236,121,139,221,177,295,237,526,144
2020-06-08 09:00,552,153,272,63,450,385,0,235,120,138,215,170,287,238,522,143
2020-06-08 09:05,547,154,269,63,450,383,0,232,113,136,214,169,283,236,523,136
2020-06-08 09:10,547,150,265,63,450,373,0,230,104,135,209,164,268,233,523,134
2020-06-08 09:15,547,149,262,63,450,366,0,227,102,132,206,158,266,233,522,135
2020-06-08 09:20,539,153,256,63,450,358,0,229,100,130,200,157,266,230,523,135
