"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(250)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-08-21 00:00","ges",648,"ges",355,"kei","kei","ges",679,"ges",163,170,247,71,241,222,496,372,102,298,173
"2026-08-21 00:15","ges",648,"ges",357,"kei","kei","ges",680,"ges",163,170,247,71,241,223,498,372,102,298,173
"2026-08-21 00:30","ges",649,"ges",357,"kei","kei","ges",681,"ges",163,170,248,72,243,222,500,372,102,298,173
"2026-08-21 00:45","ges",649,"ges",357,"kei","kei","ges",681,"ges",163,170,248,74,244,222,500,372,102,298,173
"2026-08-21 01:00","ges",649,"ges",357,"kei","kei","ges",681,"ges",163,170,248,74,245,222,500,372,102,298,173
"2026-08-21 01:15","ges",649,"ges",357,"kei","kei","ges",681,"ges",163,170,248,73,245,222,500,372,102,298,173
"2026-08-21 01:30","ges",649,"ges",357,"kei","kei","ges",681,"ges",163,170,248,73,245,222,500,372,102,298,173
"2026-08-21 01:45","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,248,74,245,222,500,372,102,298,173
"2026-08-21 02:00","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,248,74,245,222,500,372,102,298,173
"2026-08-21 02:15","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,74,246,221,500,372,102,298,173
"2026-08-21 02:30","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,74,246,221,500,372,102,298,173
"2026-08-21 02:45","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,74,246,221,500,372,102,298,172
"2026-08-21 03:00","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,221,500,372,102,298,173
"2026-08-21 03:15","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,221,500,372,102,298,173
"2026-08-21 03:30","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,220,500,372,102,298,173
"2026-08-21 03:45","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,222,500,372,102,298,173
"2026-08-21 04:00","ges",649,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,222,500,372,102,298,173
"2026-08-21 04:15","ges",648,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,222,500,372,102,298,173
"2026-08-21 04:30","ges",648,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,222,500,372,102,298,173
"2026-08-21 04:45","ges",648,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,222,500,372,102,298,173
"2026-08-21 05:00","ges",648,"ges",358,"kei","kei","ges",681,"ges",163,170,249,73,246,221,500,372,102,298,173
"2026-08-21 05:15","ges",648,"ges",358,"kei","kei","ges",681,"ges",163,170,249,72,246,220,500,372,102,298,173
"2026-08-21 05:30","ges",647,"ges",358,"kei","kei","ges",681,"ges",163,170,249,70,246,220,500,372,102,298,173
"2026-08-21 05:45","ges",648,"ges",357,"kei","kei","ges",682,"ges",163,170,248,67,245,219,500,372,102,298,173
"2026-08-21 06:00","ges",646,"ges",356,"kei","kei","ges",681,"ges",163,170,248,65,244,219,500,372,101,299,171
"2026-08-21 06:05","ges",648,"ges",356,"kei","kei","ges",681,"ges",163,170,248,62,244,218,500,372,101,298,170
"2026-08-21 06:10","ges",648,"ges",356,"kei","kei","ges",681,"ges",163,170,248,62,244,218,500,372,101,298,171
"2026-08-21 06:15","ges",648,"ges",356,"kei","kei","ges",681,"ges",163,170,248,61,244,217,500,372,101,298,171
"2026-08-21 06:20","ges",648,"ges",354,"kei","kei","ges",681,"ges",163,170,248,60,244,217,500,372,101,298,171
"2026-08-21 06:25","ges",648,"ges",352,"kei","kei","ges",682,"ges",163,170,247,59,244,216,500,372,101,296,171
"2026-08-21 06:30","ges",649,"ges",351,"kei","kei","ges",681,"ges",163,170,246,61,244,216,500,372,101,296,171
"2026-08-21 06:35","ges",647,"ges",349,"kei","kei","ges",680,"ges",163,170,245,61,244,216,500,372,100,296,171
"2026-08-21 06:40","ges",647,"ges",349,"kei","kei","ges",679,237,163,170,245,60,245,217,500,372,100,296,171
"2026-08-21 06:45","ges",647,"ges",349,"kei","kei","ges",679,237,163,170,244,58,246,215,500,372,100,296,171
"2026-08-21 06:50","ges",645,171,348,"kei","kei","ges",676,236,163,170,245,58,244,216,500,372,100,295,171
"2026-08-21 06:55","ges",644,172,349,"kei","kei","ges",674,235,163,170,243,58,242,218,500,372,100,296,171
"2026-08-21 07:00","ges",643,171,349,"kei","kei",350,675,235,163,170,243,58,238,218,500,372,100,291,170
"2026-08-21 07:05","ges",642,180,346,"kei","kei",350,674,234,163,170,242,59,235,218,500,372,101,292,170
"2026-08-21 07:10","ges",641,179,345,"kei","kei",350,668,234,163,170,242,61,234,214,500,372,100,291,170
"2026-08-21 07:15","ges",640,178,344,"kei","kei",350,667,233,163,170,241,63,231,216,500,365,99,291,170
"2026-08-21 07:20","ges",639,176,341,"kei","kei",350,663,232,163,170,243,63,229,214,500,364,99,289,173
"2026-08-21 07:25","ges",638,173,341,"kei","kei",350,663,231,163,170,241,67,227,213,500,363,98,289,173
