"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(175)","(350)"
"2025-07-10 08:40","ges",589,150,293,63,150,350,569,234,133,147,177,135,243,172,500,121,144,265
"2025-07-10 08:45","ges",583,151,288,63,150,350,559,231,127,144,177,133,240,167,498,121,148,264
"2025-07-10 08:50","ges",574,149,277,63,150,350,547,230,126,143,175,133,239,165,494,124,136,263
"2025-07-10 08:55","ges",567,139,266,63,150,350,538,222,122,142,174,128,236,166,489,120,132,260
"2025-07-10 09:00","ges",563,133,263,63,150,350,529,220,119,143,173,126,234,163,488,118,120,259
"2025-07-10 09:05","ges",559,129,260,63,150,350,519,217,115,142,171,125,234,162,485,120,120,260
"2025-07-10 09:10","ges",550,125,255,63,150,350,516,217,110,139,168,126,225,161,482,119,124,258
"2025-07-10 09:15","ges",546,121,253,63,150,350,504,214,110,139,164,129,221,155,480,118,112,257
"2025-07-10 09:20","ges",543,114,245,63,150,350,500,214,108,137,156,129,216,158,481,116,102,257
"2025-07-10 09:25","ges",538,109,242,63,150,350,491,212,101,134,147,129,214,155,479,116,102,257
"2025-07-10 09:30","ges",530,108,235,63,150,350,485,210,95,135,137,125,212,160,480,113,110,257
"2025-07-10 09:35","ges",526,97,226,59,150,350,482,209,91,134,135,123,215,158,480,112,108,255
"2025-07-10 09:40","ges",529,89,216,59,150,350,478,206,88,129,132,123,206,158,480,111,100,254
"2025-07-10 09:45","ges",521,80,210,60,150,350,471,198,82,126,131,123,202,159,480,114,94,250
"2025-07-10 09:50","ges",512,76,204,60,150,350,462,198,76,121,130,119,196,156,481,113,80,251
"2025-07-10 09:55","ges",505,74,198,57,150,350,454,193,72,113,122,113,189,153,480,116,68,251
"2025-07-10 10:00","ges",499,66,180,59,150,350,445,192,64,110,111,110,180,152,480,116,78,248
"2025-07-10 10:05","ges",491,60,171,59,150,350,435,192,57,99,108,108,176,149,480,117,70,247
"2025-07-10 10:10","ges",487,57,167,59,150,350,431,186,49,95,100,109,177,149,480,117,76,247
"2025-07-10 10:15","ges",479,53,150,60,150,350,421,185,45,89,93,109,176,146,477,119,80,246
"2025-07-10 10:20","ges",475,55,132,60,150,350,416,184,42,85,83,106,177,147,476,119,78,246
"2025-07-10 10:25","ges",470,56,123,60,150,350,410,184,35,83,74,106,176,145,472,120,76,244
"2025-07-10 10:30","ges",463,48,110,53,150,350,397,183,27,81,70,103,174,147,470,120,84,244
"2025-07-10 10:35","ges",455,38,109,53,150,350,390,182,25,78,64,103,174,148,469,123,84,244
"2025-07-10 10:40","ges",452,32,107,51,150,350,385,177,23,80,66,104,168,145,466,123,90,240
"2025-07-10 10:45","ges",448,31,102,52,150,350,374,180,28,78,62,105,162,144,466,118,86,239
"2025-07-10 10:50","ges",439,28,94,54,150,350,365,180,29,72,65,105,162,143,465,118,78,241
"2025-07-10 10:55","ges",438,26,90,54,150,350,358,178,25,70,65,104,159,140,466,115,74,242
"2025-07-10 11:00","ges",439,19,81,54,150,350,352,179,25,70,65,108,157,140,463,115,68,242
"2025-07-10 11:05","ges",443,"bes",77,54,150,350,343,180,19,65,63,110,150,138,464,114,74,242
"2025-07-10 11:10","ges",430,"bes",63,55,150,350,336,182,22,63,54,115,149,139,465,114,80,242
"2025-07-10 11:15","ges",427,"bes",62,55,150,350,330,181,21,60,49,114,150,136,465,115,72,245
"2025-07-10 11:20","ges",427,4,57,55,150,350,332,182,21,54,44,113,148,133,466,114,74,244
"2025-07-10 11:25","ges",426,5,56,55,150,350,337,177,19,50,46,113,141,131,467,114,72,245
"2025-07-10 11:30","ges",426,"bes",65,57,150,350,331,175,12,51,47,114,142,129,467,115,76,247
"2025-07-10 11:35","ges",420,"bes",66,57,150,350,325,175,7,49,43,115,145,130,469,114,90,247
"2025-07-10 11:40","ges",416,"bes",62,57,150,350,325,175,2,47,43,116,143,134,465,113,92,247
"2025-07-10 11:45","ges",416,"bes",56,57,150,350,319,174,7,42,44,110,143,133,468,111,82,246
