"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(0)","(202)","(0)","(63)","(450)","(460)","(0)","(272)","(0)","(187)","(0)","(0)","(0)","(0)","(590)","(372)","(0)","(0)"
"2025-08-11 00:00","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",565,207,"kei","kei"
"2025-08-11 00:15","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",566,207,"kei","kei"
"2025-08-11 00:30","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",566,207,"kei","kei"
"2025-08-11 00:45","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 01:00","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 01:15","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 01:30","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 01:45","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 02:00","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 02:15","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 02:30","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
"2025-08-11 02:45","ges","kei","ges","kei","ges","bes","ges","kei","ges","kei",170,"kei","kei","kei","kei",567,207,"kei","kei"
