"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-05-05 00:00","ges",662,"ges",353,"ges","ges","ges",662,"ges",159,170,256,155,328,200,500,364,"ges","ges",212
"2026-05-05 00:15","ges",662,"ges",352,"ges","ges","ges",662,"ges",159,170,256,153,329,200,500,364,"ges","ges",212
"2026-05-05 00:30","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,154,329,200,500,364,"ges","ges",212
"2026-05-05 00:45","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,154,329,200,500,364,"ges","ges",212
"2026-05-05 01:00","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,154,330,200,500,364,"ges","ges",212
"2026-05-05 01:15","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,330,200,500,364,"ges","ges",212
"2026-05-05 01:30","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,330,199,500,364,"ges","ges",212
"2026-05-05 01:45","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,330,199,500,364,"ges","ges",212
"2026-05-05 02:00","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,199,500,364,"ges","ges",212
"2026-05-05 02:15","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 02:30","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 02:45","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 03:00","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 03:15","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 03:30","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 03:45","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 04:00","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 04:15","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,149,332,"bes",500,364,"ges","ges",212
"2026-05-05 04:30","ges",661,"ges",352,"ges","ges","ges",663,"ges",159,170,257,148,332,"bes",500,364,"ges","ges",212
"2026-05-05 04:45","ges",661,"ges",353,"ges","ges","ges",663,"ges",159,170,257,148,332,"bes",500,364,"ges","ges",212
"2026-05-05 05:00","ges",661,"ges",353,"ges","ges","ges",663,"ges",159,170,257,148,333,"bes",500,364,"ges","ges",212
"2026-05-05 05:15","ges",661,"ges",353,"ges","ges","ges",663,"ges",159,170,257,146,334,"bes",500,364,"ges","ges",212
"2026-05-05 05:30","ges",659,"ges",353,"ges","ges","ges",663,"ges",159,170,257,146,333,"bes",500,362,"ges","ges",212
"2026-05-05 05:45","ges",659,"ges",353,"ges","ges","ges",664,"ges",159,170,256,143,332,"bes",500,360,102,291,212
"2026-05-05 06:00","ges",658,"ges",351,"ges","ges","ges",664,"ges",159,170,256,134,332,"bes",500,358,102,287,212
"2026-05-05 06:05","ges",659,"ges",351,"ges","ges","ges",664,"ges",159,170,256,128,332,"bes",500,354,102,287,212
"2026-05-05 06:10","ges",659,"ges",350,"ges","ges","ges",664,"ges",159,170,256,127,332,"bes",500,352,102,287,212
"2026-05-05 06:15","ges",660,"ges",349,"ges","ges","ges",664,"ges",159,170,256,124,332,"bes",500,350,102,287,212
"2026-05-05 06:20","ges",659,"ges",348,"ges",100,"ges",664,"ges",159,170,256,120,331,"bes",500,343,102,287,212
"2026-05-05 06:25","ges",659,"ges",348,"ges",100,"ges",663,"ges",159,170,255,118,330,"bes",500,338,102,287,212
"2026-05-05 06:30","ges",659,"ges",348,"ges",100,"ges",661,"ges",159,170,255,115,329,"bes",500,332,102,287,212
"2026-05-05 06:35","ges",658,"ges",347,"ges",100,"ges",657,"ges",159,170,255,115,329,"bes",500,325,101,287,212
"2026-05-05 06:40","ges",657,"ges",346,"ges",100,"ges",681,"ges",159,170,255,112,327,"bes",500,317,101,287,212
"2026-05-05 06:45","ges",655,"ges",347,"ges",100,"ges",680,"ges",159,170,255,110,326,"bes",500,314,101,287,212
"2026-05-05 06:50","ges",654,"ges",346,"ges",100,"ges",676,"ges",159,170,254,109,328,"bes",500,310,101,287,212
"2026-05-05 06:55","ges",652,188,345,50,100,"ges",671,"ges",159,170,254,109,329,"bes",500,307,101,287,212
"2026-05-05 07:00","ges",648,187,343,50,100,"ges",665,215,159,170,254,106,326,"bes",500,304,101,284,212
"2026-05-05 07:05","ges",644,187,342,50,100,450,665,215,159,170,252,106,324,"bes",500,298,102,283,212
"2026-05-05 07:10","ges",643,184,340,50,100,450,663,211,159,170,252,104,319,"bes",500,296,101,283,212
"2026-05-05 07:15","ges",639,184,341,50,100,450,660,211,159,170,252,102,314,"bes",500,289,101,284,212
"2026-05-05 07:20","ges",636,180,341,50,100,450,658,209,159,170,251,102,311,"bes",500,284,101,283,212
"2026-05-05 07:25","ges",634,179,339,50,100,450,648,207,159,170,251,100,313,"bes",500,282,100,283,212
"2026-05-05 07:30","ges",635,176,337,50,100,450,643,205,159,170,250,101,308,"bes",500,281,97,283,212
"2026-05-05 07:35","ges",631,174,333,50,100,450,642,203,159,170,249,97,304,"bes",500,277,93,278,212
"2026-05-05 07:40","ges",629,170,329,50,100,450,639,202,159,170,249,97,304,"bes",500,278,93,270,212
"2026-05-05 07:45","ges",628,166,325,50,100,450,636,201,159,170,249,94,303,"bes",500,277,85,265,212
"2026-05-05 07:50","ges",624,161,319,50,100,450,632,199,159,170,250,91,298,"bes",500,275,82,257,212
"2026-05-05 07:55","ges",615,155,314,50,100,450,617,196,155,170,245,92,295,"bes",500,273,76,254,212
"2026-05-05 08:00","ges",611,152,310,50,100,450,610,195,154,170,246,90,290,"bes",500,270,71,254,212
"2026-05-05 08:05","ges",605,150,304,50,100,450,600,194,154,170,246,91,285,"bes",500,270,69,251,212
"2026-05-05 08:10","ges",603,143,303,50,100,450,596,195,153,170,246,92,282,"bes",500,268,66,250,212
"2026-05-05 08:15","ges",593,137,296,50,100,450,586,195,148,170,245,89,281,"bes",500,265,61,249,212
"2026-05-05 08:20","ges",589,136,294,50,100,450,574,195,146,170,246,90,277,179,500,263,62,250,212
"2026-05-05 08:25","ges",581,130,287,50,100,450,564,194,144,170,247,92,275,179,500,260,58,249,212
"2026-05-05 08:30","ges",577,126,290,50,100,450,556,193,143,170,248,96,274,179,500,257,58,250,212
"2026-05-05 08:35","ges",569,124,284,50,100,450,541,189,138,170,250,96,276,172,496,254,53,242,212
"2026-05-05 08:40","ges",568,126,279,50,100,450,528,187,133,170,252,95,268,171,493,250,49,241,212
"2026-05-05 08:45","ges",565,127,274,50,100,450,524,186,132,170,256,92,266,171,488,247,52,241,212
"2026-05-05 08:50","ges",562,124,272,50,100,450,509,181,128,170,255,87,259,167,488,242,53,238,212
"2026-05-05 08:55","ges",554,121,269,50,100,450,492,176,123,170,253,90,254,164,488,240,52,235,209
"2026-05-05 09:00","ges",548,119,263,50,100,450,472,174,119,170,249,89,255,162,485,232,50,228,201
"2026-05-05 09:05","ges",540,118,266,50,100,450,460,172,114,170,247,86,254,162,482,230,51,228,197
"2026-05-05 09:10","ges",530,112,261,50,100,450,454,166,110,170,248,84,251,160,483,229,53,229,195
"2026-05-05 09:15","ges",514,103,244,50,100,450,446,164,104,170,247,80,239,160,473,228,51,229,188
"2026-05-05 09:20","ges",507,101,236,50,100,450,430,162,100,170,247,77,236,162,471,228,46,229,182
"2026-05-05 09:25","ges",499,92,228,50,100,450,427,157,95,170,245,72,233,158,469,229,50,225,173
"2026-05-05 09:30","ges",499,91,220,50,100,450,412,158,89,170,244,73,232,156,467,229,52,223,169
"2026-05-05 09:35","ges",492,86,215,50,100,450,402,158,82,170,246,69,222,154,469,227,46,220,154
"2026-05-05 09:40","ges",489,86,205,50,100,450,389,157,73,170,243,69,216,152,464,226,48,217,146
"2026-05-05 09:45","ges",479,85,199,50,100,450,383,155,67,170,243,71,218,152,464,225,48,217,127
"2026-05-05 09:50","ges",472,79,189,50,100,450,375,153,59,170,242,71,212,151,462,226,45,215,114
