"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(191)","(350)","(212)"
"2026-04-20 00:00","ges",667,183,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 00:15","ges",667,184,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 00:30","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 00:45","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 01:00","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 01:15","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 01:30","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 01:45","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 02:00","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 02:15","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 02:30","ges",667,185,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 02:45","ges",667,186,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 03:00","ges",667,186,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 03:15","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 03:30","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 03:45","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 04:00","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 04:15","ges",667,188,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 04:30","ges",667,188,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 04:45","ges",667,188,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 05:00","ges",667,188,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 05:15","ges",667,188,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,353,176,215,212
"2026-04-20 05:30","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,350,176,215,212
"2026-04-20 05:45","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,350,176,215,212
"2026-04-20 06:00","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,347,176,215,212
"2026-04-20 06:05","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,343,176,215,212
"2026-04-20 06:10","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,344,176,215,212
"2026-04-20 06:15","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,343,176,215,212
"2026-04-20 06:20","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,340,176,215,212
"2026-04-20 06:25","ges",667,187,360,"ges","ges","ges",687,"ges",160,170,257,177,377,276,500,336,176,215,212
"2026-04-20 06:30","ges",667,187,360,"ges",300,"ges",687,"ges",160,170,257,177,377,276,500,334,176,215,212
"2026-04-20 06:35","ges",667,182,360,"ges",300,"ges",687,"ges",160,170,257,177,377,276,500,327,176,215,212
"2026-04-20 06:40","ges",667,181,360,"ges",300,"ges",687,"ges",160,170,257,177,377,276,500,319,176,215,212
"2026-04-20 06:45","ges",667,181,360,"ges",300,"ges",687,"ges",160,170,257,"bes",100,276,500,313,176,215,212
"2026-04-20 06:50","ges",655,181,353,"ges",300,"ges",673,"ges",160,170,256,159,361,277,500,308,176,215,212
"2026-04-20 06:55","ges",653,180,351,45,300,"ges",669,"ges",160,170,256,158,361,277,500,301,176,215,212
"2026-04-20 07:00","ges",651,179,350,45,300,"ges",667,240,160,170,256,158,361,277,500,300,176,215,212
"2026-04-20 07:05","ges",650,180,349,45,300,"ges",662,237,160,170,256,160,360,278,500,294,176,215,212
"2026-04-20 07:10","ges",648,180,347,45,300,356,662,239,160,170,255,160,357,278,500,292,176,215,212
