"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(206)","(350)"
"2025-08-03 00:00","ges",661,"bes",328,"ges","ges","ges",687,"ges",161,175,200,160,312,211,486,193,206,302
"2025-08-03 00:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,489,190,206,302
"2025-08-03 00:30","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,492,188,206,302
"2025-08-03 00:45","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,504,188,206,302
"2025-08-03 01:00","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,512,190,206,302
"2025-08-03 01:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,517,190,206,302
"2025-08-03 01:30","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,536,191,206,302
"2025-08-03 01:45","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,544,191,206,302
"2025-08-03 02:00","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,545,191,206,302
"2025-08-03 02:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,547,191,206,302
"2025-08-03 02:30","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,191,206,302
"2025-08-03 02:45","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,192,206,302
"2025-08-03 03:00","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,193,206,302
"2025-08-03 03:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,194,206,302
"2025-08-03 03:30","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,195,206,302
"2025-08-03 03:45","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,195,206,302
"2025-08-03 04:00","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,550,195,206,302
"2025-08-03 04:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,196,206,302
"2025-08-03 04:30","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 04:45","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 05:00","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 05:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 05:30","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 05:45","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 06:00","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 06:05","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 06:10","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
"2025-08-03 06:15","ges",660,"bes",327,"ges","ges","ges",687,"ges",161,175,200,164,311,211,551,197,206,302
