"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(204)","(350)"
"2025-07-20 00:00","ges",672,"ges",335,"ges","ges","ges",696,"ges",163,173,206,141,334,230,501,196,202,310
"2025-07-20 00:15","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,504,198,204,311
"2025-07-20 00:30","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,511,198,204,311
"2025-07-20 00:45","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,511,198,204,311
"2025-07-20 01:00","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,515,199,204,311
"2025-07-20 01:15","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,519,201,204,311
"2025-07-20 01:30","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,531,202,204,311
"2025-07-20 01:45","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,538,201,204,311
"2025-07-20 02:00","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,540,201,204,311
"2025-07-20 02:15","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,540,200,204,311
"2025-07-20 02:30","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,541,200,204,311
"2025-07-20 02:45","ges",672,"ges",336,"ges","ges","ges",695,"ges",163,173,206,142,334,230,543,201,204,311
