Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2022-09-06 00:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 00:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 00:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 00:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 01:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 01:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 01:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 01:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 02:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 02:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 02:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 02:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 03:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 03:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 03:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 03:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 04:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 04:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 04:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 04:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 05:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 05:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 05:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 05:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:05,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:10,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:15,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:20,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:25,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:30,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:35,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:40,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:45,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:50,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 06:55,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 07:00,668,0,359,0,0,0,693,0,150,158,259,160,406,239,559,291
2022-09-06 07:05,651,180,341,0,450,441,671,0,0,158,254,130,397,230,551,269
2022-09-06 07:10,650,179,343,61,450,441,668,0,0,157,254,129,396,230,548,266
2022-09-06 07:15,646,178,343,52,450,441,664,0,0,160,254,129,391,228,544,264
2022-09-06 07:20,644,179,342,53,450,441,662,0,0,160,254,127,390,228,544,263
2022-09-06 07:25,641,179,340,53,450,440,657,0,0,160,252,125,386,226,541,256
2022-09-06 07:30,640,176,340,53,450,440,654,0,0,158,251,124,384,225,540,255
2022-09-06 07:35,637,176,339,53,450,440,654,0,0,158,252,124,385,223,540,254
2022-09-06 07:40,632,171,333,54,450,439,642,251,150,158,254,125,380,221,539,251
2022-09-06 07:45,632,169,331,53,450,439,638,253,150,156,253,125,381,219,538,245
2022-09-06 07:50,624,167,331,53,450,438,630,250,150,155,252,125,373,220,527,242
2022-09-06 07:55,618,165,325,52,450,437,631,250,150,152,252,124,365,220,527,236
2022-09-06 08:00,617,165,322,52,450,437,624,249,150,151,249,122,361,219,527,236
2022-09-06 08:05,605,162,320,50,450,435,616,248,150,148,245,125,355,216,526,234
2022-09-06 08:10,601,162,318,50,450,434,615,248,150,147,250,127,353,215,521,235
2022-09-06 08:15,594,155,315,50,450,431,608,247,150,145,249,122,349,207,514,232
2022-09-06 08:20,590,152,310,50,450,419,598,246,150,144,244,121,343,206,509,231
2022-09-06 08:25,583,153,309,49,450,413,592,245,150,146,244,119,338,202,505,229
2022-09-06 08:30,578,152,306,49,450,408,583,243,150,147,239,119,331,200,503,229
2022-09-06 08:35,567,149,304,50,450,397,575,243,149,147,238,118,329,195,502,229
2022-09-06 08:40,563,146,299,50,450,390,571,241,145,146,234,118,324,192,503,227
2022-09-06 08:45,561,141,297,49,450,384,567,241,145,144,233,118,321,190,499,230
2022-09-06 08:50,560,137,294,49,450,378,563,239,139,143,232,120,311,182,489,230
2022-09-06 08:55,550,132,287,48,450,373,554,237,135,142,228,118,308,179,485,228
2022-09-06 09:00,547,133,278,49,450,367,548,235,132,140,229,117,301,177,484,227
2022-09-06 09:05,543,130,270,49,450,362,543,234,128,138,224,114,300,175,479,225
2022-09-06 09:10,541,130,270,49,450,355,536,233,121,134,216,110,302,173,478,225
2022-09-06 09:15,537,127,260,49,450,348,534,230,119,133,208,108,299,170,476,225
2022-09-06 09:20,530,124,253,49,450,345,528,228,115,131,205,105,300,168,475,225
2022-09-06 09:25,522,125,248,49,450,340,526,225,114,130,203,106,299,166,476,225
2022-09-06 09:30,523,122,244,49,450,336,517,224,113,128,196,105,292,166,476,225
2022-09-06 09:35,523,121,240,49,450,331,510,223,111,124,194,101,280,165,475,223
2022-09-06 09:40,519,118,228,49,450,324,501,220,104,121,183,100,271,159,474,221
2022-09-06 09:45,515,110,216,49,450,322,493,221,99,122,181,98,262,161,473,219
2022-09-06 09:50,507,108,201,46,450,317,484,220,90,119,178,96,254,159,474,221
2022-09-06 09:55,501,110,201,46,450,313,477,216,85,119,163,94,251,153,471,221
2022-09-06 10:00,496,107,197,45,450,303,468,214,78,113,162,92,247,152,471,222
2022-09-06 10:05,496,101,188,46,450,296,466,217,67,110,155,92,244,151,470,222
2022-09-06 10:10,491,99,180,46,450,289,465,217,66,105,146,91,239,148,468,223
2022-09-06 10:15,489,91,175,46,450,283,459,217,62,102,142,94,235,145,466,225
2022-09-06 10:20,487,91,173,44,450,278,453,215,57,102,144,93,239,141,464,225
2022-09-06 10:25,485,93,172,46,450,273,441,215,55,100,137,92,238,139,464,224
2022-09-06 10:30,480,92,165,47,450,271,437,215,54,97,138,93,234,135,464,223
2022-09-06 10:35,481,91,160,45,450,264,432,214,53,94,143,92,236,135,463,225
2022-09-06 10:40,476,91,163,44,450,257,434,213,48,92,139,91,228,136,462,225
2022-09-06 10:45,476,94,164,44,450,251,433,212,47,88,140,89,227,136,462,225
2022-09-06 10:50,472,92,157,44,450,245,430,212,45,87,135,89,224,141,463,226
2022-09-06 10:55,466,87,151,44,450,239,422,210,45,83,135,88,220,144,461,226
2022-09-06 11:00,458,89,145,44,450,234,419,209,43,83,136,87,212,142,461,226
2022-09-06 11:05,454,82,149,42,450,226,417,206,42,80,137,89,207,141,462,226
2022-09-06 11:10,454,80,145,42,450,222,416,208,39,82,136,89,206,142,462,225
2022-09-06 11:15,458,82,145,42,450,216,415,208,38,82,138,91,209,146,460,225
2022-09-06 11:20,460,81,144,39,450,210,412,210,34,78,136,91,203,145,461,227
2022-09-06 11:25,459,79,147,40,450,207,411,209,24,80,133,90,206,144,461,226
2022-09-06 11:30,455,78,143,40,450,206,412,208,26,76,136,90,207,146,460,226
2022-09-06 11:35,454,77,138,41,450,203,411,207,27,73,133,87,207,146,461,227
2022-09-06 11:40,448,77,132,39,450,201,411,206,22,74,138,87,206,150,461,227
2022-09-06 11:45,447,73,127,39,450,200,408,207,21,71,136,87,204,149,462,228
2022-09-06 11:50,446,74,126,36,450,198,408,203,18,68,128,88,203,148,463,228
2022-09-06 11:55,445,72,126,36,450,194,405,200,16,73,126,89,203,145,463,230
2022-09-06 12:00,443,70,125,38,450,190,408,205,13,71,128,92,204,141,464,230
2022-09-06 12:05,445,75,129,39,450,186,405,205,9,69,130,93,204,142,459,229
2022-09-06 12:10,444,76,126,38,450,182,406,207,13,71,126,87,209,144,460,226
2022-09-06 12:15,444,73,130,37,450,182,406,208,17,78,125,90,210,143,463,225
2022-09-06 12:20,444,71,132,40,450,178,409,206,21,75,123,89,210,144,465,224
2022-09-06 12:25,443,71,140,40,450,173,413,206,20,73,127,91,211,144,466,224
2022-09-06 12:30,444,70,142,40,450,171,415,205,18,73,129,94,209,146,470,225
2022-09-06 12:35,445,66,139,41,450,169,420,203,18,72,130,94,210,149,470,224
2022-09-06 12:40,449,71,141,41,450,168,422,202,14,74,129,97,210,150,470,222
2022-09-06 12:45,450,68,147,38,450,163,427,202,17,77,131,97,220,149,470,221
2022-09-06 12:50,452,69,144,38,450,162,432,204,19,74,134,99,220,147,468,220
2022-09-06 12:55,452,72,139,39,450,158,430,208,19,70,136,97,221,149,469,220
2022-09-06 13:00,455,74,138,40,450,155,432,210,14,70,137,95,224,153,472,220
2022-09-06 13:05,457,72,140,37,450,152,432,211,15,73,138,94,224,154,472,220
2022-09-06 13:10,463,75,140,37,450,149,436,213,13,74,143,94,224,154,470,221
2022-09-06 13:15,470,79,142,37,450,145,437,214,13,72,141,96,225,151,470,220
2022-09-06 13:20,475,85,143,37,450,144,436,216,14,72,145,92,231,147,471,221
2022-09-06 13:25,476,84,143,38,450,143,437,213,12,73,145,95,226,147,471,223
2022-09-06 13:30,482,86,149,39,450,143,438,212,14,73,143,93,226,148,471,222
2022-09-06 13:35,484,91,156,39,450,140,440,210,13,76,148,95,224,148,472,221
2022-09-06 13:40,483,92,154,39,450,137,434,211,16,78,146,92,222,146,475,221
2022-09-06 13:45,483,97,152,38,450,133,434,208,14,76,147,92,221,145,473,222
2022-09-06 13:50,488,95,151,38,450,131,440,209,17,80,149,90,222,142,477,224
2022-09-06 13:55,483,94,155,39,450,125,438,210,15,85,150,91,222,141,479,226
2022-09-06 14:00,488,91,156,39,450,124,438,209,16,87,150,89,222,138,479,225
2022-09-06 14:05,487,111,160,35,450,322,438,209,19,92,147,90,222,142,478,226
2022-09-06 14:10,489,111,160,34,450,321,441,209,17,89,148,85,222,146,479,227
2022-09-06 14:15,492,112,163,34,450,318,440,210,19,91,146,87,225,144,479,226
2022-09-06 14:20,492,116,160,34,450,311,450,211,21,90,145,90,227,145,480,229
2022-09-06 14:25,495,117,162,34,450,309,448,210,23,91,149,91,227,147,481,230
2022-09-06 14:30,493,118,161,35,450,308,451,211,30,91,150,91,227,147,480,231
2022-09-06 14:35,496,117,161,35,450,306,456,212,34,91,154,90,230,152,486,233
2022-09-06 14:40,494,114,159,35,450,304,459,212,34,87,155,93,229,157,486,233
2022-09-06 14:45,488,112,166,35,450,303,456,214,33,87,153,95,235,159,485,234
2022-09-06 14:50,487,110,167,35,450,303,452,215,36,87,145,95,238,161,485,232
2022-09-06 14:55,487,109,168,35,450,301,451,214,38,86,144,97,245,159,484,231
2022-09-06 15:00,490,102,164,36,450,299,447,216,36,85,144,99,240,156,483,233
2022-09-06 15:05,493,101,163,37,450,295,443,213,37,88,135,101,240,153,482,238
2022-09-06 15:10,495,100,165,36,450,293,445,215,42,92,131,102,240,151,486,237
2022-09-06 15:15,491,101,165,35,450,292,452,215,45,95,135,105,241,154,487,236
2022-09-06 15:20,491,99,173,37,450,285,451,217,45,94,133,106,239,153,485,236
2022-09-06 15:25,494,95,177,38,450,284,456,216,44,94,132,107,243,155,479,240
2022-09-06 15:30,493,95,176,39,450,280,453,217,44,95,131,108,247,157,479,240
2022-09-06 15:35,493,93,169,39,450,276,455,218,43,92,131,107,243,159,480,241
2022-09-06 15:40,496,91,167,39,450,271,458,218,41,93,132,108,242,162,481,242
2022-09-06 15:45,496,128,154,40,450,268,459,216,40,95,130,102,242,161,483,246
2022-09-06 15:50,494,128,153,37,450,267,457,214,39,94,136,100,239,163,482,250
2022-09-06 15:55,494,130,157,37,450,265,458,214,40,97,133,99,240,166,481,252
2022-09-06 16:00,499,133,158,37,450,264,458,214,37,95,135,101,241,168,479,253
2022-09-06 16:05,497,136,162,38,450,261,461,214,0,95,139,102,241,172,482,257
2022-09-06 16:10,498,139,162,40,450,261,463,215,30,98,138,103,245,173,481,261
2022-09-06 16:15,499,144,162,40,450,259,465,216,34,102,143,98,247,175,480,262
2022-09-06 16:20,500,150,162,39,450,258,467,219,35,104,145,102,251,177,482,264
2022-09-06 16:25,500,153,163,39,450,257,472,219,36,106,147,105,254,178,482,265
