"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(204)","(350)"
"2025-08-14 00:00","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,173,346,215,573,209,202,304
"2025-08-14 00:15","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 00:30","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 00:45","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 01:00","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 01:15","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 01:30","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 01:45","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 02:00","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 02:15","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,574,209,202,304
"2025-08-14 02:30","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 02:45","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 03:00","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 03:15","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 03:30","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 03:45","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 04:00","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 04:15","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 04:30","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 04:45","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
"2025-08-14 05:00","ges",655,"ges",354,"ges","ges","ges",686,"ges",162,179,225,175,346,215,575,209,202,304
