"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(269)","(460)","(320)","(590)","(500)","(103)","(350)","(212)"
"2026-09-04 00:00","ges",641,"ges",354,"kei","ges","ges",681,"ges",163,170,207,66,192,162,500,406,"bes","bes",120
"2026-09-04 00:15","ges",641,"ges",354,"kei","ges","ges",681,"ges",163,170,207,66,192,162,500,406,"bes","bes",120
"2026-09-04 00:30","ges",640,"ges",353,"kei","ges","ges",682,"ges",163,170,208,67,192,164,500,406,"bes","bes",120
"2026-09-04 00:45","ges",640,"ges",353,"kei","ges","ges",682,"ges",163,170,208,67,192,166,500,406,"bes","bes",120
"2026-09-04 01:00","ges",640,"ges",353,"kei","ges","ges",682,"ges",163,170,208,68,192,165,500,406,"bes","bes",121
"2026-09-04 01:15","ges",639,"ges",353,"kei","ges","ges",682,"ges",163,170,208,68,192,165,500,406,"bes","bes",121
"2026-09-04 01:30","ges",639,"ges",354,"kei","ges","ges",682,"ges",163,170,208,68,192,165,500,406,"bes","bes",121
"2026-09-04 01:45","ges",639,"ges",354,"kei","ges","ges",682,"ges",163,170,208,68,192,165,500,406,"bes","bes",121
"2026-09-04 02:00","ges",639,"ges",354,"kei","ges","ges",682,"ges",163,170,208,67,192,165,500,406,"bes","bes",121
"2026-09-04 02:15","ges",639,"ges",354,"kei","ges","ges",682,"ges",163,170,208,67,192,165,500,406,"bes","bes",121
"2026-09-04 02:30","ges",639,"ges",354,"kei","ges","ges",682,"ges",163,170,208,67,192,164,500,406,"bes","bes",121
