"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(241)","(460)","(320)","(590)","(500)","(103)","(350)","(212)"
"2026-09-17 00:00","ges",649,"ges",352,"kei","ges","ges",675,"ges",161,170,215,30,152,177,500,413,"ges","ges",160
"2026-09-17 00:15","ges",649,"ges",352,"kei","ges","ges",675,"ges",161,170,215,30,152,177,500,413,"ges","ges",160
"2026-09-17 00:30","ges",650,"ges",352,"kei","ges","ges",676,"ges",161,170,218,31,153,177,500,413,"ges","ges",160
"2026-09-17 00:45","ges",650,"ges",354,"kei","ges","ges",676,"ges",161,170,218,31,153,177,500,413,"ges","ges",160
"2026-09-17 01:00","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,153,177,500,413,"ges","ges",160
"2026-09-17 01:15","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
"2026-09-17 01:30","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
"2026-09-17 01:45","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
"2026-09-17 02:00","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
"2026-09-17 02:15","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
"2026-09-17 02:30","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
"2026-09-17 02:45","ges",650,"ges",355,"kei","ges","ges",676,"ges",161,170,218,31,154,177,500,413,"ges","ges",160
