"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(204)","(350)"
"2025-07-19 00:00","ges",667,"ges",341,"ges","ges","ges",688,"ges",161,168,176,158,319,210,491,204,202,301
"2025-07-19 00:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,496,202,202,303
"2025-07-19 00:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,501,203,202,303
"2025-07-19 00:45","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,510,203,202,303
"2025-07-19 01:00","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,520,203,202,303
"2025-07-19 01:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,530,203,202,303
"2025-07-19 01:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,531,203,202,303
"2025-07-19 01:45","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,542,203,202,303
"2025-07-19 02:00","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,544,205,202,303
"2025-07-19 02:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,545,205,202,303
"2025-07-19 02:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,545,205,202,303
"2025-07-19 02:45","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,545,205,202,303
"2025-07-19 03:00","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,545,206,202,303
"2025-07-19 03:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,546,206,202,303
"2025-07-19 03:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,546,206,202,303
"2025-07-19 03:45","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 04:00","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 04:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 04:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 04:45","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 05:00","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 05:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 05:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,547,206,202,303
"2025-07-19 05:45","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,206,202,303
"2025-07-19 06:00","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,207,202,303
"2025-07-19 06:05","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,207,202,303
"2025-07-19 06:10","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,207,202,303
"2025-07-19 06:15","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,207,202,303
"2025-07-19 06:20","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,207,202,303
"2025-07-19 06:25","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,548,207,202,303
"2025-07-19 06:30","ges",666,"ges",343,"ges","ges","ges",692,"ges",161,168,177,158,319,210,549,207,202,303
"2025-07-19 06:35","ges",671,"ges",350,"ges","ges","ges",693,"ges",161,168,178,170,323,206,549,207,204,311
"2025-07-19 06:40","ges",671,"ges",350,"ges","ges","ges",692,"ges",161,168,178,170,323,206,549,207,206,311
"2025-07-19 06:45","ges",671,"ges",350,"ges","ges","ges",692,"ges",161,168,178,170,323,205,549,207,206,311
"2025-07-19 06:50","ges",670,"ges",350,"ges","ges","ges",692,"ges",161,168,178,170,324,205,549,207,206,311
