"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(206)","(350)"
"2025-07-14 00:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,178,373,240,570,209,206,298
"2025-07-14 00:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,211,206,298
"2025-07-14 00:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,211,206,298
"2025-07-14 00:45","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,211,206,298
"2025-07-14 01:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 01:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 01:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 01:45","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 02:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 02:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 02:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 02:45","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 03:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 03:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 03:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 03:45","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 04:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 04:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 04:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 04:45","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 05:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 05:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,212,206,298
"2025-07-14 05:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,211,206,298
"2025-07-14 05:45","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,207,206,298
"2025-07-14 06:00","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,572,205,206,298
"2025-07-14 06:10","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,571,198,206,298
"2025-07-14 06:15","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,569,196,206,298
"2025-07-14 06:20","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,568,192,206,298
"2025-07-14 06:25","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,566,192,206,298
"2025-07-14 06:30","ges",655,202,355,"ges","ges","ges",687,"ges",165,169,250,177,373,240,565,189,206,298
"2025-07-14 06:35","ges",655,202,355,"ges","ges","ges",687,236,165,169,250,177,373,240,564,180,206,298
"2025-07-14 06:40","ges",655,202,355,"ges","ges","ges",687,234,165,169,250,177,373,240,564,179,206,298
"2025-07-14 06:45","ges",655,202,355,"ges","ges","ges",687,234,165,169,250,177,373,240,564,178,206,298
"2025-07-14 06:50","ges",647,202,345,"ges","ges","ges",670,234,165,169,250,166,373,233,562,175,200,298
"2025-07-14 06:55","ges",647,179,346,"ges","ges","ges",667,235,165,169,250,163,370,233,559,167,198,298
"2025-07-14 07:00","ges",645,179,345,"ges","ges","ges",667,233,165,169,250,163,368,234,557,165,196,299
"2025-07-14 07:05","ges",644,180,344,"ges","ges","ges",664,234,165,169,249,164,367,232,556,161,198,298
"2025-07-14 07:10","ges",645,181,344,"ges","ges","ges",663,233,165,169,249,163,364,232,554,156,196,298
"2025-07-14 07:15","ges",644,181,342,"ges","ges","ges",661,233,165,169,249,159,359,232,552,153,194,295
"2025-07-14 07:20","ges",643,181,340,"ges","ges","ges",658,232,165,169,249,159,356,231,549,151,194,296
"2025-07-14 07:25","ges",641,177,337,"ges","ges","ges",655,232,165,169,246,158,353,230,548,149,194,296
"2025-07-14 07:30","ges",640,176,333,"ges","ges","ges",654,232,165,169,245,156,349,233,543,148,192,295
"2025-07-14 07:35","ges",635,174,331,"ges","ges","ges",649,231,165,170,244,156,348,233,539,148,186,294
"2025-07-14 07:40","ges",633,171,330,"ges","ges","ges",644,231,165,169,241,154,346,228,537,145,188,293
"2025-07-14 07:45","ges",633,169,327,"ges","ges","ges",634,230,165,167,240,152,342,226,533,142,190,292
"2025-07-14 07:50","ges",629,166,325,"ges","ges","ges",626,228,165,166,237,151,336,226,530,141,188,292
"2025-07-14 07:55","ges",624,160,323,"ges","ges","ges",620,226,165,162,237,148,331,225,524,142,190,293
"2025-07-14 08:00","ges",621,158,320,"ges","ges","ges",615,225,165,160,234,148,324,223,524,141,186,291
"2025-07-14 08:05","ges",622,156,314,"ges","ges","ges",608,224,163,159,233,149,322,223,523,140,188,291
"2025-07-14 08:10","ges",618,153,311,"ges","ges","ges",605,223,161,159,231,145,312,219,520,139,186,288
"2025-07-14 08:15","ges",616,150,309,"ges","ges","ges",601,222,160,159,227,144,311,218,520,138,186,287
"2025-07-14 08:20","ges",612,144,308,"ges","ges","ges",597,219,160,159,221,143,308,215,515,136,182,286
"2025-07-14 08:25","ges",605,143,305,"ges","ges","ges",587,218,153,158,219,143,304,212,512,134,178,285
"2025-07-14 08:30","ges",602,142,303,"ges","ges","ges",584,217,148,158,219,142,298,209,510,132,176,283
"2025-07-14 08:35","ges",599,137,299,"ges","ges","ges",579,213,148,157,222,140,292,209,510,130,176,282
"2025-07-14 08:40","ges",595,140,295,"ges","ges","ges",577,211,145,153,221,137,290,203,508,130,180,283
"2025-07-14 08:45","ges",591,137,292,"ges","ges","ges",565,211,139,152,217,136,290,201,506,129,182,281
"2025-07-14 08:50","ges",590,138,286,"ges","ges","ges",557,209,137,148,212,134,287,197,504,129,180,281
"2025-07-14 08:55","ges",588,134,280,"ges","ges","ges",550,207,136,146,209,135,284,196,505,127,174,276
"2025-07-14 09:00","ges",584,132,273,"ges","ges","ges",543,203,134,147,208,131,281,194,505,128,174,274
"2025-07-14 09:05","ges",582,130,268,"ges","ges","ges",530,200,133,147,203,129,276,194,503,130,164,274
"2025-07-14 09:10","ges",576,130,267,"ges","ges","ges",524,198,130,145,195,130,275,193,503,130,162,272
"2025-07-14 09:15","ges",568,126,255,"ges","ges","ges",515,197,129,142,191,130,278,194,502,130,162,272
"2025-07-14 09:20","ges",566,120,246,"ges","ges","ges",506,195,125,138,189,128,272,193,502,132,152,272
"2025-07-14 09:25","ges",556,118,246,"ges","ges","ges",499,192,125,140,187,125,274,193,500,134,148,269
"2025-07-14 09:30","ges",550,113,240,"ges","ges","ges",493,185,124,139,181,125,276,190,499,134,140,269
