"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-01-28 00:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,576,314
"2025-01-28 00:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,577,314
"2025-01-28 00:30","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 00:45","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 01:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 01:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 01:30","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 01:45","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 02:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 02:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 02:30","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 02:45","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 03:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 03:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 03:30","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 03:45","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 04:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,314
"2025-01-28 04:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,313
"2025-01-28 04:30","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,313
"2025-01-28 04:45","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,313
"2025-01-28 05:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,313
"2025-01-28 05:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,313
"2025-01-28 05:30","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,311
"2025-01-28 05:45","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,308
"2025-01-28 06:00","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,578,305
"2025-01-28 06:05","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,577,302
"2025-01-28 06:10","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,577,300
"2025-01-28 06:15","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,576,299
"2025-01-28 06:20","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,576,294
"2025-01-28 06:25","ges",653,"ges",357,63,"ges","ges",703,"ges",160,169,229,223,345,213,572,292
