"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(0)","(202)","(0)","(63)","(450)","(460)","(0)","(272)","(0)","(187)","(0)","(0)","(0)","(0)","(590)","(372)","(0)","(0)"
"2025-08-21 00:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 00:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 00:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 00:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 01:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 01:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 01:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 01:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 02:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 02:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 02:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 02:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 03:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 03:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 03:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 03:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 04:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 04:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 04:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 04:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 05:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 05:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,214,"kei","kei"
"2025-08-21 05:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,211,"kei","kei"
"2025-08-21 05:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,211,"kei","kei"
"2025-08-21 06:00","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,207,"kei","kei"
"2025-08-21 06:05","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,206,"kei","kei"
"2025-08-21 06:10","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,207,"kei","kei"
"2025-08-21 06:15","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,202,"kei","kei"
"2025-08-21 06:20","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,197,"kei","kei"
"2025-08-21 06:25","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,197,"kei","kei"
"2025-08-21 06:30","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",590,196,"kei","kei"
"2025-08-21 06:35","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",589,194,"kei","kei"
"2025-08-21 06:40","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",589,190,"kei","kei"
"2025-08-21 06:45","ges","kei","ges","kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",587,186,"kei","kei"
"2025-08-21 06:50","ges","kei",170,"kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",587,180,"kei","kei"
"2025-08-21 06:55","ges","kei",170,"kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",587,177,"kei","kei"
"2025-08-21 07:00","ges","kei",170,"kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",584,176,"kei","kei"
"2025-08-21 07:05","ges","kei",167,"kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",581,172,"kei","kei"
"2025-08-21 07:10","ges","kei",167,"kei","ges","ges","ges","kei","ges","kei",175,"kei","kei","kei","kei",580,173,"kei","kei"
"2025-08-21 07:15","ges","kei",166,"kei","ges","ges","ges","kei",243,"kei",175,"kei","kei","kei","kei",577,168,"kei","kei"
"2025-08-21 07:20","ges","kei",168,"kei","ges","ges","ges","kei",244,"kei",175,"kei","kei","kei","kei",574,164,"kei","kei"
"2025-08-21 07:25","ges","kei",167,"kei","ges","ges","ges","kei",244,"kei",175,"kei","kei","kei","kei",573,162,"kei","kei"
"2025-08-21 07:30","ges","kei",165,"kei","ges","ges","ges","kei",244,"kei",175,"kei","kei","kei","kei",573,161,"kei","kei"
"2025-08-21 07:35","ges","kei",165,"kei","ges","ges","ges","kei",243,"kei",170,"kei","kei","kei","kei",567,157,"kei","kei"
"2025-08-21 07:40","ges","kei",164,"kei","ges","ges","ges","kei",243,"kei",170,"kei","kei","kei","kei",566,157,"kei","kei"
"2025-08-21 07:45","ges","kei",161,"kei","ges","ges","ges","kei",243,"kei",169,"kei","kei","kei","kei",559,153,"kei","kei"
"2025-08-21 07:50","ges","kei",157,"kei","ges","ges","ges","kei",242,"kei",169,"kei","kei","kei","kei",559,155,"kei","kei"
"2025-08-21 07:55","ges","kei",152,"kei","ges","ges","ges","kei",239,"kei",168,"kei","kei","kei","kei",554,153,"kei","kei"
"2025-08-21 08:00","ges","kei",150,"kei","ges","ges","ges","kei",239,"kei",168,"kei","kei","kei","kei",549,153,"kei","kei"
