"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-02-15 00:00","ges",645,"ges",331,50,150,350,685,66,162,171,211,147,211,210,460,301
"2025-02-15 00:15","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,476,301
"2025-02-15 00:30","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,487,303
"2025-02-15 00:45","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,493,302
"2025-02-15 01:00","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,496,304
"2025-02-15 01:15","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,502,304
"2025-02-15 01:30","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,514,304
"2025-02-15 01:45","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,535,304
"2025-02-15 02:00","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,550,305
"2025-02-15 02:15","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,554,305
"2025-02-15 02:30","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,559,306
"2025-02-15 02:45","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,560,307
"2025-02-15 03:00","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,560,307
"2025-02-15 03:15","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,562,309
"2025-02-15 03:30","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,563,309
"2025-02-15 03:45","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,563,311
"2025-02-15 04:00","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,565,312
"2025-02-15 04:15","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,565,312
"2025-02-15 04:30","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,565,312
"2025-02-15 04:45","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,566,312
"2025-02-15 05:00","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,566,312
"2025-02-15 05:15","ges",647,"ges",333,50,150,350,686,66,162,171,211,151,217,215,566,312
