"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-03-01 00:00","ges",653,"ges",344,50,150,350,675,66,161,174,206,173,351,205,510,306
"2025-03-01 00:15","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,520,307
"2025-03-01 00:30","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,524,305
"2025-03-01 00:45","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,527,306
"2025-03-01 01:00","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,529,306
"2025-03-01 01:15","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,531,306
"2025-03-01 01:30","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,538,305
"2025-03-01 01:45","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,541,305
"2025-03-01 02:00","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,541,305
"2025-03-01 02:15","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,542,305
"2025-03-01 02:30","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,542,307
"2025-03-01 02:45","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,543,307
"2025-03-01 03:00","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,543,307
"2025-03-01 03:15","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,543,308
"2025-03-01 03:30","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,543,308
"2025-03-01 03:45","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,543,308
"2025-03-01 04:00","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,543,308
"2025-03-01 04:15","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,544,308
"2025-03-01 04:30","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,544,308
"2025-03-01 04:45","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,544,310
"2025-03-01 05:00","ges",653,"ges",346,50,150,350,676,66,161,174,207,176,353,212,544,310
