"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(203)","(350)"
"2025-08-02 00:00","ges",665,"ges",334,"ges","ges","ges",684,"ges",164,172,200,157,332,214,497,198,200,306
"2025-08-02 00:15","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,496,199,200,306
"2025-08-02 00:30","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,504,199,200,306
"2025-08-02 00:45","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,507,199,200,306
"2025-08-02 01:00","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,522,199,200,306
"2025-08-02 01:15","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,529,199,200,306
"2025-08-02 01:30","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,541,199,200,306
"2025-08-02 01:45","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,549,199,200,306
"2025-08-02 02:00","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,549,199,200,306
"2025-08-02 02:15","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,551,199,200,306
"2025-08-02 02:30","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 02:45","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 03:00","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 03:15","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 03:30","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 03:45","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,553,199,200,306
"2025-08-02 04:00","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,553,199,200,306
"2025-08-02 04:15","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,553,199,200,306
"2025-08-02 04:30","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,553,199,200,306
"2025-08-02 04:45","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,553,199,200,306
"2025-08-02 05:00","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,553,199,200,306
"2025-08-02 05:15","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 05:30","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 05:45","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:00","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:05","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:10","ges",665,"ges",335,"ges","ges","ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:15","ges",665,"ges",335,"ges",250,"ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:20","ges",665,"ges",335,"ges",250,"ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:25","ges",665,"ges",335,"ges",250,"ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:30","ges",665,"ges",335,"ges",250,"ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:35","ges",665,"ges",335,"ges",250,"ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:40","ges",665,"ges",335,"ges",250,"ges",684,"ges",164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:45","ges",665,"ges",335,"ges",250,"ges",684,220,164,172,200,156,332,214,552,199,200,306
"2025-08-02 06:50","ges","kei","ges","bes","ges",250,350,684,220,164,172,200,156,332,214,552,199,"kei","kei"
"2025-08-02 06:55","ges",664,"ges",349,63,250,350,682,220,164,172,198,162,335,212,552,199,202,308
