"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-05-23 00:00","ges",628,"ges",336,"ges","bes",300,682,"ges",163,170,240,176,250,226,500,361,"ges",255,129
"2026-05-23 00:15","ges",631,"ges",338,"ges","bes",300,682,"ges",163,170,240,177,251,226,500,361,"ges",266,129
"2026-05-23 00:30","ges",633,"ges",340,"ges","bes",300,684,"ges",163,170,241,178,253,226,500,363,"ges",269,129
"2026-05-23 00:45","ges",634,"ges",343,"ges","bes",300,684,"ges",163,170,242,179,254,226,500,362,"ges",272,129
"2026-05-23 01:00","ges",634,"ges",346,"ges","bes",300,684,"ges",163,170,242,182,255,226,500,362,"ges",272,129
"2026-05-23 01:15","ges",634,"ges",348,"ges","bes",300,684,"ges",163,170,242,185,255,225,500,363,"ges",273,131
"2026-05-23 01:30","ges",634,"ges",350,"ges","bes",300,684,"ges",163,170,243,187,257,225,500,363,"ges",274,131
"2026-05-23 01:45","ges",634,"ges",352,"ges","bes",300,684,"ges",163,170,243,188,257,225,500,363,"ges",274,131
"2026-05-23 02:00","ges",635,"ges",352,"ges","bes",300,684,"ges",163,170,243,188,257,225,500,365,"ges",274,132
"2026-05-23 02:15","ges",635,"ges",352,"ges","bes",300,684,"ges",163,170,243,183,257,225,500,364,"ges","ges",132
"2026-05-23 02:30","ges",635,"ges",352,"ges","bes",300,684,"ges",163,170,243,183,257,225,500,364,"ges","ges",132
"2026-05-23 02:45","ges",635,"ges",353,"ges","bes",300,684,"ges",163,170,243,183,257,225,500,364,"ges","ges",132
"2026-05-23 03:00","ges",635,"ges",354,"ges","bes",300,684,"ges",163,170,243,183,257,224,500,364,"ges","ges",132
"2026-05-23 03:15","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,183,258,"ges",500,364,"ges","ges",132
"2026-05-23 03:30","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,183,258,224,500,364,"ges","ges",132
"2026-05-23 03:45","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,183,258,224,500,364,"ges","ges",132
"2026-05-23 04:00","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,183,258,224,500,364,"ges","ges",132
"2026-05-23 04:15","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,183,258,224,500,364,"ges","ges",132
"2026-05-23 04:30","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,182,258,224,500,364,"ges","ges",132
"2026-05-23 04:45","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,182,258,224,500,364,"ges","ges",132
"2026-05-23 05:00","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,182,258,224,500,364,"ges","ges",132
"2026-05-23 05:15","ges",635,"ges",355,"ges","bes",300,684,"ges",163,170,243,181,258,223,500,364,"ges","ges",132
"2026-05-23 05:30","ges",633,"ges",355,"ges","bes",300,684,"ges",163,170,243,180,259,223,500,364,"ges","ges",132
"2026-05-23 05:45","ges",632,"ges",355,"ges","bes",300,684,"ges",163,170,243,178,259,223,500,364,103,274,132
"2026-05-23 06:00","ges",633,"ges",354,"ges","bes",300,684,"ges",163,170,243,181,258,222,500,364,102,272,131
"2026-05-23 06:05","ges",633,"ges",354,"ges","bes",300,684,"ges",163,170,243,181,258,223,500,364,101,272,131
"2026-05-23 06:10","ges",633,"ges",354,"ges",300,300,684,"ges",163,170,242,181,258,223,500,364,101,272,132
"2026-05-23 06:15","ges",632,"ges",354,"ges",300,300,684,"ges",163,170,242,181,258,223,500,364,100,272,132
