Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2024-07-31 00:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 00:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 00:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 00:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 01:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 01:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 01:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 01:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 02:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 02:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 02:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 02:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 03:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 03:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 03:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 03:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 04:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 04:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 04:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 04:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 05:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 05:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 05:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 05:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:05,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:10,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:15,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:20,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:25,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:30,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:35,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:40,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:45,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:50,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 06:55,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 07:00,0,654,0,365,0,0,0,750,0,0,169,246,184,394,222,555,292
2024-07-31 07:05,0,648,188,351,54,250,350,492,224,0,163,244,177,377,211,578,262
2024-07-31 07:10,0,645,187,350,54,250,350,492,223,0,163,243,177,377,211,575,263
2024-07-31 07:15,0,646,187,349,54,250,350,490,223,0,163,241,175,376,210,572,261
2024-07-31 07:20,0,644,187,349,54,250,350,492,222,0,163,240,175,376,210,571,257
2024-07-31 07:25,0,641,187,346,54,250,350,487,222,0,162,239,173,376,210,567,251
2024-07-31 07:30,0,638,186,344,54,250,350,481,222,150,162,238,169,375,208,566,250
2024-07-31 07:35,0,636,184,342,54,250,350,480,222,150,162,238,173,372,210,565,248
2024-07-31 07:40,0,631,182,339,60,250,350,480,222,150,162,236,174,371,208,561,248
2024-07-31 07:45,0,627,181,337,60,250,350,481,221,150,161,234,174,370,209,561,248
2024-07-31 07:50,0,624,178,334,60,250,350,480,218,150,161,234,173,367,211,557,247
2024-07-31 07:55,0,622,173,326,60,250,350,481,218,150,161,227,171,367,210,555,246
2024-07-31 08:00,0,620,172,322,59,250,350,480,219,150,156,227,173,361,208,550,244
2024-07-31 08:05,0,618,171,319,59,250,350,480,219,150,154,225,174,359,209,549,243
2024-07-31 08:10,0,618,172,318,59,250,350,483,219,150,154,225,174,359,207,549,243
2024-07-31 08:15,0,616,172,317,59,250,350,481,219,150,154,229,172,353,208,546,242
2024-07-31 08:20,0,617,170,311,60,250,350,483,218,150,153,230,172,351,205,542,240
2024-07-31 08:25,0,609,170,309,60,250,350,479,219,147,152,231,171,351,203,542,241
2024-07-31 08:30,0,606,169,308,60,250,350,478,219,144,152,225,171,351,200,540,241
2024-07-31 08:35,0,604,168,307,60,250,350,477,217,145,152,225,169,351,198,538,237
2024-07-31 08:40,0,602,165,304,60,250,350,475,214,138,151,219,173,348,195,537,238
2024-07-31 08:45,0,599,166,302,60,250,350,477,213,137,151,220,173,344,199,539,239
2024-07-31 08:50,0,597,157,291,60,250,350,474,209,132,146,215,170,345,198,536,240
2024-07-31 08:55,0,596,156,288,60,250,350,468,209,132,144,210,169,341,198,535,240
2024-07-31 09:00,0,593,152,285,60,250,350,464,207,127,142,204,167,339,197,533,239
2024-07-31 09:05,0,588,153,280,60,250,350,463,205,122,141,203,167,339,197,533,238
2024-07-31 09:10,0,584,151,275,60,250,350,459,202,115,140,194,168,340,202,533,235
2024-07-31 09:15,0,579,147,274,60,250,350,451,201,106,137,189,169,339,200,529,234
2024-07-31 09:20,0,574,143,275,60,250,350,450,201,105,137,180,168,335,201,528,235
2024-07-31 09:25,0,569,137,278,58,250,350,447,199,94,133,176,167,329,201,530,236
2024-07-31 09:30,0,562,130,270,58,250,350,444,196,86,130,166,167,327,201,528,235
2024-07-31 09:35,0,560,128,263,56,250,350,441,197,81,128,167,166,327,202,528,235
2024-07-31 09:40,0,554,121,254,54,250,350,434,195,77,123,165,167,325,202,527,235
2024-07-31 09:45,0,546,116,246,54,250,350,430,191,71,118,162,164,317,200,524,239
2024-07-31 09:50,0,542,112,241,55,250,350,428,190,63,110,154,161,317,198,523,240
2024-07-31 09:55,0,537,99,224,55,250,350,424,182,53,103,141,160,309,197,520,239
2024-07-31 10:00,0,532,88,210,54,250,350,420,177,44,97,130,159,304,197,521,241
2024-07-31 10:05,0,525,83,202,54,250,350,415,174,35,91,124,158,303,199,520,240
2024-07-31 10:10,0,513,82,184,54,250,350,414,171,23,89,121,158,300,199,519,240
2024-07-31 10:15,0,512,78,173,53,250,350,408,165,13,89,121,159,298,197,520,238
2024-07-31 10:20,0,509,78,159,53,250,350,402,165,9,86,123,159,299,198,518,238
2024-07-31 10:25,0,503,74,151,53,250,350,390,163,0,84,112,158,298,197,515,240
2024-07-31 10:30,0,502,73,147,52,250,350,384,159,0,79,109,157,294,197,512,238
2024-07-31 10:35,0,496,71,141,51,250,350,377,157,0,78,104,157,291,188,513,240
2024-07-31 10:40,0,489,67,131,51,250,350,371,154,3,75,102,158,289,186,518,238
2024-07-31 10:45,0,484,67,122,50,250,350,371,153,0,69,96,163,290,184,518,239
2024-07-31 10:50,0,480,65,115,49,250,350,374,152,0,72,94,159,291,185,515,237
2024-07-31 10:55,0,474,66,112,49,250,350,372,150,0,66,86,156,288,187,514,235
2024-07-31 11:00,0,467,63,103,49,250,350,375,150,0,57,84,158,284,179,514,234
2024-07-31 11:05,0,462,58,96,49,250,350,370,144,0,57,73,159,287,179,514,235
2024-07-31 11:10,0,459,56,95,49,250,350,369,141,0,56,75,160,294,177,516,236
2024-07-31 11:15,0,453,51,91,48,250,350,363,140,1,55,76,158,294,178,516,236
2024-07-31 11:20,0,445,51,85,48,250,350,361,138,0,56,70,160,293,176,516,238
2024-07-31 11:25,0,442,52,82,49,250,350,368,134,0,54,71,159,292,174,514,237
2024-07-31 11:30,0,432,51,84,49,250,350,374,134,0,53,69,156,293,174,514,237
2024-07-31 11:35,0,428,52,77,49,250,350,376,132,0,48,68,155,293,175,514,237
2024-07-31 11:40,0,423,55,68,49,250,350,379,132,0,45,58,155,291,173,514,236
2024-07-31 11:45,0,424,53,75,48,250,350,380,131,0,45,61,154,288,171,516,234
2024-07-31 11:50,0,421,48,68,44,250,350,382,127,0,43,56,149,286,173,518,230
2024-07-31 11:55,0,420,46,69,44,250,350,388,127,0,47,63,146,280,172,517,234
2024-07-31 12:00,0,418,39,67,44,250,350,388,126,0,47,62,144,278,171,516,234
2024-07-31 12:05,0,417,35,71,43,250,350,389,124,0,45,63,145,274,168,516,232
2024-07-31 12:10,0,416,34,70,41,250,350,390,128,0,46,61,147,275,170,516,231
2024-07-31 12:15,0,413,38,69,40,250,350,399,122,0,46,62,148,277,165,517,230
2024-07-31 12:20,0,415,41,64,40,250,350,403,120,0,47,63,149,274,163,517,229
2024-07-31 12:25,0,411,44,63,37,250,350,411,120,0,45,61,149,271,159,515,229
2024-07-31 12:30,0,409,42,63,37,250,350,414,120,0,45,66,150,273,157,515,229
2024-07-31 12:35,0,404,36,62,41,250,350,424,123,0,44,62,153,272,155,515,228
2024-07-31 12:40,0,406,37,60,43,250,350,433,124,0,40,62,154,270,156,516,230
2024-07-31 12:45,0,402,33,59,44,250,350,437,125,0,39,64,155,266,158,519,231
2024-07-31 12:50,0,398,35,51,42,250,350,447,120,0,41,67,156,268,158,520,233
2024-07-31 12:55,0,404,36,50,42,250,350,455,122,0,45,65,158,267,163,522,235
2024-07-31 13:00,0,402,40,41,42,250,350,466,121,0,46,64,159,263,165,521,234
2024-07-31 13:05,0,406,42,44,42,250,350,470,122,0,44,64,162,263,163,521,234
2024-07-31 13:10,0,406,41,44,41,250,350,480,124,0,44,66,160,266,163,520,236
2024-07-31 13:15,0,406,44,42,41,250,350,491,126,0,43,68,161,268,163,520,237
2024-07-31 13:20,0,410,44,41,42,250,350,488,124,0,47,76,162,264,168,519,238
