"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(206)","(350)"
"2025-08-18 00:00","ges",665,200,360,"ges","ges","ges",692,"ges",163,169,241,192,402,229,570,212,206,309
"2025-08-18 00:15","ges",665,201,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,574,212,206,309
"2025-08-18 00:30","ges",665,201,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,574,212,206,309
"2025-08-18 00:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,574,212,206,309
"2025-08-18 01:00","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,574,212,206,309
"2025-08-18 01:15","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 01:30","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 01:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 02:00","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 02:15","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 02:30","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 02:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 03:00","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 03:15","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 03:30","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 03:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 04:00","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 04:15","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 04:30","ges",665,202,360,"ges","ges","ges",692,"ges",163,169,241,192,401,229,575,212,206,309
"2025-08-18 04:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,212,206,309
"2025-08-18 05:00","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,212,206,309
"2025-08-18 05:15","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,212,206,309
"2025-08-18 05:30","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,210,206,309
"2025-08-18 05:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,210,206,309
"2025-08-18 06:00","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,207,206,309
"2025-08-18 06:05","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,575,205,206,309
"2025-08-18 06:10","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,574,205,206,309
"2025-08-18 06:15","ges",665,202,360,"ges","ges","ges",692,"ges",163,164,241,192,401,229,574,201,206,309
"2025-08-18 06:20","ges",665,202,360,"ges","ges","ges",692,"ges",163,163,241,192,401,229,573,198,206,309
"2025-08-18 06:25","ges",665,202,360,"ges","ges","ges",692,"ges",163,163,241,192,401,229,573,194,206,309
"2025-08-18 06:30","ges",665,202,360,"ges","ges","ges",692,"ges",163,163,241,192,401,229,573,192,206,309
"2025-08-18 06:35","ges",665,202,360,"ges","ges","ges",692,"ges",163,163,241,192,401,229,572,192,206,309
"2025-08-18 06:40","ges",665,202,360,"ges","ges","ges",692,"ges",163,163,241,192,401,229,571,185,206,309
"2025-08-18 06:45","ges",665,202,360,"ges","ges","ges",692,"ges",163,163,241,192,401,229,570,185,206,309
"2025-08-18 06:50","ges",657,202,353,61,"ges",230,678,"ges",163,163,241,172,398,230,569,182,204,308
"2025-08-18 06:55","ges",658,202,351,61,"ges",230,674,"ges",163,163,241,170,396,229,568,179,204,309
"2025-08-18 07:00","ges",656,202,348,63,"ges",230,669,"ges",163,163,241,169,392,229,566,173,202,309
"2025-08-18 07:05","ges",653,202,347,63,"ges",230,667,"ges",163,163,240,170,391,230,564,172,202,309
"2025-08-18 07:10","ges",654,202,347,63,"ges",230,664,"ges",163,163,236,169,388,229,562,169,200,308
"2025-08-18 07:15","ges",654,202,346,63,"ges",230,663,"ges",163,162,236,172,387,228,561,167,198,308
"2025-08-18 07:20","ges",650,202,342,63,"ges",230,661,"ges",163,162,234,172,384,227,559,163,194,308
"2025-08-18 07:25","ges",646,170,340,63,"ges",230,659,"ges",163,162,234,171,380,226,557,163,194,308
"2025-08-18 07:30","ges",644,169,338,63,"ges",230,654,"ges",163,158,233,171,377,224,551,161,194,305
"2025-08-18 07:35","ges",642,167,334,63,"ges",230,650,"ges",163,158,232,170,376,223,547,160,196,304
"2025-08-18 07:40","ges",640,164,333,63,249,230,637,"ges",163,157,227,170,370,219,546,157,190,304
"2025-08-18 07:45","ges",638,163,333,63,249,230,635,"ges",163,157,226,167,368,217,543,154,186,302
"2025-08-18 07:50","ges",631,160,324,63,249,230,633,"ges",163,156,224,166,365,216,540,151,184,301
"2025-08-18 07:55","ges",628,155,318,63,249,230,627,"ges",161,156,217,163,361,215,535,151,184,297
"2025-08-18 08:00","ges",623,154,315,63,249,230,623,"ges",160,153,214,162,355,212,535,150,190,296
