Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-08-26 00:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 00:15,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 00:30,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 00:45,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 01:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 01:15,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 01:30,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 01:45,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 02:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 02:15,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 02:30,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 02:45,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 03:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 03:15,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 03:30,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 03:45,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 04:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 04:15,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 04:30,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 04:45,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 05:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 05:15,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 05:30,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 05:45,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 06:00,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 06:05,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
2020-08-26 06:10,657,0,349,0,0,0,696,0,150,154,245,213,403,258,582,208
