"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(205)","(350)"
"2025-08-27 00:00","ges",659,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,319,225,590,216,202,311
"2025-08-27 00:15","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 00:30","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 00:45","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 01:00","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 01:15","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 01:30","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 01:45","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 02:00","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 02:15","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 02:30","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 02:45","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 03:00","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 03:15","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 03:30","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 03:45","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
"2025-08-27 04:00","ges",660,"ges",357,"ges",249,"ges",674,"ges",160,175,222,223,320,225,590,216,202,312
