"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-07-19 00:00","ges",649,"ges",321,"kei","kei","ges",681,214,163,170,228,93,291,141,458,372,"ges",284,126
"2026-07-19 00:15","ges",649,"ges",326,"kei","kei","ges",681,225,163,170,228,93,291,143,490,372,"ges",285,129
"2026-07-19 00:30","ges",651,"ges",331,"kei","kei","ges",680,239,163,170,230,93,292,144,500,372,"ges",293,129
"2026-07-19 00:45","ges",651,"ges",334,"kei","kei","ges",680,240,163,170,231,93,292,146,500,372,"ges",290,129
"2026-07-19 01:00","ges",651,"ges",333,"kei","kei","ges",681,240,163,170,231,93,293,148,500,372,"ges",293,129
"2026-07-19 01:15","ges",651,"ges",336,"kei","kei","ges",682,243,163,170,231,93,293,148,500,372,"ges",294,128
"2026-07-19 01:30","ges",650,"ges",341,"kei","kei","ges",682,243,163,170,232,94,293,148,500,372,"ges",295,128
"2026-07-19 01:45","ges",650,"ges",342,"kei","kei","ges",682,245,163,170,233,94,294,150,500,372,"ges",295,128
"2026-07-19 02:00","ges",650,"ges",344,"kei","kei","ges",682,245,163,170,233,94,294,150,500,372,"ges",296,128
"2026-07-19 02:15","ges",650,"ges",345,"kei","kei","ges",682,246,163,170,233,96,294,151,500,372,"ges","ges",128
"2026-07-19 02:30","ges",650,"ges",346,"kei","kei","ges",682,246,163,170,233,98,294,151,500,372,"ges","ges",129
"2026-07-19 02:45","ges",650,"ges",346,"kei","kei","ges",682,246,163,170,233,98,294,150,500,372,"ges","ges",129
"2026-07-19 03:00","ges",650,"ges",346,"kei","kei","ges",682,246,163,170,233,98,294,150,500,372,"ges","ges",129
"2026-07-19 03:15","ges",650,"ges",348,"kei","kei","ges",682,246,163,170,233,99,294,150,500,372,"ges","ges",129
"2026-07-19 03:30","ges",650,"ges",348,"kei","kei","ges",681,246,163,170,233,100,294,150,500,372,"ges","ges",129
"2026-07-19 03:45","ges",650,"ges",349,"kei","kei","ges",681,246,163,170,234,100,294,150,500,372,"ges","ges",129
"2026-07-19 04:00","ges",650,"ges",349,"kei","kei","ges",681,247,163,170,234,100,294,149,500,372,"ges","ges",129
"2026-07-19 04:15","ges",650,"ges",349,"kei","kei","ges",681,247,163,170,234,100,294,149,500,372,"ges","ges",129
"2026-07-19 04:30","ges",650,"ges",349,"kei","kei","ges",681,247,163,170,234,96,294,150,500,372,"ges","ges",129
"2026-07-19 04:45","ges",650,"ges",350,"kei","kei","ges",681,247,163,170,234,95,294,150,500,372,"ges","ges",128
"2026-07-19 05:00","ges",650,"ges",350,"kei","kei","ges",681,247,163,170,234,97,294,148,500,372,"ges","ges",129
"2026-07-19 05:15","ges",650,"ges",351,"kei","kei","ges",681,247,163,170,234,97,294,148,500,372,"ges","ges",129
"2026-07-19 05:30","ges",649,"ges",351,"kei","kei","ges",681,247,163,170,234,97,294,148,500,372,"ges","ges",129
"2026-07-19 05:45","ges",649,"ges",351,"kei","kei","ges",681,247,163,170,234,96,295,148,500,372,"ges","ges",129
"2026-07-19 06:00","ges",649,"ges",353,"kei","kei","ges",681,248,163,170,234,95,295,147,500,372,"ges","ges",127
"2026-07-19 06:05","ges",649,"ges",353,"kei","kei","ges",681,248,163,170,234,95,295,147,500,372,"ges","ges",127
"2026-07-19 06:10","ges",649,"ges",353,"kei","kei","ges",681,248,163,170,234,95,295,147,500,372,"ges","ges",128
"2026-07-19 06:15","ges",650,"ges",353,"kei","kei","ges",681,248,163,170,234,95,295,147,500,372,"ges","ges",128
"2026-07-19 06:20","ges",650,"ges",353,"kei","kei","ges",681,248,163,170,234,95,295,147,500,372,"ges","ges",128
"2026-07-19 06:25","ges",649,"ges",354,"kei","kei","ges",681,248,163,170,234,95,295,147,500,372,"ges","ges",128
"2026-07-19 06:30","ges",649,"ges",354,"kei","kei","ges",680,247,163,170,234,95,295,146,500,372,"ges","ges",128
"2026-07-19 06:35","ges",649,"ges",354,"kei","kei","ges",680,247,163,170,234,95,295,147,500,372,"ges","ges",128
"2026-07-19 06:40","ges",649,"ges",354,"kei","kei","ges",680,247,163,170,234,96,295,147,500,372,"ges","ges",127
"2026-07-19 06:45","ges",649,"ges",354,"kei","kei","ges",680,247,163,170,234,96,295,147,500,372,"ges","ges",127
"2026-07-19 06:50","ges",649,"ges",354,"kei","kei","ges",680,247,163,170,234,96,295,147,500,372,"ges","ges",126
"2026-07-19 06:55","ges",649,"ges",354,"kei","kei","ges",680,247,163,170,234,96,294,147,500,372,"ges","ges",126
