"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(413)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-08-11 00:00","ges",663,"ges",355,"kei","kei","ges",680,"ges",164,170,259,135,229,232,500,372,"ges","ges",165
"2026-08-11 00:15","ges",663,"ges",357,"kei","kei","ges",680,"ges",164,170,259,135,230,233,500,372,"ges","ges",163
"2026-08-11 00:30","ges",663,"ges",358,"kei","kei","ges",681,"ges",164,170,260,137,230,234,500,372,"ges","ges",162
"2026-08-11 00:45","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,137,230,233,500,372,"ges","ges",162
"2026-08-11 01:00","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,138,231,233,500,372,"ges","ges",163
"2026-08-11 01:15","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,138,231,233,500,372,"ges","ges",163
"2026-08-11 01:30","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",163
"2026-08-11 01:45","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",162
"2026-08-11 02:00","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",162
"2026-08-11 02:15","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",162
"2026-08-11 02:30","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",162
"2026-08-11 02:45","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",162
"2026-08-11 03:00","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",163
"2026-08-11 03:15","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",163
"2026-08-11 03:30","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",163
"2026-08-11 03:45","ges",663,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",163
"2026-08-11 04:00","ges",664,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",162
"2026-08-11 04:15","ges",664,"ges",359,"kei","kei","ges",681,"ges",164,170,260,139,231,233,500,372,"ges","ges",163
"2026-08-11 04:30","ges",664,"ges",359,"kei","kei","ges",681,"ges",164,170,260,138,231,233,500,372,"ges","ges",163
"2026-08-11 04:45","ges",664,"ges",359,"kei","kei","ges",681,"ges",164,170,260,130,231,233,500,372,"ges","ges",163
"2026-08-11 05:00","ges",664,"ges",359,"kei","kei","ges",681,"ges",164,170,260,129,231,233,500,372,"ges","ges",163
"2026-08-11 05:15","ges",664,"ges",359,"kei","kei","ges",680,"ges",164,170,260,130,231,233,500,372,"ges","ges",163
"2026-08-11 05:30","ges",663,"ges",358,"kei","kei","ges",680,"ges",164,170,260,130,230,232,500,372,"ges","ges",163
"2026-08-11 05:45","ges",662,"ges",357,"kei","kei","ges",681,"ges",164,170,260,123,230,231,500,372,"ges","ges",162
"2026-08-11 06:00","ges",661,"ges",358,"kei","kei","ges",679,"ges",164,170,260,121,229,230,500,372,101,297,162
"2026-08-11 06:05","ges",661,"ges",359,"kei","kei","ges",679,"ges",164,170,260,121,229,227,500,372,102,294,161
"2026-08-11 06:10","ges",661,"ges",358,"kei","kei","ges",679,"ges",164,170,259,120,228,227,500,372,102,294,161
"2026-08-11 06:15","ges",660,"ges",358,"kei","kei","ges",678,"ges",164,170,259,120,228,227,500,372,102,294,161
"2026-08-11 06:20","ges",658,"ges",358,"kei","kei","ges",678,"ges",164,170,259,118,228,226,500,372,102,294,162
"2026-08-11 06:25","ges",658,"ges",358,"kei","kei","ges",674,"ges",164,170,259,117,228,226,500,372,101,294,162
"2026-08-11 06:30","ges",657,"ges",358,"kei","kei","ges",673,"ges",164,170,258,116,228,227,500,372,101,294,162
"2026-08-11 06:35","ges",656,"ges",356,"kei","kei","ges",671,"ges",164,170,258,118,227,226,500,372,100,294,162
"2026-08-11 06:40","ges",655,"ges",354,"kei","kei","ges",666,"ges",164,170,257,118,227,226,500,372,100,295,162
"2026-08-11 06:45","ges",655,"ges",353,"kei","kei","ges",664,"ges",164,170,257,117,227,227,500,372,100,294,162
"2026-08-11 06:50","ges",654,180,349,"kei","kei","ges",662,"ges",164,170,255,117,227,228,500,372,100,294,162
"2026-08-11 06:55","ges",651,180,347,"kei","kei","ges",660,"ges",164,170,255,114,226,227,500,372,101,292,163
"2026-08-11 07:00","ges",649,180,347,"kei","kei","ges",658,223,164,170,255,112,226,226,500,372,99,293,163
"2026-08-11 07:05","ges",649,180,347,"kei","kei",350,658,221,164,170,255,113,227,226,500,371,99,293,163
"2026-08-11 07:10","ges",648,178,341,"kei","kei",350,654,219,164,170,255,112,227,227,500,364,98,293,162
"2026-08-11 07:15","ges",649,178,341,"kei","kei",350,652,218,164,170,254,115,224,226,500,362,98,293,163
"2026-08-11 07:20","ges",647,177,337,"kei","kei",350,651,216,164,170,255,114,224,223,500,358,99,294,164
"2026-08-11 07:25","ges",648,176,335,"kei","kei",350,649,215,164,170,254,115,220,222,500,357,99,293,163
"2026-08-11 07:30","ges",644,173,336,"kei","kei",350,644,213,164,170,252,115,218,223,500,353,98,293,162
"2026-08-11 07:35","ges",643,170,336,"kei","kei",350,642,213,164,170,247,114,211,223,500,352,97,293,162
"2026-08-11 07:40","ges",641,169,334,"kei","kei",350,642,213,163,170,247,113,208,223,500,352,97,293,162
"2026-08-11 07:45","ges",636,169,335,"kei","kei",350,638,212,163,170,241,112,201,221,500,351,98,292,162
"2026-08-11 07:50","ges",634,167,333,"kei","kei",350,636,211,163,170,240,111,198,222,500,348,97,292,167
"2026-08-11 07:55","ges",634,166,330,"kei","kei",350,633,210,163,170,240,109,196,225,500,349,97,291,167
"2026-08-11 08:00","ges",631,164,330,"kei","kei",350,630,208,162,170,236,110,193,222,500,342,98,294,168
"2026-08-11 08:05","ges",629,166,328,"kei","kei",350,629,206,162,170,234,111,189,221,500,339,94,292,171
"2026-08-11 08:10","ges",629,164,325,"kei","kei",350,625,205,159,170,232,111,185,221,500,337,95,291,169
"2026-08-11 08:15","ges",625,162,323,"kei","kei",350,623,205,156,170,231,111,184,222,500,335,95,287,169
"2026-08-11 08:20","ges",624,161,318,"kei","kei",350,617,204,155,170,231,110,181,220,500,335,94,289,170
"2026-08-11 08:25","ges",622,159,315,"kei","kei",350,614,203,155,170,226,106,183,220,500,335,92,288,170
"2026-08-11 08:30","ges",620,158,313,"kei","kei",350,605,202,154,170,227,102,181,217,500,331,85,288,167
"2026-08-11 08:35","ges",619,157,308,"kei","kei",350,598,201,153,170,227,101,177,214,500,331,87,287,168
"2026-08-11 08:40","ges",615,151,303,"kei","kei",350,594,201,151,170,228,100,178,214,500,326,90,283,168
"2026-08-11 08:45","ges",613,150,306,"kei","kei",350,590,200,150,170,227,98,173,216,500,324,88,282,169
"2026-08-11 08:50","ges",606,148,306,"kei","kei",350,585,197,144,170,225,97,171,214,500,325,88,282,168
"2026-08-11 08:55","ges",603,146,294,"kei","kei",350,580,194,140,170,220,95,175,216,500,324,87,282,170
"2026-08-11 09:00","ges",602,143,287,"kei","kei",350,573,190,135,170,216,96,303,217,500,323,83,282,170
"2026-08-11 09:05","ges",593,138,282,"kei","kei",350,572,190,129,170,211,98,149,216,500,322,84,280,170
"2026-08-11 09:10","ges",586,132,279,"kei","kei",350,571,188,126,170,209,101,148,216,500,320,86,281,171
"2026-08-11 09:15","ges",586,129,274,"kei","kei",350,567,188,123,170,210,98,146,216,500,319,88,279,171
"2026-08-11 09:20","ges",580,122,273,"kei","kei",350,565,184,119,170,214,100,142,219,500,318,88,278,172
"2026-08-11 09:25","ges",578,123,271,"kei","kei",350,559,184,115,170,216,98,134,220,498,316,85,280,172
"2026-08-11 09:30","ges",577,121,267,"kei","kei",350,548,183,111,170,216,99,130,219,495,317,82,277,170
"2026-08-11 09:35","ges",575,119,266,"kei","kei",350,538,180,102,170,213,97,123,218,493,318,81,275,167
"2026-08-11 09:40","ges",568,116,258,"kei","kei",350,534,177,93,170,207,95,173,216,495,319,80,274,167
"2026-08-11 09:45","ges",567,111,250,"kei","kei",350,529,174,89,170,207,94,172,216,495,322,82,271,167
"2026-08-11 09:50","ges",559,112,240,"kei","kei",350,524,172,78,170,207,92,165,215,493,322,83,269,164
"2026-08-11 09:55","ges",553,106,232,"kei","kei",350,518,173,74,170,202,90,158,214,493,324,84,267,162
"2026-08-11 10:00","ges",548,102,225,"kei","kei",350,506,169,67,170,200,87,155,217,493,323,82,267,160
"2026-08-11 10:05","ges",543,105,221,"kei","kei",350,501,168,64,170,195,86,153,217,493,325,83,266,160
"2026-08-11 10:10","ges",537,102,215,"kei","kei",350,495,167,57,170,185,86,146,217,492,326,82,265,161
"2026-08-11 10:15","ges",534,101,212,"kei","kei",350,484,165,50,170,175,85,143,218,488,324,78,264,160
"2026-08-11 10:20","ges",533,100,201,"kei","kei",350,478,164,47,170,172,85,142,218,490,323,78,262,157
"2026-08-11 10:25","ges",523,91,186,"kei","kei",350,464,161,42,170,159,86,139,215,489,323,75,263,157
"2026-08-11 10:30","ges",520,89,179,"kei","kei",350,454,160,33,170,150,85,138,215,486,320,77,261,158
"2026-08-11 10:35","ges",516,87,173,"kei","kei",350,445,158,28,170,145,86,137,215,486,322,75,263,159
"2026-08-11 10:40","ges",512,87,152,"kei","kei",350,439,155,19,170,137,83,133,214,484,322,73,260,159
"2026-08-11 10:45","ges",510,88,144,"kei","kei",350,435,154,21,170,132,81,125,214,483,321,71,261,156
"2026-08-11 10:50","ges",507,83,141,"kei","kei",350,427,151,20,170,131,80,121,211,481,324,65,261,153
"2026-08-11 10:55","ges",499,79,129,"kei","kei",350,413,149,23,170,133,80,118,208,482,322,59,260,152
"2026-08-11 11:00","ges",495,76,118,"kei","kei",350,396,145,23,170,130,78,115,207,481,320,59,259,154
"2026-08-11 11:05","ges",491,72,113,"kei","kei",350,392,146,15,170,129,78,112,207,481,320,60,257,151
"2026-08-11 11:10","ges",490,66,107,"kei","kei",350,387,143,11,170,124,78,109,208,480,320,58,258,150
"2026-08-11 11:15","ges",486,65,100,"kei","kei",350,378,142,3,170,122,77,108,207,479,322,56,261,147
"2026-08-11 11:20","ges",485,60,95,"kei","kei",350,363,140,"bes",170,120,77,109,206,477,322,57,261,148
"2026-08-11 11:25","ges",487,63,80,"kei","kei",350,359,137,"bes",170,115,77,109,205,475,323,59,260,148
"2026-08-11 11:30","ges",485,63,79,"kei","kei",350,356,133,1,170,114,77,111,206,475,323,60,259,148
"2026-08-11 11:35","ges",476,64,64,"kei","kei",350,347,129,"bes",170,112,77,103,200,476,324,58,259,148
"2026-08-11 11:40","ges",470,60,66,"kei","kei",350,340,128,"bes",170,112,76,102,199,476,320,61,257,145
"2026-08-11 11:45","ges",465,58,69,"kei","kei",350,325,131,2,170,107,77,105,199,473,321,58,254,146
"2026-08-11 11:50","ges",462,57,65,"kei","kei",350,316,133,2,170,107,75,101,200,473,318,65,254,148
"2026-08-11 11:55","ges",460,49,58,"kei","kei",350,306,133,"bes",170,102,74,94,198,467,317,69,253,147
"2026-08-11 12:00","ges",455,48,52,"kei","kei",350,297,132,2,170,100,73,88,197,465,317,67,255,147
"2026-08-11 12:05","ges",449,47,52,"kei","kei",350,300,134,"bes",170,95,74,85,197,467,316,65,253,148
"2026-08-11 12:10","ges",448,42,46,"kei","kei",350,303,138,2,170,90,74,85,195,468,315,68,252,147
"2026-08-11 12:15","ges",444,46,38,"kei","kei",350,304,138,"bes",170,90,74,85,198,468,314,67,251,150
"2026-08-11 12:20","ges",441,47,35,"kei","kei",350,302,138,"bes",170,90,73,83,197,467,313,66,250,150
"2026-08-11 12:25","ges",440,47,32,"kei","kei",350,299,138,"bes",170,91,75,82,197,466,313,70,249,150
"2026-08-11 12:30","ges",435,47,29,"kei","kei",350,298,140,"bes",170,86,75,80,197,465,314,73,246,150
"2026-08-11 12:35","ges",435,47,28,"kei","kei",100,294,135,"bes",170,79,75,84,200,464,313,73,249,153
"2026-08-11 12:40","ges",437,47,30,"kei","kei",100,287,135,"bes",170,72,76,85,197,463,316,75,250,154
"2026-08-11 12:45","ges",434,45,33,"kei","kei",100,289,134,"bes",170,68,75,89,197,463,318,74,249,156
"2026-08-11 12:50","ges",434,46,40,"kei","kei",100,285,137,"bes",170,64,75,87,194,463,320,71,247,157
"2026-08-11 12:55","ges",435,48,43,"kei","kei",100,283,138,2,170,61,75,85,195,464,320,73,247,157
"2026-08-11 13:00","ges",434,50,41,"kei","kei",100,278,140,"bes",170,61,78,83,193,466,320,73,247,156
"2026-08-11 13:05","ges",433,56,48,"kei","kei",100,273,142,"bes",170,65,77,82,193,470,322,69,248,157
