"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-06-02 00:00","ges",534,"ges",356,38,250,"ges",680,"ges",158,170,245,209,360,228,500,371,"ges","ges",126
"2026-06-02 00:15","ges",534,"ges",356,38,250,"ges",680,"ges",158,170,245,212,361,230,500,371,"ges","ges",126
"2026-06-02 00:30","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,246,214,361,230,500,371,"ges","ges",126
"2026-06-02 00:45","ges",534,"ges",357,38,250,"ges",681,"ges",158,170,247,214,361,230,500,371,"ges","ges",126
"2026-06-02 01:00","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,214,361,230,500,371,"ges","ges",126
"2026-06-02 01:15","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,214,361,230,500,371,"ges","ges",126
"2026-06-02 01:30","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,212,361,230,500,371,"ges","ges",126
"2026-06-02 01:45","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,212,361,230,500,371,"ges","ges",126
"2026-06-02 02:00","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,212,361,230,500,371,"ges","ges",126
"2026-06-02 02:15","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,213,361,230,500,372,"ges","ges",127
"2026-06-02 02:30","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 02:45","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 03:00","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 03:15","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 03:30","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 03:45","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 04:00","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 04:15","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 04:30","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,190,361,230,500,372,"ges","ges",127
"2026-06-02 04:45","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,189,361,230,500,372,"ges","ges",128
"2026-06-02 05:00","ges",534,"ges",356,38,250,"ges",681,"ges",158,170,247,189,361,231,500,372,"ges","ges",128
"2026-06-02 05:15","ges",534,"ges",355,38,250,"ges",681,"ges",158,170,247,187,361,231,500,372,"ges","ges",128
"2026-06-02 05:30","ges",534,"ges",355,38,250,"ges",681,"ges",158,170,247,187,360,231,500,370,103,279,127
"2026-06-02 05:45","ges",534,"ges",354,38,250,"ges",682,"ges",158,170,247,185,358,231,500,370,103,278,127
"2026-06-02 06:00","ges",534,"ges",353,38,250,"ges",682,"ges",158,170,247,179,357,231,500,367,102,279,126
"2026-06-02 06:05","ges",534,"ges",353,38,250,"ges",678,"ges",158,170,247,176,357,228,500,366,101,279,127
"2026-06-02 06:10","ges",534,"ges",353,38,250,"ges",678,"ges",158,170,246,174,357,227,500,363,101,278,127
"2026-06-02 06:15","ges",534,"ges",353,38,250,"ges",678,"ges",158,170,246,173,356,228,500,360,100,277,127
"2026-06-02 06:20","ges",534,"ges",351,38,250,"ges",676,"ges",158,170,245,172,355,227,500,356,100,277,127
"2026-06-02 06:25","ges",534,"ges",351,38,250,"ges",675,"ges",158,170,245,171,357,226,500,354,100,277,126
"2026-06-02 06:30","ges",534,"ges",350,38,250,"ges",670,"ges",158,170,245,169,355,223,500,346,100,277,125
"2026-06-02 06:35","ges",534,"ges",351,38,250,"ges",668,"ges",158,170,244,169,355,222,500,343,99,277,125
"2026-06-02 06:40","ges",534,"ges",351,38,250,"ges",667,"ges",158,170,244,169,354,220,500,334,99,278,125
"2026-06-02 06:45","ges",534,"ges",350,38,250,"ges",665,"ges",158,170,244,169,359,219,500,331,99,279,124
"2026-06-02 06:50","ges",534,"ges",350,38,250,"ges",662,"ges",158,170,244,167,360,221,500,329,99,280,124
"2026-06-02 06:55","ges",534,180,347,38,250,"ges",661,"ges",158,170,244,165,358,220,500,324,98,280,124
"2026-06-02 07:00","ges",534,181,344,38,250,"ges",655,"ges",158,170,245,166,354,218,500,320,96,278,125
"2026-06-02 07:05","ges",534,180,342,38,250,"ges",653,207,158,170,245,164,353,219,500,320,95,278,125
"2026-06-02 07:10","ges",534,178,340,38,250,"ges",650,205,158,170,245,162,348,220,500,314,94,278,125
"2026-06-02 07:15","ges",534,178,338,38,250,"ges",648,205,158,170,244,162,347,219,500,310,96,276,127
"2026-06-02 07:20","ges",534,176,336,38,250,"ges",647,203,158,170,242,162,340,219,500,303,96,274,129
"2026-06-02 07:25","ges",578,176,336,38,250,"ges",644,202,158,170,241,163,339,218,500,301,93,273,132
"2026-06-02 07:30","ges",622,171,332,38,250,"ges",642,200,158,170,238,162,337,219,500,299,91,273,132
"2026-06-02 07:35","ges",620,170,332,38,250,"ges",636,197,158,170,238,161,336,218,500,297,87,266,132
"2026-06-02 07:40","ges",618,167,328,38,250,"ges",636,194,158,170,234,161,332,214,500,296,85,261,132
"2026-06-02 07:45","ges",619,161,328,38,250,"ges",634,193,157,170,233,159,329,215,500,291,77,256,132
"2026-06-02 07:50","ges",618,158,325,38,250,"ges",625,192,155,170,229,159,330,214,500,292,69,255,133
"2026-06-02 07:55","ges",617,155,321,38,250,"ges",617,192,154,170,229,160,327,212,500,291,67,252,132
"2026-06-02 08:00","ges",615,155,313,38,250,"ges",615,191,154,170,227,157,326,211,500,287,64,250,133
"2026-06-02 08:05","ges",607,154,310,38,250,350,613,189,153,170,224,156,325,209,500,284,61,250,133
"2026-06-02 08:10","ges",603,149,309,38,250,350,606,188,151,170,221,158,324,204,500,285,58,247,134
"2026-06-02 08:15","ges",597,143,308,38,250,350,599,188,151,170,217,156,323,205,500,283,57,245,134
"2026-06-02 08:20","ges",588,138,301,38,250,350,593,185,147,170,215,152,320,203,500,280,59,245,136
"2026-06-02 08:25","ges",583,138,294,38,250,350,588,185,146,170,217,151,320,203,500,278,56,243,136
"2026-06-02 08:30","ges",578,135,294,38,250,350,576,183,140,170,220,143,317,202,500,270,56,239,136
"2026-06-02 08:35","ges",574,138,292,38,250,350,570,183,135,170,216,143,314,201,500,267,57,236,136
"2026-06-02 08:40","ges",569,136,290,38,250,350,565,179,133,170,217,142,304,202,500,268,54,234,136
"2026-06-02 08:45","ges",563,134,288,38,250,350,555,173,127,170,215,140,300,197,500,273,54,232,135
"2026-06-02 08:50","ges",557,127,279,38,250,350,548,164,124,170,211,136,295,195,497,270,52,231,135
"2026-06-02 08:55","ges",555,125,274,38,250,350,532,157,121,170,206,133,292,192,497,268,50,226,130
"2026-06-02 09:00","ges",550,121,270,38,250,350,526,154,119,170,200,129,288,190,491,267,49,216,127
"2026-06-02 09:05","ges",539,118,263,38,250,350,514,151,112,170,200,130,281,188,488,264,44,210,127
"2026-06-02 09:10","ges",531,117,257,38,250,350,506,151,107,170,198,130,279,185,483,264,41,209,127
"2026-06-02 09:15","ges",529,111,258,38,250,350,494,147,104,170,192,129,277,181,476,262,42,211,124
"2026-06-02 09:20","ges",524,110,255,38,250,350,476,146,103,170,192,130,273,181,472,259,40,212,123
"2026-06-02 09:25","ges",514,108,257,38,250,350,467,146,97,170,185,131,270,180,469,259,34,213,126
"2026-06-02 09:30","ges",514,105,249,38,250,350,460,148,94,170,182,133,263,182,467,260,31,211,127
"2026-06-02 09:35","ges",509,95,243,38,250,350,460,142,85,170,185,132,262,181,466,259,24,208,128
"2026-06-02 09:40","ges",504,94,243,38,250,350,457,140,81,170,179,130,254,181,465,259,25,206,128
"2026-06-02 09:45","ges",497,92,240,38,250,350,449,135,76,170,176,128,249,183,465,258,24,204,128
"2026-06-02 09:50","ges",493,93,230,38,250,350,443,134,70,170,166,126,239,184,463,263,29,206,127
"2026-06-02 09:55","ges",488,90,224,38,250,350,430,134,64,170,160,121,237,183,463,264,28,204,129
"2026-06-02 10:00","ges",481,89,213,38,250,350,427,130,58,170,158,122,237,179,465,264,24,203,129
"2026-06-02 10:05","ges",474,83,206,38,250,350,421,129,50,170,151,125,230,176,464,260,24,198,128
"2026-06-02 10:10","ges",472,80,201,38,250,350,409,128,39,170,148,126,234,176,463,260,27,198,128
"2026-06-02 10:15","ges",471,73,196,38,250,350,404,125,24,170,139,125,235,177,463,259,29,193,127
"2026-06-02 10:20","ges",458,63,186,38,250,350,395,122,13,170,128,121,233,178,462,260,31,195,127
"2026-06-02 10:25","ges",457,65,182,38,250,350,393,120,8,170,124,114,236,177,462,263,29,194,126
"2026-06-02 10:30","ges",456,59,174,38,250,350,385,116,7,170,118,113,232,177,465,260,29,191,126
"2026-06-02 10:35","ges",455,56,159,38,250,350,381,116,5,170,117,113,230,173,463,260,27,189,127
"2026-06-02 10:40","ges",447,50,151,38,250,350,377,112,8,170,112,110,228,171,463,253,29,189,128
"2026-06-02 10:45","ges",446,45,145,38,250,350,367,108,"bes",170,107,114,225,170,465,255,28,185,123
"2026-06-02 10:50","ges",446,43,137,38,250,350,357,107,1,170,101,112,214,174,464,256,27,184,126
"2026-06-02 10:55","ges",445,39,131,38,250,350,348,107,1,170,102,113,207,174,465,257,31,186,128
"2026-06-02 11:00","ges",440,34,122,38,250,350,344,109,7,170,101,115,198,173,465,258,27,182,128
"2026-06-02 11:05","ges",434,32,127,38,250,350,345,110,10,170,100,114,195,171,464,258,25,181,131
"2026-06-02 11:10","ges",431,31,118,38,250,350,336,112,10,170,95,112,194,172,468,255,24,181,131
"2026-06-02 11:15","ges",432,31,113,38,250,350,333,108,7,170,93,110,188,172,470,259,25,184,132
"2026-06-02 11:20","ges",426,30,106,38,250,350,324,109,3,170,85,109,187,172,469,259,26,185,132
"2026-06-02 11:25","ges",423,32,104,38,250,350,323,110,2,170,82,113,184,171,468,260,35,185,132
"2026-06-02 11:30","ges",418,38,98,38,250,350,316,109,1,170,78,112,186,172,464,260,36,188,131
"2026-06-02 11:35","ges",415,37,94,38,250,350,312,108,4,170,81,114,186,170,465,260,37,191,131
"2026-06-02 11:40","ges",410,38,90,38,250,350,310,104,10,170,77,111,184,169,466,258,37,188,131
"2026-06-02 11:45","ges",407,40,85,38,250,350,308,103,9,170,67,111,181,168,466,257,36,188,131
"2026-06-02 11:50","ges",401,36,85,38,250,350,308,100,9,170,66,110,180,162,465,257,31,191,132
"2026-06-02 11:55","ges",396,36,80,38,250,350,308,100,6,170,63,110,177,161,464,256,32,191,132
"2026-06-02 12:00","ges",428,42,80,38,250,350,306,101,5,170,66,111,179,159,462,257,32,191,131
"2026-06-02 12:05","ges",422,49,89,38,250,350,314,104,6,170,70,109,185,159,461,252,28,187,130
"2026-06-02 12:10","ges",421,51,87,38,250,350,313,103,9,170,72,112,184,161,461,251,29,188,130
"2026-06-02 12:15","ges",427,54,84,38,250,350,318,106,3,170,73,113,186,161,462,251,28,186,132
"2026-06-02 12:20","ges",429,53,88,38,250,350,319,111,9,170,66,113,187,162,461,250,25,187,128
"2026-06-02 12:25","ges",434,56,92,38,250,350,317,113,13,170,72,115,186,160,462,250,28,188,130
"2026-06-02 12:30","ges",432,56,91,38,250,350,311,113,11,170,76,117,189,160,461,250,25,188,126
"2026-06-02 12:35","ges",437,59,87,38,250,350,312,114,14,170,73,118,189,165,460,251,26,190,128
"2026-06-02 12:40","ges",441,62,97,38,250,350,316,114,11,170,78,116,184,165,461,251,22,191,130
"2026-06-02 12:45","ges",440,65,98,38,250,350,315,115,7,170,75,117,187,163,463,249,25,192,130
"2026-06-02 12:50","ges",441,68,100,38,250,350,318,116,"bes",170,82,116,190,167,460,248,26,188,130
"2026-06-02 12:55","ges",441,73,104,38,250,350,319,113,6,170,81,121,193,168,460,248,28,184,131
"2026-06-02 13:00","ges",440,75,110,38,250,350,316,116,6,170,82,119,195,168,462,249,26,190,131
"2026-06-02 13:05","ges",443,75,118,38,250,350,317,115,8,170,92,119,200,167,463,249,31,193,131
"2026-06-02 13:10","ges",451,78,123,38,250,350,321,117,10,170,96,120,204,170,465,250,32,194,131
"2026-06-02 13:15","ges",451,78,126,38,250,350,324,118,6,170,103,125,208,172,466,255,31,197,131
"2026-06-02 13:20","ges",451,80,132,38,250,350,328,119,16,170,105,122,212,179,466,254,34,199,133
"2026-06-02 13:25","ges",451,82,131,38,250,350,330,120,12,170,108,126,219,180,467,251,36,199,133
"2026-06-02 13:30","ges",451,84,131,38,250,350,336,121,8,170,110,127,224,183,469,252,39,193,133
"2026-06-02 13:35","ges",451,85,132,38,250,350,343,121,9,170,108,125,228,183,469,253,40,192,135
"2026-06-02 13:40","ges",458,93,134,38,250,350,347,119,4,170,110,125,231,183,467,256,42,195,141
"2026-06-02 13:45","ges",476,91,138,38,250,350,349,119,9,170,112,127,235,185,468,258,41,192,143
"2026-06-02 13:50","ges",476,92,131,38,250,350,346,118,4,170,109,129,233,185,472,257,39,195,144
"2026-06-02 13:55","ges",471,90,133,38,250,350,347,119,4,170,108,128,239,182,476,258,42,196,145
"2026-06-02 14:00","ges",473,86,131,38,250,350,350,122,1,170,114,127,239,180,477,257,43,193,145
"2026-06-02 14:05","ges",484,89,133,38,250,350,350,125,4,170,121,127,235,178,477,256,44,194,147
"2026-06-02 14:10","ges",484,89,134,38,250,350,353,125,2,170,120,124,236,173,478,259,49,198,146
"2026-06-02 14:15","ges",485,89,135,38,250,350,363,128,"bes",170,115,121,242,171,480,261,52,198,147
"2026-06-02 14:20","ges",480,88,141,38,250,350,360,130,1,170,121,125,243,168,482,262,52,199,148
"2026-06-02 14:25","ges",489,88,139,38,250,350,362,131,"bes",170,119,126,242,168,484,261,54,200,147
"2026-06-02 14:30","ges",491,87,142,38,250,350,364,133,1,170,116,125,246,167,484,259,56,200,146
"2026-06-02 14:35","ges",494,85,139,38,250,350,362,134,3,170,114,127,245,173,483,260,55,195,147
"2026-06-02 14:40","ges",494,86,135,38,250,350,363,134,4,170,112,127,245,171,483,263,54,196,148
"2026-06-02 14:45","ges",496,78,134,38,250,350,362,138,6,170,115,129,243,171,484,264,60,199,149
"2026-06-02 14:50","ges",495,80,127,38,250,350,362,136,4,170,114,127,245,174,484,265,60,204,150
"2026-06-02 14:55","ges",495,80,112,38,250,350,356,137,9,170,113,128,247,174,485,267,60,208,150
"2026-06-02 15:00","ges",497,82,107,38,250,350,350,135,7,170,107,128,245,174,486,270,65,214,151
"2026-06-02 15:05","ges",503,83,103,38,250,350,337,136,3,170,106,125,239,176,484,272,63,216,149
"2026-06-02 15:10","ges",499,86,98,38,250,350,345,136,6,170,112,125,243,176,489,277,64,217,150
"2026-06-02 15:15","ges",500,90,100,38,250,350,344,137,8,170,114,126,248,179,490,276,64,218,150
"2026-06-02 15:20","ges",498,87,105,38,250,350,349,140,10,170,114,126,249,181,486,274,63,222,149
"2026-06-02 15:25","ges",502,91,114,38,250,350,348,142,7,170,112,129,253,184,486,275,69,224,149
"2026-06-02 15:30","ges",505,92,107,38,250,350,342,146,6,170,118,130,253,187,485,274,66,222,149
"2026-06-02 15:35","ges",510,89,110,38,250,350,343,144,7,170,118,131,253,187,485,279,64,221,145
"2026-06-02 15:40","ges",508,86,114,38,250,350,339,145,6,170,118,129,247,188,488,281,64,221,146
"2026-06-02 15:45","ges",504,84,113,38,250,350,336,149,6,170,116,129,246,187,487,285,63,222,151
"2026-06-02 15:50","ges",507,84,113,38,250,350,338,149,11,170,120,130,244,187,491,286,65,223,151
