"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)"
"2025-03-17 00:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,312
"2025-03-17 00:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 00:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 00:45","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 01:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 01:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 01:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 01:45","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 02:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 02:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 02:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 02:45","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 03:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 03:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 03:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 03:45","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 04:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 04:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 04:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 04:45","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 05:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 05:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,313
"2025-03-17 05:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,312
"2025-03-17 05:45","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,310
"2025-03-17 06:00","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,587,305
"2025-03-17 06:05","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,586,303
"2025-03-17 06:10","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,586,300
"2025-03-17 06:15","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,586,297
"2025-03-17 06:20","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,585,297
"2025-03-17 06:25","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,583,291
"2025-03-17 06:30","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,582,288
"2025-03-17 06:35","ges",669,"ges",351,"ges","ges","ges",698,"ges",163,169,264,166,401,233,581,283
