Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2022-10-30 00:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 00:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 00:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 00:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 01:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 01:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 01:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 01:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 02:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 03:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 03:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 03:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 03:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 04:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 04:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 04:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 04:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 05:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 05:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 05:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 05:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:05,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:10,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:15,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:20,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:25,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:30,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:35,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:40,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:45,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:50,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 06:55,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 07:00,580,0,313,0,0,0,610,133,0,160,216,108,283,168,422,286
2022-10-30 07:05,0,0,352,0,0,0,0,0,0,160,0,134,312,202,580,304
2022-10-30 07:10,0,0,352,0,0,0,0,0,0,160,0,135,312,201,580,304
2022-10-30 07:15,0,0,352,0,0,0,0,0,0,160,0,135,312,201,580,304
2022-10-30 07:20,0,0,352,0,0,0,0,0,0,160,0,136,312,201,580,304
2022-10-30 07:25,0,0,352,0,0,0,0,0,0,160,0,138,312,201,580,304
2022-10-30 07:30,0,0,352,0,0,0,0,0,0,160,0,138,312,201,580,304
2022-10-30 07:35,0,0,352,0,0,0,0,0,0,160,0,136,311,201,580,304
2022-10-30 07:40,0,0,352,0,0,0,0,0,0,160,0,138,311,201,580,304
2022-10-30 07:45,0,0,352,0,0,0,0,0,0,160,0,138,311,202,580,304
2022-10-30 07:50,0,0,352,0,0,0,0,0,0,160,0,137,312,201,580,304
2022-10-30 07:55,0,0,352,0,0,0,0,0,0,160,0,136,311,202,580,304
2022-10-30 08:00,0,0,352,0,0,0,0,0,0,160,0,135,313,202,580,304
2022-10-30 08:05,0,0,352,0,0,0,0,0,0,160,0,135,313,200,580,304
2022-10-30 08:10,0,0,352,0,0,0,0,0,0,160,224,135,313,200,580,304
2022-10-30 08:15,0,0,352,0,0,0,0,0,0,160,224,134,314,200,580,304
2022-10-30 08:20,0,0,352,0,0,0,0,0,0,160,224,134,314,199,580,304
2022-10-30 08:25,0,0,352,0,0,0,0,0,0,160,224,135,314,200,580,304
2022-10-30 08:30,0,0,352,0,0,0,0,0,0,160,224,135,314,199,580,304
2022-10-30 08:35,0,0,352,0,0,0,0,0,0,160,224,135,314,200,579,303
2022-10-30 08:40,637,0,352,0,0,0,0,0,0,160,225,130,314,200,579,304
2022-10-30 08:45,636,0,353,0,0,0,0,0,0,160,224,128,315,200,579,304
2022-10-30 08:50,635,0,353,0,0,0,0,0,0,160,224,129,314,202,577,304
2022-10-30 08:55,636,0,353,0,0,0,0,0,0,160,223,128,313,204,577,304
2022-10-30 09:00,634,0,352,0,0,0,700,0,0,160,224,127,312,204,577,304
2022-10-30 09:05,632,0,352,0,0,0,700,0,0,160,222,128,312,205,577,304
2022-10-30 09:10,632,0,355,0,0,0,701,0,0,160,221,127,312,207,577,304
2022-10-30 09:15,642,0,354,0,0,0,700,0,0,160,221,127,313,206,577,304
2022-10-30 09:20,641,0,354,0,0,0,699,0,0,160,218,127,313,204,577,304
2022-10-30 09:25,639,0,355,0,0,0,699,0,0,160,214,129,314,203,577,304
2022-10-30 09:30,636,0,354,0,0,0,696,0,0,160,212,130,314,202,577,304
2022-10-30 09:35,635,0,355,0,0,0,692,0,0,160,210,128,315,203,576,304
2022-10-30 09:40,634,0,354,0,0,0,692,0,0,160,209,127,316,203,575,305
2022-10-30 09:45,633,0,352,0,0,0,688,0,0,160,209,128,316,204,575,305
2022-10-30 09:50,631,0,351,0,0,0,686,0,0,160,209,130,315,205,574,305
2022-10-30 09:55,626,0,348,0,0,0,682,0,0,160,209,127,316,204,574,305
2022-10-30 10:00,621,0,345,0,0,0,681,0,0,160,207,127,320,202,573,305
2022-10-30 10:05,620,0,343,0,0,0,678,0,0,160,207,129,319,206,572,305
2022-10-30 10:10,615,0,341,0,0,0,677,236,0,160,207,129,320,207,572,306
2022-10-30 10:15,617,0,340,0,0,0,674,236,0,160,206,134,320,208,571,306
2022-10-30 10:20,617,0,340,0,0,0,673,235,0,160,206,137,322,207,571,306
2022-10-30 10:25,618,0,340,0,0,0,671,234,0,160,206,138,323,208,571,306
2022-10-30 10:30,620,0,340,0,0,0,668,231,0,160,204,140,325,209,569,306
2022-10-30 10:35,616,0,339,0,0,0,665,230,0,160,204,141,326,209,568,306
2022-10-30 10:40,613,0,336,0,0,0,665,227,0,160,205,144,329,212,567,306
2022-10-30 10:45,610,0,335,0,0,0,660,220,0,160,203,146,333,215,565,306
2022-10-30 10:50,610,0,335,0,0,0,657,213,150,160,204,145,332,213,564,307
2022-10-30 10:55,606,0,334,0,0,0,652,201,0,160,204,144,334,214,559,306
2022-10-30 11:00,607,0,330,0,0,0,648,192,0,160,201,144,338,214,557,306
2022-10-30 11:05,606,0,329,0,0,0,636,181,150,160,200,144,339,214,557,306
2022-10-30 11:10,604,0,327,0,0,0,629,167,0,160,200,148,341,215,557,306
2022-10-30 11:15,603,0,325,0,0,0,623,154,0,160,201,149,347,216,558,306
2022-10-30 11:20,595,0,325,0,0,0,621,143,0,160,200,148,346,218,558,307
2022-10-30 11:25,594,0,326,0,0,0,616,128,150,160,199,148,347,219,555,307
2022-10-30 11:30,593,0,325,0,0,0,612,124,0,160,198,149,353,220,556,308
2022-10-30 11:35,593,0,324,0,0,0,605,115,0,160,199,149,355,223,554,308
2022-10-30 11:40,593,0,324,0,0,0,594,107,0,160,199,151,358,222,549,307
2022-10-30 11:45,592,0,324,0,0,0,585,93,0,160,198,152,361,216,549,307
2022-10-30 11:50,591,0,322,0,0,0,577,80,0,160,199,156,360,217,549,309
2022-10-30 11:55,587,0,320,0,0,0,568,67,147,160,201,158,360,221,548,308
2022-10-30 12:00,586,0,320,0,0,0,561,59,146,160,202,154,362,221,547,308
2022-10-30 12:05,584,0,315,0,0,0,552,50,0,160,200,154,363,220,545,307
2022-10-30 12:10,582,0,311,0,0,0,545,44,0,160,199,155,362,220,544,307
2022-10-30 12:15,582,0,308,0,0,0,543,30,0,160,202,156,364,217,541,310
2022-10-30 12:20,576,0,306,0,0,0,542,21,0,160,200,156,365,220,540,310
2022-10-30 12:25,573,0,305,0,0,0,533,17,145,160,199,157,364,218,538,310
2022-10-30 12:30,565,0,309,0,0,0,530,11,0,160,201,157,365,219,533,310
2022-10-30 12:35,562,0,309,0,0,0,528,4,0,160,201,161,365,219,530,311
2022-10-30 12:40,560,0,314,0,0,0,521,2,0,160,203,159,362,219,530,311
2022-10-30 12:45,558,0,313,0,0,0,516,5,136,160,203,156,363,219,529,311
2022-10-30 12:50,560,0,315,0,0,0,512,3,0,160,205,153,363,220,530,311
2022-10-30 12:55,557,0,313,0,0,0,509,5,0,160,207,156,362,220,531,311
2022-10-30 13:00,558,0,312,0,0,0,496,3,135,160,211,155,363,218,532,311
2022-10-30 13:05,557,0,311,0,0,0,494,5,0,160,211,158,365,218,532,311
2022-10-30 13:10,558,0,308,0,0,0,489,1,0,160,209,160,366,219,531,311
2022-10-30 13:15,561,0,308,0,0,0,490,2,134,160,208,162,367,222,529,311
2022-10-30 13:20,560,0,307,0,0,0,481,2,0,160,210,166,367,220,529,311
2022-10-30 13:25,561,0,308,0,0,0,476,5,0,160,210,164,364,221,530,311
2022-10-30 13:30,557,0,306,0,0,0,473,4,0,160,209,166,367,220,532,311
2022-10-30 13:35,555,0,306,0,0,0,469,0,0,160,209,165,369,218,534,311
2022-10-30 13:40,553,0,306,0,0,0,466,0,0,160,207,162,368,216,532,311
2022-10-30 13:45,553,0,306,0,0,0,470,0,138,160,208,162,367,215,529,311
2022-10-30 13:50,553,0,303,0,0,0,460,2,0,160,210,163,365,214,530,311
2022-10-30 13:55,548,0,303,0,0,0,453,0,0,160,208,165,367,212,531,310
2022-10-30 14:00,550,0,300,0,0,0,446,1,0,160,209,167,368,210,530,311
2022-10-30 14:05,552,0,301,0,0,0,446,2,139,160,208,167,367,208,527,311
2022-10-30 14:10,554,0,304,0,0,0,444,12,0,160,208,168,365,206,529,311
2022-10-30 14:15,552,0,303,0,0,0,435,10,138,160,209,167,363,206,529,311
2022-10-30 14:20,553,0,304,0,0,0,428,7,0,160,208,168,362,207,531,308
2022-10-30 14:25,554,0,305,0,0,0,420,2,0,160,210,172,363,208,531,308
2022-10-30 14:30,559,0,306,0,0,0,423,3,0,160,210,171,362,211,528,308
2022-10-30 14:35,557,0,307,0,0,0,417,6,139,160,211,171,363,212,528,307
2022-10-30 14:40,552,0,305,0,0,0,410,7,136,160,209,171,360,213,526,306
2022-10-30 14:45,550,0,303,0,0,0,401,4,0,160,207,169,359,213,526,304
2022-10-30 14:50,551,0,303,0,0,0,390,4,0,160,208,168,358,208,523,305
2022-10-30 14:55,551,0,300,0,0,0,383,0,0,160,210,168,357,205,521,306
