"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(201)","(350)"
"2025-07-13 00:00","ges",647,142,330,"ges","ges","ges",677,"ges",163,176,194,166,281,199,457,178,196,286
"2025-07-13 00:15","ges",646,144,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,474,180,196,286
"2025-07-13 00:30","ges",646,146,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,479,180,196,286
"2025-07-13 00:45","ges",646,148,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,481,179,196,286
"2025-07-13 01:00","ges",646,148,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,494,182,196,286
"2025-07-13 01:15","ges",646,152,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,497,185,196,286
"2025-07-13 01:30","ges",646,156,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,512,186,196,286
"2025-07-13 01:45","ges",646,158,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,537,186,196,286
"2025-07-13 02:00","ges",646,159,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,542,188,196,286
"2025-07-13 02:15","ges",646,160,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,544,188,196,286
"2025-07-13 02:30","ges",646,162,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,544,187,196,286
"2025-07-13 02:45","ges",646,163,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,548,188,196,286
"2025-07-13 03:00","ges",646,166,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,549,193,196,286
"2025-07-13 03:15","ges",646,168,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,550,193,196,286
"2025-07-13 03:30","ges",646,169,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,551,194,196,286
"2025-07-13 03:45","ges",646,170,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,554,196,196,286
"2025-07-13 04:00","ges",646,171,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,555,199,196,286
"2025-07-13 04:15","ges",646,173,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,556,199,196,286
"2025-07-13 04:30","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,556,199,196,286
"2025-07-13 04:45","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,557,200,196,286
"2025-07-13 05:00","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,557,200,196,286
"2025-07-13 05:15","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,557,200,196,286
"2025-07-13 05:30","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 05:45","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:00","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:05","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:10","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:15","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:20","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:25","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:30","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:35","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,201,196,286
"2025-07-13 06:40","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,202,196,286
"2025-07-13 06:45","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,202,196,286
"2025-07-13 06:50","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,202,196,286
"2025-07-13 06:55","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,202,196,286
"2025-07-13 07:00","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:05","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:10","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:15","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:20","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:25","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:30","ges",646,177,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:35","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:40","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:45","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:50","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 07:55","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 08:00","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 08:05","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 08:10","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 08:15","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,558,203,196,286
"2025-07-13 08:20","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:25","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:30","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:35","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:40","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:45","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:50","ges",646,175,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 08:55","ges",646,176,329,"ges","ges","ges",676,"ges",163,176,195,166,281,199,559,203,196,286
"2025-07-13 09:00","ges",645,176,349,"ges","ges","ges",673,"ges",163,176,203,155,292,195,558,203,204,296
"2025-07-13 09:05","ges",646,175,349,"ges","ges","ges",672,"ges",163,176,204,155,291,195,557,203,202,296
"2025-07-13 09:10","ges",646,174,349,"ges","ges","ges",673,"ges",163,176,205,157,290,199,557,203,200,296
"2025-07-13 09:15","ges",646,173,348,"ges","ges","ges",673,"ges",163,176,206,157,292,199,557,203,202,296
"2025-07-13 09:20","ges",646,173,347,"ges","ges","ges",674,"ges",163,176,205,159,294,199,556,203,202,296
"2025-07-13 09:25","ges",647,172,345,"ges","ges","ges",672,"ges",163,176,205,160,293,200,555,203,202,296
"2025-07-13 09:30","ges",645,172,345,"ges","ges","ges",671,"ges",163,176,205,160,292,201,555,203,200,296
"2025-07-13 09:35","ges",645,170,345,"ges","ges","ges",671,"ges",163,176,204,158,290,203,555,203,202,296
"2025-07-13 09:40","ges",642,172,344,"ges","ges","ges",670,"ges",163,176,204,158,293,203,556,204,200,296
"2025-07-13 09:45","ges",642,174,343,"ges","ges","ges",670,"ges",163,176,203,157,293,205,556,204,200,295
"2025-07-13 09:50","ges",640,171,340,"ges","ges","ges",667,"ges",163,176,201,156,294,208,556,204,200,296
"2025-07-13 09:55","ges",638,170,337,"ges","ges","ges",665,"ges",163,176,200,156,294,211,557,204,200,296
"2025-07-13 10:00","ges",636,168,335,"ges","ges","ges",663,"ges",163,176,201,152,297,210,557,204,200,296
"2025-07-13 10:05","ges",635,167,333,"ges","ges","ges",658,"ges",163,176,199,151,298,210,556,204,200,296
"2025-07-13 10:10","ges",635,162,332,"ges","ges","ges",652,"ges",162,176,200,152,300,212,556,204,202,296
"2025-07-13 10:15","ges",630,161,331,"ges","ges","ges",652,"ges",162,176,199,153,307,213,555,204,202,296
"2025-07-13 10:20","ges",625,160,331,"ges","ges","ges",650,"ges",162,176,198,154,311,215,555,204,200,296
"2025-07-13 10:25","ges",626,158,330,"ges","ges","ges",648,"ges",161,176,199,154,314,215,555,205,200,295
