"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-06-30 00:00","ges",656,"ges",334,"kei","kei","ges",688,"ges",164,170,257,103,386,231,500,360,"ges","ges",212
"2026-06-30 00:15","ges",656,"ges",335,"kei","kei","ges",688,"ges",164,170,257,103,386,231,500,360,"ges","ges",212
"2026-06-30 00:30","ges",657,"ges",335,"kei","kei","ges",689,"ges",164,170,258,104,387,231,500,361,"ges","ges",212
"2026-06-30 00:45","ges",656,"ges",338,"kei","kei","ges",689,"ges",164,170,258,104,387,231,500,361,"ges","ges",212
"2026-06-30 01:00","ges",656,"ges",338,"kei","kei","ges",688,"ges",164,170,258,103,387,231,500,362,"ges","ges",212
"2026-06-30 01:15","ges",656,"ges",337,"kei","kei","ges",688,"ges",164,170,258,104,387,231,500,362,"ges","ges",212
"2026-06-30 01:30","ges",656,"ges",337,"kei","kei","ges",688,"ges",164,170,258,104,387,231,500,362,"ges","ges",212
"2026-06-30 01:45","ges",656,"ges",348,"kei","kei","ges",688,"ges",164,170,258,105,387,232,500,372,"ges","ges",212
"2026-06-30 02:00","ges",656,"ges",352,"kei","kei","ges",688,"ges",164,170,259,104,387,231,500,372,"ges","ges",212
"2026-06-30 02:15","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,104,387,231,500,372,"ges","ges",212
"2026-06-30 02:30","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,104,387,231,500,372,"ges","ges",212
"2026-06-30 02:45","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,104,388,230,500,372,"ges","ges",212
"2026-06-30 03:00","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,230,500,372,"ges","ges",212
"2026-06-30 03:15","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,231,500,372,"ges","ges",212
"2026-06-30 03:30","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,231,500,372,"ges","ges",212
"2026-06-30 03:45","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,232,500,372,"ges","ges",212
"2026-06-30 04:00","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,232,500,372,"ges","ges",212
"2026-06-30 04:15","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,232,500,372,"ges","ges",212
"2026-06-30 04:30","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,232,500,372,"ges","ges",212
"2026-06-30 04:45","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,232,500,372,"ges","ges",212
"2026-06-30 05:00","ges",656,"ges",357,"kei","kei","ges",688,"ges",164,170,259,103,388,232,500,372,"ges","ges",212
"2026-06-30 05:15","ges",655,"ges",357,"kei","kei","ges",687,"ges",164,170,259,102,388,232,500,372,"ges","ges",212
"2026-06-30 05:30","ges",655,"ges",357,"kei","kei","ges",687,"ges",164,170,259,102,388,231,500,372,"ges","ges",212
"2026-06-30 05:45","ges",654,"ges",355,"kei","kei","ges",688,"ges",164,170,259,101,386,232,500,372,"ges","ges",212
"2026-06-30 06:00","ges",652,"ges",355,"kei","kei","ges",687,"ges",164,170,259,100,385,231,500,372,101,292,212
"2026-06-30 06:05","ges",652,"ges",354,"kei","kei","ges",687,"ges",164,170,259,99,385,228,500,372,101,290,212
"2026-06-30 06:10","ges",653,"ges",355,"kei","kei","ges",687,"ges",164,170,259,99,384,228,500,372,101,290,212
"2026-06-30 06:15","ges",653,"ges",356,"kei","kei","ges",687,"ges",164,170,259,98,384,228,500,372,101,290,212
"2026-06-30 06:20","ges",652,"ges",356,"kei","kei","ges",687,"ges",164,170,259,93,382,228,500,368,101,291,212
"2026-06-30 06:25","ges",652,"ges",356,"kei","kei","ges",686,"ges",164,170,259,92,382,228,500,365,100,291,212
"2026-06-30 06:30","ges",651,"ges",356,"kei","kei","ges",683,"ges",164,170,259,90,382,226,500,360,100,291,212
"2026-06-30 06:35","ges",649,"ges",355,"kei","kei","ges",681,"ges",164,170,258,89,379,224,500,354,100,291,212
"2026-06-30 06:40","ges",647,"ges",353,"kei","kei","ges",681,"ges",164,170,258,88,379,219,500,352,98,291,212
"2026-06-30 06:45","ges",647,"ges",353,"kei","kei","ges",680,"ges",164,170,258,88,379,218,500,349,98,292,212
"2026-06-30 06:50","ges",646,186,354,"kei","kei","ges",676,"ges",164,170,258,87,378,218,500,342,98,292,212
"2026-06-30 06:55","ges",645,186,353,"kei","kei","ges",673,"ges",164,170,258,87,377,218,500,337,98,292,212
"2026-06-30 07:00","ges",642,184,352,"kei","kei","ges",672,210,164,170,257,86,373,218,500,336,98,292,212
"2026-06-30 07:05","ges",639,184,350,"kei","kei","ges",669,207,164,170,257,85,370,218,500,332,97,292,212
