"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(287)","(460)","(320)","(590)","(372)","(203)","(350)"
"2025-07-29 00:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,162,373,220,576,208,200,307
"2025-07-29 00:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 00:30","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 00:45","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 01:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 01:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 01:30","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 01:45","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,576,208,200,307
"2025-07-29 02:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 02:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 02:30","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 02:45","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 03:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 03:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 03:30","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 03:45","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 04:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 04:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 04:30","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 04:45","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 05:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 05:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,173,237,164,373,220,577,208,200,307
"2025-07-29 05:30","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,170,237,164,373,220,577,207,200,307
"2025-07-29 05:45","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,169,237,164,373,220,577,207,200,307
"2025-07-29 06:00","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,169,237,164,373,220,577,200,200,307
"2025-07-29 06:05","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,169,237,164,373,220,577,199,200,307
"2025-07-29 06:10","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,169,237,164,373,220,576,199,200,307
"2025-07-29 06:15","ges",664,"ges",358,"ges","ges","ges",682,"ges",163,169,237,164,373,220,576,196,200,307
