Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-02-02 00:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 00:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 00:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 00:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 01:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 01:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 01:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 01:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 02:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 02:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 02:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 02:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 03:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 03:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 03:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 03:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 04:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 04:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 04:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 04:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 05:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 05:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 05:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 05:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:05,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:10,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:15,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:20,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:25,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:30,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:35,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:40,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:45,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:50,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 06:55,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 07:00,0,643,0,355,0,0,0,690,0,150,159,263,186,358,219,570,325
2023-02-02 07:05,0,643,177,337,55,300,379,671,262,0,159,263,168,361,217,570,286
2023-02-02 07:10,0,640,177,338,55,300,379,665,262,0,159,262,170,360,220,570,279
2023-02-02 07:15,0,640,175,334,55,300,379,657,261,0,159,263,172,357,220,569,272
2023-02-02 07:20,0,639,175,331,55,300,379,651,261,0,158,262,171,356,216,567,273
2023-02-02 07:25,0,637,175,331,55,300,378,647,261,0,157,263,167,355,216,566,269
2023-02-02 07:30,0,634,176,331,55,301,378,645,260,0,157,263,167,354,216,565,265
2023-02-02 07:35,0,629,175,330,55,301,377,633,260,0,155,264,164,353,211,562,260
2023-02-02 07:40,0,629,173,331,55,302,375,632,258,0,155,263,166,353,212,559,262
2023-02-02 07:45,0,629,172,330,55,302,374,630,258,0,155,263,166,350,213,559,260
2023-02-02 07:50,0,625,167,324,55,302,371,623,258,150,154,260,164,345,215,556,254
2023-02-02 07:55,0,619,163,321,55,303,370,615,255,150,151,260,164,338,210,555,252
2023-02-02 08:00,0,617,162,319,57,303,370,608,252,150,155,259,162,338,209,546,249
2023-02-02 08:05,0,610,155,311,57,304,369,590,251,150,153,251,159,331,204,538,247
2023-02-02 08:10,0,607,153,311,57,304,369,586,251,150,153,249,155,330,203,535,247
2023-02-02 08:15,0,601,153,307,53,305,363,577,247,150,151,248,157,327,197,531,247
2023-02-02 08:20,0,594,150,304,53,305,359,569,244,150,150,244,159,324,198,530,244
2023-02-02 08:25,0,591,146,297,53,305,357,563,244,143,148,245,157,319,196,521,237
2023-02-02 08:30,0,582,143,288,52,305,354,556,242,141,145,245,153,322,192,515,232
2023-02-02 08:35,0,581,140,286,52,305,351,545,240,137,144,237,148,322,193,512,231
2023-02-02 08:40,0,577,134,284,52,305,341,537,239,133,142,237,146,323,193,511,228
