Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2021-04-21 00:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 00:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 00:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 00:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 01:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 01:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 01:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 01:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 02:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 02:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 02:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 02:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 03:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 03:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 03:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 03:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 04:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 04:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 04:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 04:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 05:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 05:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 05:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 05:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:05,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:10,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:15,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:20,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:25,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:30,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:35,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:40,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:45,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:50,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 06:55,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 07:00,679,0,357,0,0,0,702,0,150,161,292,236,433,268,481,181
2021-04-21 07:05,664,184,336,0,0,0,655,0,0,160,290,205,405,244,471,145
2021-04-21 07:10,664,184,336,0,0,0,656,0,0,160,290,202,403,243,471,145
2021-04-21 07:15,660,183,331,0,0,0,645,0,0,160,289,201,401,241,471,144
2021-04-21 07:20,659,182,329,0,0,0,638,0,0,159,288,200,400,241,470,141
2021-04-21 07:25,653,181,323,0,0,0,632,0,0,157,288,199,394,240,468,141
2021-04-21 07:30,649,181,321,0,0,0,629,0,0,156,287,198,391,240,465,138
2021-04-21 07:35,646,179,319,0,0,0,621,0,0,155,286,199,389,237,460,138
2021-04-21 07:40,641,176,317,0,0,391,614,0,0,155,283,196,387,235,458,133
2021-04-21 07:45,636,174,315,0,0,389,615,0,150,155,281,195,384,235,457,132
2021-04-21 07:50,625,166,307,0,0,387,605,0,150,153,276,192,377,233,455,126
2021-04-21 07:55,621,164,306,0,0,387,605,0,150,152,273,191,373,228,453,128
2021-04-21 08:00,617,163,301,0,0,386,598,0,150,150,270,192,369,225,451,127
2021-04-21 08:05,612,156,301,0,0,386,589,222,150,149,269,187,360,226,447,125
2021-04-21 08:10,604,151,297,0,0,386,586,221,150,148,268,186,357,223,445,124
2021-04-21 08:15,600,149,296,0,0,384,577,220,150,147,270,183,353,223,442,126
2021-04-21 08:20,595,145,293,0,450,381,574,218,150,146,267,180,344,217,442,123
2021-04-21 08:25,590,142,289,0,450,377,571,218,150,145,0,176,340,216,442,122
2021-04-21 08:30,585,139,286,0,450,369,565,217,150,144,0,171,339,211,439,120
2021-04-21 08:35,576,131,281,0,450,362,561,217,150,143,0,171,337,211,438,118
2021-04-21 08:40,572,127,273,0,450,348,551,213,150,143,0,172,329,208,437,117
2021-04-21 08:45,570,126,266,0,450,341,551,210,149,139,0,170,326,205,437,117
2021-04-21 08:50,560,121,259,0,450,334,541,209,146,137,0,163,320,203,436,118
2021-04-21 08:55,558,121,257,0,450,329,531,206,146,137,0,161,315,201,436,118
2021-04-21 09:00,547,123,254,0,450,320,519,207,141,138,243,159,310,194,437,111
2021-04-21 09:05,543,120,248,0,450,313,508,203,135,136,240,156,303,192,440,109
2021-04-21 09:10,541,122,248,0,450,311,505,202,132,136,237,154,301,187,440,108
2021-04-21 09:15,537,122,244,0,300,302,494,202,132,135,234,158,299,185,440,108
2021-04-21 09:20,532,120,237,0,301,296,479,202,124,134,234,160,294,185,439,110
2021-04-21 09:25,529,114,232,0,303,290,474,202,123,133,227,159,291,185,438,111
2021-04-21 09:30,526,109,231,0,303,287,471,202,117,131,226,158,286,181,437,112
2021-04-21 09:35,517,105,227,0,305,281,462,199,110,129,222,156,282,178,435,114
2021-04-21 09:40,511,103,224,0,305,276,450,198,112,126,218,154,280,177,436,113
2021-04-21 09:45,505,99,211,0,306,268,447,192,112,125,215,153,275,177,438,112
2021-04-21 09:50,495,93,208,0,306,265,438,191,105,122,209,153,273,178,439,111
2021-04-21 09:55,493,86,200,0,308,257,436,188,94,119,209,148,268,172,438,111
2021-04-21 10:00,487,82,195,0,310,254,431,189,90,119,207,146,261,169,437,112
2021-04-21 10:05,482,77,191,0,312,247,423,189,79,114,204,144,256,167,436,112
2021-04-21 10:10,470,75,194,0,313,240,419,185,77,112,208,143,257,167,436,110
2021-04-21 10:15,469,77,191,0,315,236,418,185,70,112,208,140,258,162,436,112
2021-04-21 10:20,473,72,191,0,315,232,417,182,70,110,207,142,262,161,435,114
2021-04-21 10:25,476,74,191,0,315,228,413,180,70,107,207,140,264,159,434,113
2021-04-21 10:30,480,72,188,0,317,223,415,179,64,107,204,143,256,160,434,113
2021-04-21 10:35,479,71,183,0,317,213,401,177,65,104,204,141,254,161,432,113
2021-04-21 10:40,478,66,179,0,318,208,393,174,64,102,204,142,253,159,429,114
2021-04-21 10:45,481,64,174,0,320,203,389,172,69,103,198,141,252,162,428,114
2021-04-21 10:50,486,52,173,0,322,198,387,171,66,106,197,141,254,163,429,115
2021-04-21 10:55,483,52,167,0,323,193,387,170,67,103,193,140,247,159,428,116
2021-04-21 11:00,480,40,165,0,324,190,382,167,67,101,193,142,249,159,429,117
2021-04-21 11:05,475,40,160,0,325,183,380,168,67,100,194,140,246,159,428,112
2021-04-21 11:10,477,42,161,0,326,180,373,167,63,98,198,142,245,158,427,113
2021-04-21 11:15,473,41,164,0,327,177,370,167,63,98,200,141,244,161,423,114
2021-04-21 11:20,480,41,164,0,327,165,373,164,57,96,193,141,244,164,422,112
2021-04-21 11:25,478,43,168,0,327,162,367,164,50,95,195,142,245,161,422,111
2021-04-21 11:30,478,41,173,0,330,154,372,161,50,96,191,138,245,163,422,112
2021-04-21 11:35,481,37,175,0,332,150,368,163,46,99,194,142,245,165,422,111
2021-04-21 11:40,485,39,174,0,334,145,374,160,44,101,196,142,246,169,418,110
2021-04-21 11:45,485,37,178,0,337,140,373,161,48,101,195,143,244,173,420,108
2021-04-21 11:50,486,39,172,0,337,137,372,160,48,101,193,145,244,172,420,108
2021-04-21 11:55,489,44,171,0,340,132,371,160,42,99,189,145,247,174,421,109
2021-04-21 12:00,497,47,179,0,346,129,376,162,39,96,189,144,252,176,424,108
2021-04-21 12:05,496,50,182,0,347,124,370,165,36,98,0,145,253,175,424,107
2021-04-21 12:10,502,50,179,0,348,122,380,168,40,100,0,144,253,176,427,107
2021-04-21 12:15,500,52,181,0,351,121,384,167,41,97,0,143,253,178,429,105
2021-04-21 12:20,498,57,189,0,354,112,385,170,45,99,0,146,258,179,429,106
2021-04-21 12:25,499,60,191,0,356,107,384,172,43,101,0,146,260,183,429,108
2021-04-21 12:30,501,65,198,0,357,107,387,173,47,100,0,148,255,182,432,106
2021-04-21 12:35,502,68,200,0,359,104,387,174,48,101,0,150,255,181,432,107
2021-04-21 12:40,503,71,198,0,361,103,388,177,50,103,0,153,261,182,435,109
2021-04-21 12:45,506,75,203,0,364,101,391,178,48,105,200,154,266,180,436,110
2021-04-21 12:50,505,77,207,0,365,99,393,179,52,109,204,151,268,179,438,111
2021-04-21 12:55,510,74,207,0,366,94,392,178,54,108,202,155,270,183,437,110
2021-04-21 13:00,507,75,210,0,366,151,391,181,54,110,204,151,271,187,439,108
2021-04-21 13:05,509,80,210,0,368,150,397,182,58,110,207,150,270,186,440,107
2021-04-21 13:10,512,83,215,0,369,149,399,182,61,111,204,154,274,190,440,113
2021-04-21 13:15,517,85,218,0,370,147,399,186,68,110,208,158,280,192,441,116
2021-04-21 13:20,514,85,222,0,371,145,395,188,74,111,204,161,283,191,440,117
2021-04-21 13:25,520,91,218,0,371,143,396,189,75,112,206,160,282,193,439,119
2021-04-21 13:30,523,91,223,0,372,139,401,188,75,114,205,160,284,192,437,121
2021-04-21 13:35,526,91,225,0,379,137,403,187,76,115,210,158,284,192,436,124
2021-04-21 13:40,526,89,224,0,380,134,409,191,71,116,215,159,282,193,436,124
2021-04-21 13:45,527,91,222,0,381,132,412,192,72,116,213,158,280,193,436,124
2021-04-21 13:50,529,89,218,0,383,128,412,195,73,115,213,160,279,189,433,124
2021-04-21 13:55,530,88,215,0,386,124,417,196,77,115,216,161,281,186,434,126
2021-04-21 14:00,529,88,213,0,390,123,420,197,80,113,217,161,284,187,436,126
2021-04-21 14:05,532,89,216,0,391,119,425,200,87,114,221,162,282,186,437,126
2021-04-21 14:10,536,130,220,0,392,117,427,201,91,114,220,163,286,192,437,127
2021-04-21 14:15,536,131,218,0,396,111,434,202,90,114,221,163,285,191,436,129
2021-04-21 14:20,538,128,224,0,402,110,441,203,90,116,220,167,291,193,438,131
2021-04-21 14:25,538,130,227,0,404,109,446,207,91,116,217,164,291,193,437,129
