Datum und Uhrzeit,,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2022-12-05 07:15,0,655,180,347,50,131,430,640,238,0,153,256,121,402,248,581,277
2022-12-05 07:20,0,653,180,346,50,131,430,636,237,0,153,257,119,401,246,581,270
2022-12-05 07:25,0,652,180,345,50,131,430,636,237,0,153,257,120,395,243,581,270
2022-12-05 07:30,0,647,179,344,50,131,430,631,237,0,153,257,120,392,243,577,267
2022-12-05 07:35,0,645,175,343,50,131,430,623,237,0,152,255,122,387,241,576,265
2022-12-05 07:40,0,645,173,341,50,131,430,618,237,0,151,255,121,380,239,575,264
2022-12-05 07:45,0,638,170,337,50,132,428,611,237,0,155,252,122,377,239,571,258
2022-12-05 07:50,0,635,168,335,50,132,428,604,235,0,154,250,122,370,236,569,258
2022-12-05 07:55,0,630,167,331,49,132,428,601,231,150,150,250,123,367,233,566,256
2022-12-05 08:00,0,625,167,330,48,132,427,596,230,150,150,248,119,363,231,562,255
2022-12-05 08:05,0,613,165,323,47,133,426,589,227,150,147,245,124,363,230,559,254
2022-12-05 08:10,0,611,163,323,47,133,426,587,226,150,147,242,125,363,230,558,251
2022-12-05 08:15,0,605,161,319,47,133,426,583,225,150,144,239,125,363,226,556,247
2022-12-05 08:20,0,603,162,312,47,134,420,581,225,150,143,234,127,357,223,552,244
2022-12-05 08:25,0,600,156,310,46,134,419,575,224,150,141,229,127,353,223,547,243
2022-12-05 08:30,0,588,154,305,45,134,414,571,223,150,139,225,127,346,217,543,239
2022-12-05 08:35,0,587,155,304,45,134,409,558,222,148,138,221,123,343,214,540,236
2022-12-05 08:40,0,586,151,299,45,134,405,551,222,144,137,218,120,340,215,536,235
2022-12-05 08:45,0,578,147,293,44,134,400,541,219,138,137,219,117,334,216,532,231
2022-12-05 08:50,0,572,140,286,42,134,395,531,218,133,134,218,114,332,213,530,229
2022-12-05 08:55,0,568,137,276,42,134,390,522,220,127,134,215,111,325,214,524,225
2022-12-05 09:00,0,560,131,271,42,134,379,512,218,117,133,210,103,322,213,519,225
2022-12-05 09:05,0,557,128,259,42,135,376,506,217,114,132,208,100,316,214,518,221
2022-12-05 09:10,0,552,125,255,42,135,371,487,217,108,129,204,95,308,210,516,221
2022-12-05 09:15,0,542,117,246,43,135,363,474,212,105,127,195,95,299,205,515,220
2022-12-05 09:20,0,538,117,237,44,135,357,468,213,96,118,190,96,297,205,513,223
2022-12-05 09:25,0,528,101,234,44,136,351,452,212,90,109,185,94,287,205,514,223
2022-12-05 09:30,0,520,99,227,44,136,347,448,210,79,104,179,91,281,205,513,224
2022-12-05 09:35,0,513,90,213,44,137,339,434,206,71,90,172,88,275,203,513,224
2022-12-05 09:40,0,508,81,208,44,137,334,425,204,68,87,167,85,276,198,513,223
2022-12-05 09:45,0,506,75,199,45,137,332,416,202,60,76,161,87,273,192,513,223
2022-12-05 09:50,0,495,66,195,45,137,326,401,199,49,72,154,88,262,191,511,226
2022-12-05 09:55,0,489,64,179,41,138,319,390,194,40,70,151,88,258,193,509,223
2022-12-05 10:00,0,475,53,167,42,143,307,372,190,32,60,139,81,248,188,507,229
2022-12-05 10:05,0,470,38,156,42,146,296,361,182,19,60,126,81,245,188,510,229
2022-12-05 10:10,0,463,38,153,42,146,289,348,181,9,49,118,76,240,185,510,229
2022-12-05 10:15,0,457,25,134,40,139,283,328,175,5,37,109,78,235,186,510,229
2022-12-05 10:20,0,449,0,122,38,139,279,312,174,0,33,100,79,230,180,511,231
2022-12-05 10:25,0,437,2,112,38,139,270,305,171,0,31,93,80,226,179,511,227
2022-12-05 10:30,0,428,3,103,37,139,263,297,170,0,30,87,80,223,178,512,228
2022-12-05 10:35,0,425,0,92,38,139,259,291,167,0,31,80,78,226,177,511,229
2022-12-05 10:40,0,414,0,81,37,140,255,284,164,0,31,75,78,225,175,511,227
2022-12-05 10:45,0,407,0,63,34,140,248,265,162,0,30,59,82,225,174,508,227
2022-12-05 10:50,0,399,0,54,33,140,242,257,161,0,27,57,78,219,177,509,227
2022-12-05 10:55,0,394,0,43,32,140,236,245,162,0,24,48,77,217,173,510,225
2022-12-05 11:00,0,388,0,36,32,141,230,229,159,0,20,51,78,207,169,509,223
2022-12-05 11:05,0,380,0,26,31,142,221,220,161,0,14,39,79,197,168,508,222
2022-12-05 11:10,0,382,0,15,31,143,216,214,159,0,14,36,77,195,169,508,222
2022-12-05 11:15,0,376,0,0,30,143,210,207,155,0,11,27,76,189,166,509,223
2022-12-05 11:20,0,372,1,0,28,144,198,197,156,0,8,20,74,181,164,510,224
2022-12-05 11:25,0,365,0,0,27,145,195,198,155,0,2,23,77,177,164,509,225
2022-12-05 11:30,0,362,0,0,27,146,189,197,156,0,0,17,75,180,165,510,224
2022-12-05 11:35,0,356,0,0,27,148,181,198,157,0,1,10,75,169,163,510,226
2022-12-05 11:40,0,344,0,0,28,80,177,199,157,0,0,3,77,164,163,510,226
2022-12-05 11:45,0,334,0,0,28,82,173,188,159,0,0,0,79,162,165,509,227
2022-12-05 11:50,0,330,0,0,29,82,158,175,162,0,0,1,79,156,162,511,228
2022-12-05 11:55,0,325,1,0,28,83,148,172,163,0,0,5,78,145,158,509,226
2022-12-05 12:00,0,323,0,0,26,83,139,152,159,0,0,5,77,139,158,507,225
2022-12-05 12:05,0,321,0,0,25,87,132,141,161,0,0,5,78,138,157,508,222
2022-12-05 12:10,0,315,0,1,30,0,121,135,161,0,0,6,77,138,159,509,220
2022-12-05 12:15,0,314,0,0,29,0,115,135,161,0,0,4,79,140,160,509,221
2022-12-05 12:20,0,312,0,0,29,0,146,123,159,0,0,6,81,139,160,507,220
2022-12-05 12:25,0,306,0,1,29,0,144,123,161,0,0,7,78,149,161,506,221
2022-12-05 12:30,0,309,0,4,28,0,138,121,162,0,0,8,83,155,162,505,222
2022-12-05 12:35,0,313,0,3,28,0,136,118,160,0,0,12,80,157,164,505,223
2022-12-05 12:40,0,311,0,0,26,0,131,117,159,0,0,14,76,159,163,509,222
2022-12-05 12:45,0,313,0,0,30,0,126,124,156,0,0,24,74,162,164,510,222
2022-12-05 12:50,0,314,0,2,31,0,125,127,155,0,1,21,69,161,164,508,223
2022-12-05 12:55,0,314,0,0,31,78,124,123,159,0,4,26,70,162,166,508,221
2022-12-05 13:00,0,310,0,0,28,0,123,122,161,0,6,21,71,161,164,509,224
2022-12-05 13:05,0,310,0,4,30,85,119,122,164,0,14,13,67,155,166,510,224
2022-12-05 13:10,0,312,9,5,30,0,118,124,164,0,13,11,68,158,166,511,224
2022-12-05 13:15,0,310,10,9,27,89,155,114,164,0,9,10,78,163,165,512,227
2022-12-05 13:20,0,315,15,0,26,89,150,106,168,0,9,14,75,171,163,510,228
2022-12-05 13:25,0,316,20,0,23,90,146,103,166,0,6,14,77,173,164,510,231
2022-12-05 13:30,0,327,27,6,23,92,141,102,169,0,7,22,75,176,167,514,234
2022-12-05 13:35,0,332,30,10,23,94,137,107,168,1,7,22,72,179,165,514,234
2022-12-05 13:40,0,334,27,17,23,95,136,110,165,0,10,21,69,179,166,517,237
2022-12-05 13:45,0,337,24,18,22,62,130,105,165,0,8,23,66,174,172,515,238
2022-12-05 13:50,0,342,24,16,25,66,124,105,164,1,7,27,64,174,173,518,238
2022-12-05 13:55,0,346,26,11,27,67,121,106,164,0,3,30,62,173,175,518,240
2022-12-05 14:00,0,348,25,13,28,74,112,113,163,0,2,27,66,171,174,519,241
2022-12-05 14:05,0,349,26,8,31,76,111,112,162,2,10,26,65,172,173,520,242
2022-12-05 14:10,0,352,22,10,32,81,109,114,160,4,11,28,63,168,171,520,245
2022-12-05 14:15,0,355,23,20,30,83,102,113,159,4,11,28,69,167,168,521,242
2022-12-05 14:20,0,363,26,26,30,83,102,116,159,7,12,31,72,173,169,521,244
2022-12-05 14:25,0,362,24,26,30,85,101,113,156,11,14,29,75,176,165,520,243
2022-12-05 14:30,0,369,21,30,30,91,99,111,153,10,13,32,76,182,166,520,242
2022-12-05 14:35,0,368,23,32,32,97,96,118,154,9,18,28,76,185,164,518,243
2022-12-05 14:40,0,377,20,31,32,98,96,119,157,16,24,25,76,185,163,518,246
2022-12-05 14:45,0,371,18,28,33,100,93,117,158,13,23,30,81,190,162,518,250
2022-12-05 14:50,0,367,15,29,34,104,90,126,157,13,21,31,78,186,162,518,253
2022-12-05 14:55,0,367,15,31,33,106,88,129,155,0,23,33,74,189,163,519,252
2022-12-05 15:00,0,364,12,34,34,108,87,139,155,4,25,26,68,192,165,520,252
2022-12-05 15:05,0,360,4,35,37,111,82,141,154,2,28,29,68,185,167,521,245
2022-12-05 15:10,0,364,0,39,37,111,80,142,156,2,26,30,74,181,170,523,244
2022-12-05 15:15,0,374,1,36,37,111,79,150,157,0,29,36,74,183,171,521,247
2022-12-05 15:20,0,370,0,34,37,111,77,157,158,0,32,38,75,187,172,521,247
2022-12-05 15:25,0,369,5,36,36,113,72,156,156,0,35,38,76,199,168,520,248
2022-12-05 15:30,0,370,6,41,37,113,69,156,155,0,37,35,78,195,172,522,249
2022-12-05 15:35,0,377,11,47,37,118,67,155,156,0,33,36,76,188,176,521,252
2022-12-05 15:40,0,382,8,46,38,121,67,163,159,0,33,41,76,189,178,521,255
2022-12-05 15:45,0,383,5,40,38,121,66,172,155,0,36,37,76,192,177,518,259
2022-12-05 15:50,0,384,6,45,38,126,62,171,153,0,40,36,75,192,175,519,260
2022-12-05 15:55,0,380,5,47,39,126,62,169,154,0,44,40,74,192,175,519,259
2022-12-05 16:00,0,380,5,47,39,126,62,169,154,0,44,40,74,192,175,519,259
2022-12-05 16:05,0,380,5,47,39,126,62,169,154,0,44,40,74,192,175,519,259
2022-12-05 16:10,0,380,5,47,39,126,62,169,154,0,44,40,74,192,175,519,259
2022-12-05 16:15,0,393,19,41,40,138,43,201,162,0,58,44,69,212,170,521,274
2022-12-05 16:20,0,394,20,43,39,141,41,214,161,0,61,42,73,211,168,523,283
2022-12-05 16:25,0,397,21,42,39,144,38,213,163,0,65,46,75,213,165,523,284
2022-12-05 16:30,0,402,22,42,40,145,36,218,166,0,66,49,73,217,169,523,286
2022-12-05 16:35,0,412,27,40,40,146,35,222,166,1,66,51,76,217,172,522,287
2022-12-05 16:40,0,410,25,39,42,150,31,217,165,0,67,56,82,213,171,520,288
2022-12-05 16:45,0,411,32,37,42,150,150,213,164,0,70,54,78,214,170,518,291
2022-12-05 16:50,0,411,33,43,43,154,150,220,165,0,71,58,75,216,172,519,291
2022-12-05 16:55,0,420,37,35,42,155,147,225,165,2,71,62,73,221,175,522,292
2022-12-05 17:00,0,425,41,31,42,156,145,238,170,2,75,65,71,228,176,525,292
2022-12-05 17:05,0,430,39,31,43,158,141,241,170,2,76,71,71,234,179,524,293
2022-12-05 17:10,0,427,41,38,45,161,137,253,174,2,84,75,71,235,183,529,294
2022-12-05 17:15,0,426,48,33,45,165,135,260,176,3,83,75,69,240,185,532,295
2022-12-05 17:20,0,436,50,32,44,166,133,260,176,2,83,78,74,243,185,527,298
2022-12-05 17:25,0,442,54,35,44,169,132,260,176,3,84,82,74,247,187,533,300
2022-12-05 17:30,0,448,56,32,44,173,127,264,176,4,88,81,74,249,189,532,301
2022-12-05 17:35,0,447,52,41,43,177,126,269,177,10,90,83,74,247,191,533,301
2022-12-05 17:40,0,444,56,42,40,182,124,280,176,9,90,75,77,258,189,535,301
2022-12-05 17:45,0,450,59,52,39,0,119,294,175,12,94,79,83,259,184,536,302
2022-12-05 17:50,0,454,61,48,38,188,117,306,172,10,93,75,78,259,184,536,303
2022-12-05 17:55,0,457,57,52,39,191,114,311,173,13,92,78,76,262,186,538,306
2022-12-05 18:00,0,450,59,56,39,193,111,320,177,15,93,79,76,265,186,539,304
2022-12-05 18:05,0,451,61,59,40,196,103,315,177,15,97,79,70,269,188,538,308
2022-12-05 18:10,0,457,62,63,40,198,99,323,177,8,98,81,68,273,187,541,308
2022-12-05 18:15,0,462,58,70,40,200,96,337,176,6,102,83,74,280,191,542,309
2022-12-05 18:20,0,469,64,83,40,202,93,343,180,7,102,84,71,284,196,545,311
2022-12-05 18:25,0,472,64,85,40,202,89,350,180,11,105,87,70,289,196,547,314
2022-12-05 18:30,0,477,68,90,40,203,83,358,181,16,110,86,70,292,199,550,314
2022-12-05 18:35,0,486,70,95,39,207,77,367,183,18,112,83,75,299,203,553,315
2022-12-05 18:40,0,498,75,105,37,213,72,376,184,21,115,87,77,301,205,555,316
2022-12-05 18:45,0,500,74,109,32,214,65,389,185,21,118,88,79,300,204,557,316
2022-12-05 18:50,0,504,73,111,29,214,61,396,186,21,122,93,80,301,205,557,316
2022-12-05 18:55,0,513,74,121,24,219,51,407,187,37,126,99,87,304,205,558,317
2022-12-05 19:00,0,516,74,131,21,221,49,410,188,40,125,107,84,309,204,559,318
2022-12-05 19:05,0,522,79,143,21,226,47,426,192,46,129,114,77,312,203,561,321
2022-12-05 19:10,0,524,78,146,21,227,45,428,195,52,134,118,77,312,204,560,322
2022-12-05 19:15,0,525,77,160,22,228,44,437,199,61,137,126,78,314,203,559,322
2022-12-05 19:20,0,530,75,171,22,230,42,446,200,65,141,133,81,317,202,555,323
2022-12-05 19:25,0,531,79,169,24,231,41,460,201,71,142,140,84,319,204,554,323
2022-12-05 19:30,0,535,84,172,25,234,40,466,201,77,142,144,86,314,207,554,323
2022-12-05 19:35,0,534,85,173,25,236,38,474,205,81,142,145,86,315,206,554,323
2022-12-05 19:40,0,541,87,179,25,238,37,485,206,87,145,153,87,317,206,549,323
2022-12-05 19:45,0,549,91,186,26,238,37,492,209,99,148,158,84,318,203,547,323
2022-12-05 19:50,0,549,91,192,26,238,37,497,208,102,149,162,86,318,201,546,324
2022-12-05 19:55,0,552,90,205,26,242,37,500,209,106,150,164,84,319,200,541,324
2022-12-05 20:00,0,556,93,210,27,251,37,512,210,113,151,172,88,321,202,543,324
2022-12-05 20:05,0,564,94,221,27,253,37,515,210,122,153,179,92,320,201,542,324
2022-12-05 20:10,0,568,96,226,27,253,37,519,210,130,154,181,91,321,201,543,324
2022-12-05 20:15,0,573,100,240,28,259,37,543,211,135,158,188,90,322,203,544,323
2022-12-05 20:20,0,581,105,254,29,262,37,561,213,140,160,198,92,323,206,545,323
2022-12-05 20:25,0,593,110,263,33,265,37,567,215,143,161,205,90,326,208,543,323
2022-12-05 20:30,0,597,114,271,41,275,37,572,218,147,161,207,90,329,211,543,323
2022-12-05 20:35,0,605,118,277,49,283,36,580,218,148,161,215,89,331,212,544,323
2022-12-05 20:40,0,607,119,282,49,286,36,590,219,148,161,218,93,333,212,543,323
2022-12-05 20:45,0,612,120,283,50,288,36,594,220,149,161,220,93,333,212,542,323
2022-12-05 20:50,0,619,120,287,50,288,34,598,220,149,161,221,94,335,211,543,323
2022-12-05 20:55,0,621,122,290,50,290,34,602,220,149,161,221,95,335,209,543,323
2022-12-05 21:00,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:05,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:10,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:15,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:20,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:25,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:30,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:35,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:40,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:45,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:50,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 21:55,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:00,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:05,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:10,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:15,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:20,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:25,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:30,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:35,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:40,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:45,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:50,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 22:55,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 23:00,0,625,121,293,48,0,0,611,222,150,161,222,94,333,211,542,323
2022-12-05 23:05,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:10,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:15,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:20,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:25,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:30,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:35,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:40,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:45,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:50,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
2022-12-05 23:55,0,667,0,356,0,0,0,671,0,150,161,256,122,348,222,573,325
