Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-09-02 00:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 00:15,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 00:30,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 00:45,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 01:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 01:15,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 01:30,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 01:45,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 02:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 02:15,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 02:30,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 02:45,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 03:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 03:15,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 03:30,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 03:45,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 04:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 04:15,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 04:30,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 04:45,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 05:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 05:15,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 05:30,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 05:45,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 06:00,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
2023-09-02 06:05,0,632,0,314,0,0,0,750,0,150,158,222,159,340,167,441,146
