Datum und Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2023-08-02 00:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 00:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 00:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 00:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 01:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 01:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 01:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 01:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 02:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 02:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 02:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 02:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 03:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 03:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 03:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 03:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 04:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 04:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 04:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 04:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 05:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 05:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 05:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 05:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:05,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:10,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:15,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:20,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:25,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:30,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:35,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:40,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:45,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:50,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 06:55,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 07:00,0,653,0,353,54,0,0,698,0,0,155,244,101,335,229,506,83
2023-08-02 07:05,0,642,0,341,57,250,460,669,206,0,144,246,131,328,226,568,48
2023-08-02 07:10,0,639,177,338,57,250,460,659,206,0,144,248,129,327,222,564,42
2023-08-02 07:15,0,638,177,338,57,250,460,657,205,0,144,248,130,327,220,563,41
2023-08-02 07:20,0,639,177,334,57,250,460,655,204,150,144,249,129,321,218,561,37
2023-08-02 07:25,0,638,175,332,57,250,460,651,204,150,142,249,129,316,222,557,37
2023-08-02 07:30,0,633,175,330,57,250,460,649,203,150,140,248,129,311,220,553,36
2023-08-02 07:35,0,632,175,328,56,250,460,647,202,150,140,247,131,302,219,549,36
2023-08-02 07:40,0,627,170,329,56,250,460,642,201,150,139,247,128,301,219,547,34
2023-08-02 07:45,0,624,164,325,56,250,460,638,200,150,138,245,129,297,218,545,34
2023-08-02 07:50,0,618,160,325,56,250,460,633,200,150,137,240,127,296,217,540,32
2023-08-02 07:55,0,615,160,322,56,250,460,625,199,150,136,236,132,297,217,537,33
2023-08-02 08:00,0,612,151,320,56,250,460,622,198,150,137,235,135,293,214,533,31
2023-08-02 08:05,0,610,144,318,57,250,460,620,196,150,137,235,129,291,214,535,28
2023-08-02 08:10,0,608,142,317,57,250,460,617,196,150,136,233,128,289,212,531,28
2023-08-02 08:15,0,603,137,316,57,250,460,609,196,150,135,230,124,286,210,531,28
2023-08-02 08:20,0,597,135,310,57,250,460,608,196,150,134,227,126,285,210,525,26
2023-08-02 08:25,0,592,134,307,57,250,460,597,196,145,133,226,122,284,210,521,26
2023-08-02 08:30,0,591,130,304,57,250,460,594,196,143,135,227,127,285,209,519,22
2023-08-02 08:35,0,593,126,300,57,250,460,579,194,138,134,216,124,280,206,516,20
2023-08-02 08:40,0,588,125,294,57,250,460,574,192,137,131,211,120,281,206,514,19
2023-08-02 08:45,0,578,118,291,57,250,460,566,192,132,131,210,130,285,209,513,22
2023-08-02 08:50,0,575,112,286,55,250,459,554,189,127,128,208,135,288,208,513,22
2023-08-02 08:55,0,570,111,279,55,250,454,543,186,120,128,212,130,283,208,507,21
2023-08-02 09:00,0,568,103,269,54,250,451,537,181,118,128,212,123,279,209,505,19
2023-08-02 09:05,0,557,105,263,53,250,449,534,181,110,126,206,126,277,204,505,17
2023-08-02 09:10,0,553,109,262,53,250,447,531,179,105,128,206,127,274,204,504,15
2023-08-02 09:15,0,540,102,254,53,250,443,519,180,99,126,198,126,274,201,500,16
2023-08-02 09:20,0,537,98,243,53,250,438,510,181,96,121,193,126,276,198,502,15
2023-08-02 09:25,0,536,92,239,52,250,435,500,181,86,115,191,128,274,192,503,17
2023-08-02 09:30,0,531,86,232,51,250,429,490,180,78,111,184,125,271,191,502,17
2023-08-02 09:35,0,526,76,228,52,250,424,478,175,70,106,183,124,268,191,499,16
